Question,Subj_Q,Answer,Subj_A,Domain
هل لديك إبرة وخيط  ,0,لدي كل الخيوط بألوانها  وأبر مختلفة وأستطيع استخدامها بطريقة احترافية وكنت أحيك وأنا صغيرة فساتين للعرائس خاصتي  في الحقيقة أحب التصميم والخياطة جدا ,1,تسلية
لديك 5 دقائق للإخلاء من منزلك   فما الذي ستحصل عليه من المنزل قبل مغادرته ,0,أجزم أن ك من عزة   ,1,تسلية
كم كان عمرك حين حصلت على أول هاتف محمول خاص بك ,0,أول مرة حصلت على هاتف محمول كنت في ال 14 من عمري  ولكن بشروط  أول ا يكون ساعتين يومي ا  ولا ت جرى عليه مكالمات طويلة  كذلك غير مسموح تشغيل الإنترنت على الهاتف ,0,تسلية
هل ي مكنك أن ت خبرني معلومة عن مهنتك لأعرف من خلالها فقط ماذا تعمل ,0,مهنتك هى مصمم  ,1,تسلية
كيف ي مكن أن تصف لونك المفضل لشخص كفيف ,1,صعب للغاية  ومحزن في الآن نفسه  قرأت كل التعليقات ولا أجد أنها ستوصل نفس المعنى الذي نراه نحن بالفعل  ,1,تسلية
ماذا لو أ تيحت لك الفرصة لزيارة دولة عربية أي منهم ستختار ولماذا ,0,قد تكون مكة أول بلد يتبادر لذهني بسبب الشعائر الدينية التي أود ممارستها هناك  كالعمرة والحج  لكن أكثر الدول التي أود فعلا زيارتها هي فلسطين  أود الصلاة في المسجد الأقصى  واخذ صورة مع قبة الصخرة  التجول في شوارع القدس  وشم نسيم رام الله  لمس رمال يافا وعكا  زيارة الخليل وأخذ التذكارات  الذهاب إلى بيت لحم ولا أنسى جنين  وبعد الانتهائ من الضفة أختم بغزة  جولة بالسيارة في كل مكان أعرفه  رفح  بيت حانون  جباليا  خان يونس  ,1,تسلية
ما هي أسهل وأسرع وجبة طعام تقوم بطهيها عندما تشعر بالجوع الشديد ,1,أكثر الوجبات التي أطهيها خاصة للتحضير من أجل بدء العمل  هي جابتشي  وهي أكلة مرافقة تأكل غنية بالخضر والشعرية الصينية التي تصنع من الأرز  ,1,تسلية
كم كلمة عريبة تستطيع أن تكتب في الدقيقة ,0,معدل الكتابة على الكيبورد يزداد مع التدريب والممارسة  فأول ما بدأت الكتابة كنت أخذ وقتا طويلا لكتابة مقال 1000 كلمة  ولكن بعد مضي وقتا أصبحت أكتب بنفس المدة 2000 كلمة  وكلما كان معدل الكتابة أسرع كان أفضل بالتأكيد وخاصة  دون أخطاء ,1,تسلية
ماهي نظرتك الى الجزائر,0,انا مواطن جزائري اعيش في سيدي بلعباس 22 لست متافئل خيرا لان العصابة الفاسدة ستأخدنا الى الإفلاس و الاندثار و الشعب قد برد قلبه على الحراك   الاوضاع الاقتصادية كارثة و سيناريو فانزويلا على الابواب و الجزائر لن تتغير ابدا الا بعد اجيال,1,تسلية
هل لك أن ت عبر عن هذه  الصورة بجملة واحدة  ,1,كل منا لديه طريقه  انت اخترت الاتكال على الآخرين و انا اخترت العمل والاتكال على جهدي وتعبي ,1,تسلية
لا بل لأجل وجبة شاورما,1,يبدو الأمر م ضحك ولكن مع الأسف قد يؤثر ذلك على العاملين في مجال الفن وتحديد ا الرسم بشكل سلبي ,1,تسلية
هل لك أن ت شاركنا  بأغرب أكلة  في بلدك ,1,الأكلة المذكورة تشبه أكلة مصرية إسمها المفتقة وتتكون من العسل الأسود  الزيت  الفول السوداني  السمسم  الدقيق  الحلبة  واعتقد انها الأغرب او على الأقل بالنسبة لي  لا أحاول حتى تجربة مذاقها ,1,تسلية
ما أغرب عبارة قرأتها  اليوم أو فيما مضى  ,1,سأبتعد عن العبارات أو الاقتباسات من الكتب وسأنتقل للواقع  أغرب العبارات التي أقرأها وتجعلني ابتسم دائما  وهي العبارات على السيارات وبالطبع أغلبها باللغة العامية مثل أحدهم قرأتها البارحة  حاولت اختيار الأمثلة التي يسهل على الأعضاء من دول أخرى فهمها ,1,تسلية
لو أ تيحت  لك الفرصة لكتابة جملة واحدة على هذه اللافتة و يقرأها كل  الأعضاء هنا  فما هي الجملة ,0,أعتقد أني سأدعو الناس للعودة للإنسانية وأن يصحوا الضمير    لأجد بعدها لا والدين في دار عجزة  ولا طفل مرمي في الطريق دون أب أو أم  ولا زوجة أو إبنة في الشارع  ولا فقير يطلب العلاج الثمين  ,1,تسلية
Rage Comics  التهكم البسيط ببرنامج الرسام,1,إنه انسان هذا الزمان يا  Ali Haman,1,تسلية
ما هو طبقك المفضل بحيث لو تناولته كل يوم لا تمل منه,1,لنعتبرها جولة صغيرة بين الأطعمة المغربية,1,تسلية
ما هي أكثر مساهمة  أثرت بك كثير ا  عندما  قرأتها  في حسوب IO   ,1,هذه ومساهمات أخرى لهذا العضو  مناضل وانسان حقيقي واتمنى انه في مكان جيد جدا ,1,تسلية
عندما تشتري الكثير من الكتب دفعة واحدة ,1,صورة معبرة صديقي المجهول  لكن برأيي من يعاني من هذه المشكلة من لديه رغبة بالاكتناز  والحصول على كل ما هو جديد من الكتب وهذا لا يعني أنه قد قرأ كل ما لديه ,1,تسلية
اذا قاموا باختيارك لوضع اسم للوحة ماذا سيكون  وهل تذكرك بشيء ما ,0,كنت سأسميها ونس الليل  حيث انني احب رمضان لانه الشهر الوحيد الذي يمكنني فيه ان اسير في اي شارع واشعر فيه بالونس  وان اسر كفتاة تجاوزت الساعة الثانية عشر ولا احد يرمقها بنظرة سيئة,1,تسلية
هل تمتلك قائمة مهام يومية  ,0,نعم أفعل ذلك يوميا  أسبوعيا  شهريا سنويا  غالبا ما أخطط له كي أستغله بشكل أفضل ,1,تسلية
هكذا  نبدو عندما نجد عميل لا يهمه  قيمة العرض    فقط ما يهمه  الجودة ,1,صحيح  شيء جميل جدا ,1,تسلية
من اجمل ما قيل  ,1,روعة ,1,تسلية
هل لديك تخطيط للسنة الجديدة  ,0,سوف اتزوج,1,تسلية
شاهد الأستاذ كلب يعلم الطفل كيف يزحف,0,معلم جيد والمتعلم موهوب ايضا,1,تسلية
هل من لاعبين شطرنج  اقتراح لدوري حسوب اي او للشطرنج,0,أنا مشارك    هناك موقع أستعمله للعب الشطرنج إسمه lichess,1,تسلية
هل تستطيع حل الفزورة ,1,الجواب الثالث  بما أن الأسود لم تأكل لمدة سنوات  فبالتأكيد تكون ميتة ,0,تسلية
عندما تسألها عن من تفضل دوستويفسكي  أم تولستوي ,1, D  D يبدو انها من قراء الموضة,1,تسلية
في خطوة واحدة كيف تتجاوز ذكاء خوارزميات يوتيوب بحيلة بسيطة,0,اجد من الصائب هنا القول  هدا هو الحرامي بعينو,1,تسلية
لكم شرف عنونتها   _  ,1,ذكرتني بنكتة مدرس الرياضيات الذي صدمته سيارة فذهب الى المستشفي ,1,تسلية
حينما يقوم غبي بقراءة كتاب  ,1,لو أستطيع فعل الأشياء التي أريدها فلن أنتظر يوما واحدا لكي أفعلها ,1,تسلية
بدايات حسوب  _ ,1,لا أعتقد أن هذه كانت بدايته   ربما هذه بعد فترة من بدايته,1,تسلية
كيف ترى الاكواد التي تكتبها   lol,0,الاولى كيف ارى اكوادي وقت كتابتها ووقت عملي على مشروع ,1,تسلية
جائزة نوبل للحمقى تكرم أغرب الاكتشافات العلمية لعام 2019   بوبيولار ساينس العلوم للعموم,0,مجلة علوم خفيفة دم ,1,تسلية
ما هي الصفه التي تعجبك و ليست موجوده في شخصيتك و تتمنى أن تكتسبها  ,1,الصبر,1,تسلية
إذا كنت عباره عن شعور فما هو الشعور الذي تريد أن تكونه   و لماذا  ,0,النجاح والتفوق على الجميع ,1,تسلية
أخبرنا من هم الذين ترجو وجودهم في حسوب IO ,0,فريد عمارة,1,تسلية
أريد تعلم البرمجة لكن لا أعرف كيف أبدأ,0,السلام عليكم,1,تسلية
عندما قرر العراقيون برمجة انتي فايروس   Antivirus,0,هههه  هل هو حقيقي أم أنها مجرد صورة,1,تسلية
مالذي راغب أنت  في تحقيقه في الوقت الحالي,0,احاول جمع 30 الف دولار لأفتح مشروع,0,تسلية
شاب ينتظر أن يصبح رياديا  بعد شرائه ماك بوك وقهوة ستاربكس,0,وهناك شاب أخر,0,تسلية
ما يشغل تفكيرك حاليا,1,حاليا فقط ايجاد الطريق التي اسير فيها لاحسن من وضعي ووضع اسرتي الاجتماعي,1,تسلية
ما رايكم باعمال اختي بالمونتاج,0,يبدو أنك تمارس نوع من الاحتيال للحصول على المشاهدات فقط   أي شخص يطلع على مشاركاتك السابقة سيكتشف ذلك,0,تسلية
ما نوع إبداعك بحسب  أدوبي  ,1,كل الانواع   ,1,تسلية
ما الذي يميز ابناء بلدك عن غيرهم من البلدان ,0,اللهجة المفهومة جد ا   هي الأقرب للعربي ة بين اللهجات الأخرى و الشاورما  على ما يبدو  ,1,تسلية
كلمات لها معاني مختلفة تماما بين اللهجات العربية,1,عيط بالمصري في الغالب بمعنى بكى  ,1,تسلية
لو كنت كتابا ماذا تختار كعنوان لك ,1,لو كنت بيتا شعريا لكنت هذا البيت الشعري   للبردوني,1,تسلية
يريد حفظ حقوقه ايضا ,1,أي حقوق   ,0,تسلية
من هو افضل كوميدي يوتيوبر لديك ,1,Barry tube أعتقد أنه سعودي بحكم اللهجة ومحتواه جييد,1,تسلية
ماهو اغرب شيء شاهدته يعرض للبيع في حياتك  ,1,بيع الضفاضع ,1,تسلية
عندما تشتري كتاب لتعلم كيفية النصب والإحتيال من الانترنت ,1,ثم بعد ذلك تشتري كتاب  كيفية النصب والاحتيال من دون شراء كتاب عبر الانترنت ,1,تسلية
هل هي انستغرام أم انستجرام أم انستقرام  ,0,كلها صحيحة ,1,تسلية
على اسمائكم ترزقون   ,1,الصراحة لا أرى ذلك  لأن هذه أموال وقف يجب ان تخرج لله  وعليه فاان هذا الشخص يجب أن يدفع المبلغ باثر رجعي لوزارة الاوقاف حتى لو بالتقسيط  ,1,تسلية
ملك الشاورما و تنين البرمجة,1,يبدوا انهم يستخدمون نظام مجاني ومفتوح المصدر فهذا الكود لمتغيرات في نظام  Chromis POS لادارة المطاعم والمتاجر,0,تسلية
عندما يأتيني زبون ويطلب مني عمل موقع منافس ل فيس بوك,0,قل له يدك على الميزانية و أعمللك من البحر طحينة ,1,تسلية
هل تصدق هذا الشاي معد باستخدام ماء الصنبور ,0,جميل شاي منخفض التكلفة   ,1,تسلية
لغة أهل كازخستان  أكثر لغات العالم طرافة,1,لماذا تتكون  كل جملة تقولها من مقاطع صوتية متشابهة  ,0,تسلية
ما الذي يخطر ببالك حيـن تـرى منـزلا  فخـما   ,1,انا افكر في الطريقة التي جعلته يجني المال ويقوم بعمل مثل هذا اذا كانت طريقته في الخير والحلال اقوم بالعمل مثله,1,تسلية
هل هناك شخص قريب لك او جارك   له نشاط هنا في I O ,0,لا يوجد للأسف  قمت بدعوة اكثر من شخص لكن لم يستجيبوا,0,تسلية
إعادة تصميم صفحة دخول فيسبوك لتكون أقل  دبلوماسي ة,0,لا أعرف لم تشيطنون الفيسبوك  المنشورات على صفحتي أغلبها إن لم يكن جميعها تهمني وتفيدني  الفيسبوك أداة كالسكين إن لم تستخدمها بحذر آذت  وإن استعملها بحرص سهلت حياتك ,1,تسلية
أين أشهر الأعضاء من الفترة الماضية ,0, 1   لنشر الموضوع في المجتمع الخاطئ  ,1,تسلية
إحك لنا عن طرفة وقعت لك و شعرت بالإحراج أو قلة الحظ ,1,في مرة نسيت محفظة النقود وعلمت بذلك وأنا في طريق العودة من المدرسة  وكان عندي موعد بعد ساعة ونصف مع شيخ يحفظني القرآن في أحد المراكز  طبعا ذهبت إلى المركز مشي في ساعة وربع تقريبا  لا أعرف المسافة كم كيلو  واستحييت أن أقترض مالا من الشيخ لأعود للمنزل  فعدت سيرا على الأقدام في مدة ساعة ونص تقريبا  ,1,تسلية
 كأنه يقول    كسوك أنت وجعلوني عاريا      فما عدت أدري من الحي فينا ,1,الأمر ليس مضحكا   ولا أظنك تسخر منه ,1,تسلية
الفيديو الجديد من بوستن داينامك,0,الفيديو ليس حقيقي,1,تسلية
ماهي الشخصية او صاحب المحتوى المستعد ان تدعمه ماديا على باتريون   ولماذا  ,0,تسلم عزيزي محمد هذا يسعدني بالفعل حتى مجرد النية في الدعم  لكن الوقت الحالي لست مستعدا  للموضوع  في وقت لاحق سأفكر بطريقة ما تتيح لمن أقدم له المحتوى دعمي ,1,تسلية
عندما يكون جارك مدرس مادة الكيمياء   حل المعادلة واحصل على كلمة السر   ,1,مضحك حقا   هذا أفضل من مسألة رياضية صعبة ,1,تسلية
كيف تتعلم البرمجة بطريقة الصحيحة ,1,لغة واحدة و التخصص فيها حتى الإتقان,1,تسلية
تخيل أنك أصبت بغيبوبة وإستيقظت  في عام 2030 ما هو أول شيء ستسأل عنه ,0,امي,1,تسلية
من lost إلى صراع العروش   هل هي نهايات سيئة لأعمال فنية عظيمة أم هي النهايات المناسبة رغم مرارتها  ,1,من سنتين تقريبا تابعت انمي يظعى Monster  رهيب لكن نهايته مفتوحة ولا تعلم ما حدث بعدها  تمنين لو أن الكاتب بين يدي حتى أتسلى بتمزيقه ,1,تسلية
من أسقط الطفلة  ,0,لو لم تسقط من البداية كان سيراها سائق السيارة ولن يدهسها أيضا  ,1,تسلية
النهاية,1,هواوي بعد سحب نظام الاندرويد ,0,تسلية
مازالت ترجمة جوجل تبدعنا   ,1,اتفق معك بشدة اخى فلقد صارت مترجمات جوجل خصوصا للغة الانجليزية والالمانية مراجع يمكن الاعتماد عليها ,1,تسلية
كيف تحول قميص 7 دولار  الى قميص 70 دولار في 30  ثانية فقط ,0,في ريديت كانت من 5  الى  50,0,تسلية
كيف كان يونس بن عمارة يكتب سنة 2011 ,0,آآآآه يا وادي سوف   أنت نجمة ساطعة في كل مكان   تحياتي لك من واد سوف,1,تسلية
ماذا تسمون هذه الحشره في بلدكم  ,1,المغرب   الأمازيغية   م ر يم  ا ك ران ,0,تسلية
كم كان عمرك حتى عرفت ان الدموع تنزل من هذا الثقب  ,0,27  يا إلهي  ,1,تسلية
ما هي الأسئلة التي لا تريد الإجابة عنها ,0,بعد ما حدث لبنغازي في عام 2014 هاجرت من المدينه ما يقارب 9 الاف عائلة منهم من حرق منزله و منهم من هو ملاحق من قبل حفتر و الى اخره فانقسمت بنغازي الى نصفين  جزء يؤيد حفتر و جزء لا يؤيده و لأننا في بلد الحريات طبعا لو كنت لا تؤيد حفتر فانت داعشي اخواني مارق تستحق القتل و ان تنهب اموالك لذلك يحاول الناس اخفاء توجهاتهم السياسيه ,1,تسلية
أين يباع هذا الكتاب  ,1,في مكتبة المنامة,1,تسلية
ما هي الأسماء الشائعة في بلدك ,0,حسن,1,تسلية
الهراء اللعين وكمال الأجسام   مدونة واثق,1,بغض النظر عن اتفاقي مع الموضوع ام لا   اسلوبك في الكتابة رهيييب استمر يا وحشششش هههههههه,1,تسلية
اليوم و أنا ماشي بالسوق لقيت تلفون   ,1,وماذا أجبت ,0,تسلية
إسبانية تلد طفلا داكن البشرة وتقنع زوجها أن إدمانه على القهوة هو السبب  ,0,من الممكن ان تكون جينات قديمة لاحد الوالدين,0,تسلية
جاي يعرج بحارة المكرسحين,1,ههه خسارة الدنيا والآخرة,1,تسلية
ماذا يحدث عندما تتراكم التعليقات والردود في  حسوب  شاشة الهاتف  صورة ,0,والحل ابسط مما تتخيل فقط اضغط على    العرض باصدار سطح المكتب    وستحل لديك المشكلة  _ ,1,تسلية
ماذا لو كنت مدير موقع حسوب io ليوم ,0,سأذهب إلى مجتمع حسوب IO وأقوم بتطبيق الاقتراحات التي يتفق عليها الجميع هناك والتي تستحق التطبيق  أضع الأولوية لكل الاقتراحات والمشاكل المطروحة قبل أن أبدأ بتطبيق أي فكرة شخصية ,1,تسلية
الاسم كروم  المهنة مدمن رامات   صور,0,لو جلست سبعون سنة اشكر مطورين هذا المتصفح التابع للشركة الاستغلالية جوجل التي تقدم خدمات عظيمه ومجانيه لاستغلال الناس لن اوفيها حقها فالهواء قيم جدا ياعزيزي ويجب علينا ان نحارب كل شركة استغلالية تعطي خدمات مقابل عملة الهواء منها على سبيل المثال معظم خدمات جوجل المجانية و الفيسبوك الحقير و ال gmail التجسسي و اليوتوب الارهابي و الكروم قاطع فلذات الرامات حسبي الله ونعم الوكيل ,1,تسلية
عندما تكتب ل عراقي   انت انسان في قمة الرقي     ,1,هذا الگاف أحد أسباب الصراع بيني وابن عمي على تفسير أغنية محمد السالم  ,1,تسلية
كيف تبدو النقود في دولتك ,0,العملة   الدينار العراقي,0,تسلية
 صورة  عندما تكون فيلسوف,1,وظيفتنا الأولى ايجاد أسئلة قبل البحث عن اجابات   ,0,تسلية
هل تنقطع الكهرباء في بلدك  ,0,في اليمن  في حي نا  لم نر الكهرباء منذ 2015 حتى الآن ولا لثانية واحدة ,0,تسلية
الدعم الفني لحسوب ومشكلة قراءة الاسماء,1,المشكلة ليست كبيرة   إذا حل الدعم الفني مشكلتك او جاوب إستفسارك فالإسم لايهم ابدا ,0,تسلية
تطور فن تسول الاشتراك واللايكات,0,لو كان أذكى من ذلك لكتب  أنا متت  ,1,تسلية
الأشياء الصغيرة تتجمع لتصبح شيئا كبير ا رائع ا   هل لاحظت ,1,وما علاقة صورة الحذاءبمعنى الجملة والاغرب انه عليها اعجابات كثيرة من قبل رواد فيس بوك هل حقا ما رايته ام اني اتوهم اين عقولهم على ماذا الاعجاب     النبتة مثال جيد لكن الحذاء  ,1,تسلية
هل ركبت جحشا  من قبل وكيف كان شعورك حينها,1,ركبت حصانا و كانت تجربة مخيفة و رائعة في نفس الوقت ,1,تسلية
سندويشة شاورما  ,1,فقط دع المجتمع  حسوبI O  يكن فخور ا بك  وسنأتي لك نحن بالسندويشة ,1,تسلية
تجري الرياح كما تجري سفينة حسوب,0,يبدو أن المبرمج كان رائق المزاج ليضع تعليق خفي   هكذا ,1,تسلية
لماذا عليك الحذر من  ترك عدم ترك  الدراسة ,1,الاول و الثاني هن أثنين من بين الاف اللذين تركوا الدراسة و هاهم عاطلين و وضعهم مزريء ,1,تسلية
 صورة  إندماج الألمان في الشعوب العربية بدل العكس   ,0,السوريون مقارنة بباقي الجنسيات المتواجدة في ألمانيا هم اكثر فئة اندمجت في ألمانيا ومنهم من اصبح ممثل مشهورا  واعلاميا واشياء كثيرة,0,تسلية
كيف تصبح مطور ا,0,كيف لم افهم,1,تسلية
ذلك الشعور   هل شعرت به  ,1,عندك مدونة ,1,تسلية
عندما تستغل ماتعلمته في البرمجة لصالحك,1,كان الاجدر تسميه دكتور إيفيل ,1,تسلية
ما مصدر العبارة  اكو عرب بالطيارة   ,0,في بداية اللعبة في pubg  وهي لعبة اونلاين  يكون جميع اللاعبين على متن طائرة والعبارة باللهجة العراقية  بالفصحى تعني  هل هناك عرب في الطائرة   ,0,تسلية
 كمومط  ذكريات أي ام المدرسة الجميلة  على طريقة مجر د أحد اﻷشخاص العاديون,1,شكر ا على كمية الضحك المجانية في أيام غلائها ,1,تسلية
الثريد النموذجي لمنتديات حلول المشاكل التقني ة,0,هل استشعرتم بأن الكلام الجانبي كأن هناك رجلا ضخما يخبركم عنه بعد كل قراءة في النص وكأنكم في فيلم وثائقي ,1,تسلية
طريقة نظام ويندوز في التحقق من أمان البرامج  ,0,بما ان الصورة تصف الواقع  ولكن ويندوز يتحقق من اسم ناشر البرنامج الذي تقوم بتشغيله وعدة تحققات على تفاصيل البرنامج ,0,تسلية
ما هي قوانين مورفي التي تنغص عليك حياتك  ,0,مؤلمة  ,1,تسلية
عندما لا تتوقف عن ركل المقعد الأمامك وتعرف من هو صاحبه,0,آخر صورة للمفقود,0,تسلية
أخبرنا عن شيء جميل فيك ,1,لا أضن الجميع سيتفق معي  المهم هذا ما فكرت فيه   ,1,تسلية
أعضاء حسوب الموقرين طاب يومكم   ,0,سافر يا زلمة    ,1,تسلية
أين تجلس في المدرسة و وسائل النقل و الأماكن العامة ,0,في اي مكان بجانب الشباك او الباب كما اختار مقعد منفرد حتى لا يجلس بجانبي أحد ,1,تسلية
ما هي أطرف الأسئلة التي سألتها في طفولتك  ,1,لماذا لا يتسخ الصابون ويحتفظ بالجراثيم,1,تسلية
ما رايكم بهذا التعريف من ويكيبيديا  مطاردة الساحرات  ,0,مطاردة سحرة حسوب و مكانس التسليب,1,تسلية
تجربتك مع الشغاله ,1,برعاية إل جي ,1,تسلية
عامل كلمات السر كما تعامل ملابسك الداخلية,1,المشكلة أن البعض ينشر ملابسه الداخلية في الهواء الطلق  لا أظن النصيحة ستجدي معه ههههههههههههههههه,1,تسلية
هل أنت شخص مستفز ,1,احسنت   موقف جميل   هدوئك و ذكائك و اخلاقك تستحق التحية ,1,تسلية
هكذا كان موقع حسوب أيام الجاهلية,1,ههه هذه صورة الأخ أحمد  ,0,تسلية
تعرف على الفرق بين مستخدم مجهول ومستخدم بهلول بخطوات بسيطة,0,البقية لا تظهر,0,تسلية
لماذا الطلبة الحاصلين على إمتياز  يعملون عند الطلبة المتحصلين على تقدير ضعيف بينما يعمل المتوسطون في القطاع العام,0,تعميم بشع  نظرة سطحية  كلام مستهلك      ,1,تسلية
لو كنت مكان هذا المنحوس ماذا سوف تفعل,1,مستغلا  بقاء التمساح في البحيرة لمدة  ارمي ملابسك للأسد بعيدا  ليلحقها وانقض أنت كالاسد على البندقية واصعد بسرعة وتخلص من الافعى فالاسد ثم التمساح ولا تنسى الطلقة الرابعة في عدسة ذاك الشخص الذي كان يصورك بكل حقارة من اجل الحصول على ميم خطير كهذا ,1,تسلية
مواطن جشع لا يكتفي بوجود حكومة في بلاده وإن  ما يريدها أن تعمل   شبكة الحدود   نحو مستقبل ما,1,هههههههههه مؤسس الموقع مطلوب حيا أو حي,0,تسلية
الماسونية تسيطر علي البرمجة,0,ا ن د ر و ي د,0,تسلية
عندما تتجاوز الـ Minimalism الحد,1,هذا غباء و ليس Minimalism,1,تسلية
نتائج المنتخبات العربية في كأس العالم 2018,0,يا أخي يا أخي ألم تر ما حدث فينا بالأمس من روسيا  ,1,تسلية
علماء بولنديون يتتبعون هجرة اللقلق    وعندما وصل      هههه,0,ههههه فعلا خبر طريف شكرا لمشاركته معنا  ,1,تسلية
 صوره  بعد مباراه المانيا,0,حقيقة   ان هذا المونديال مليء بالغرائب ,1,تسلية
هذا ما حصل للفرق العربية في المونديال   صور,0,مباره مصر ضد الاورجواي ومباره المغرب ضد ايران قدمت فيهم المنتخبات العربيه مباره رائعه بكل ماتعنيه الكلمه من معنى ولكن الحظ والتوفيق لم يكن حليفهما,1,تسلية
  يلا مانفهمش ف الكورة   04  المشجعات الفاتنات     YouTube,0,أسوأ اشي أن تضطر لتفسير المباريات  ,1,تسلية
المعاني الخفي ة لتقييمات حسوب IO,1,يبدو انك نسيت  شئ  في معاني التسليب ,1,تسلية
لو ادوارنا فالحياة مثل الشطرنج    تحب تكون اى قطعة  ,1,الحصان لايستطيع أحد الوقوف عقبة أمامه فهو يقفز فوقهم جميعا  ويصل حيث يريد دون أن يضطر لسفك قطرة دم واحدة عكس بقية البيادق   ,1,تسلية
أهلا  بك في Drama Queens I O,0,درما كوين يبدو إسما مثاليا لمجتمع مجروحي الخاطر  لكن أقترح مجتمعا باسم عربي وليكن أحد أسماء المنتديات التي ذاع صيتها,1,تسلية
قبيلة في افريقيا يعتقدون ان زعيمهم الميت مازال يحكمهم رغم انه لا يتكلم ولا يتحرك,0,لديهم مثله في دولة افريقية اخرى     الجزائر,0,تسلية
بأقل عدد ممكن من الكلمات  كيف تستفز هؤلاء  ,1,مستخدم جديد في حسوب اظنك جديد هنا  عليك مراجعة الارشادات والشروط   عنوانك مضلل   هل أنت  ,1,تسلية
قصة  قل للمليحة في الخمار  الأسود  ,0,قصة  معبرة   حق وحقيقة الأبيات عذبة  الطرب    ولكن هنالك سؤال يراودني  أحق ا إقناع  أحد  بشراء شيء   هو من الذكاء ,1,تسلية
 منظمة الماسونية العالمية السرية إتصلوا بي وسيجعلونني غني ويهددوني بأنهم يراقبونني     YouTube,0,انتبه يا هادي  قد يأتي دورك قريب ا و يدعونك للانضمام إليهم  و عندما تأتي تلك اللحظة انصحك بالانضمام إليهم فور ا دون تردد لتشق طريقك نحو المجد و الثروة ,1,تسلية
هذا ما يحدث عند الاستعانة بصديق,1,هدوء الكلب يقتلني  _ ,1,تسلية
ماذا لو كانت لغات البرمجة اسلحة  ,0,ومن قال انها ليست اسلحه,1,تسلية
كيف يمكنني افحام زميلي   ,0,اخخخ  تذكرت قبل عام ونصف كان ولد عمي وخاله كل يوم يأتون الي وانا اتعلم الإنجليزية او البرمجة ولازم اذهب معهم للقهوة او انا انسان نذل ,1,تسلية
هل لديك أحجية تنشط الذهن لتشاركنا بها,1,لديك 9 خزانات  في كل خزانة عدد كبير جدا من الدولارات  لكنه متساوي في جميع الخانات  هناك خانة واحدة الاوراق فيها مزورة  بحيث ان الخزانات التي تحوي اوراق نظامية  وزق الورقة فيها 1 غرام  اما التي تحوي اوراق مزورة وزن الورقة فيها 1 1 غرام ,0,تسلية
 فلاش باك  شعار حسوب القديم في ماينكرافت,0,أذكر الشعار  ليس قديما  لهذا الحد  ,1,تسلية
 صوره  الديناصور الذي ارعب البشر قديما وحديثا  ,1,لعبتي المفضلة  أشعر اني gamer فعلا    ,1,تسلية
وقع حجر على ذيل ثعلب فقطعه  فرآه ثعلب آخر فسأله لم قطعت ذيلك  ,0,يذكرني هذا و روايتك الأخرى عن مالك الحزين من كليلة و دمنة بدروس اللغة العربية في المرحلة الابتدائية ,1,تسلية
افلام غير معروفة للجميع توصيني بها     درر كامنة    ,1,فيلم The Lives of Others  2006   فيلم روائي ألماني يحكي قصة عميل سري يراقب كاتب وزوجته إلى أن يتعمق في حياتهما الخاصة ويتأثر بها في المانيا الشرقية عام 1984  ,1,تسلية
شخص يعلمني عمل الكنافة النابلسية الخشنة   مستقل,0, what_the      Narjis79   الحقو حالكن وقدموا عرض سبقوكن الصبايا   S,0,تسلية
كيف تختار نظام تشغيل مناسب ا لك,0,ثبت  البارحة أرش بواجة كدي فكرهت اليوم الذي فكرت فيه بذلك,1,تسلية
 كان بإمكان مستخدمي فيسبوك حماية معلوماتهم الشخصية لو اقتدوا بأمير الأحزان ,0,ذكرتني بمضوع مشابه,1,تسلية
من لا يبالي بالناس ,1,يبدو ميتا,1,تسلية
ماذا ك نت م تسمونها في بلدك  في سوريا كن ا نسميها قازوزة او   كازوزة  بتفخيم الكاف,1,نسم يها ڤازوزة في تونس و هي مشتقة من الفرنسية gazeuse  ,1,تسلية
قواعد ريادة الأعمال الأربعون,0,الصدق شي جميل         ,1,تسلية
هل لك أن تترجم لنا هذه العبارات الى لهجتك المحلية,0,مرحبا  كيف حالك أو شلونك بالأرياف,0,تسلية
الأرض مسطحة وناسا تتأمر ضدنا والماسونية تسيطر على العــالم  ,1,شاهد قبل الحذف صورة حافة الأرض التي اخفتها ناسا,0,تسلية
عندما تنتهي من تفقد جميع مستجدات حسوب,0,اصابني بالادمان اكثر من ايام الفيسبوك  بتفقده كل ربع ساعة واحيانا كل ساعتين او اكثر حتى اجد شيء جديد  التفاعل يقل ولا  نعلم ما السبب,1,تسلية
عندما يقوم شخص بشراء نسخة WinRAR,0,طالما ما تسائلت متى يتوقف البرنامج بعد انتهاء المدة التجريبية عندي من سنين عدة  لأبحث إمكانية شرائه أو استخدم بديل حر   ,1,تسلية
هل إلتقيت صدفة بعضو من موقع حسوب ,0,للآن لا  ولا أظن أنني سأفعل حقيقة   ,1,تسلية
عندما يكون ضميرك البيئي  حي  ,1,من الق در  ,1,تسلية
كيف تحاور م لحد بأقل من دقيقة ,0,أو  ,1,تسلية
عندما تتحدث امام مستخدمي apple عن لينكس والبرمجيات المفتوحة,0,أو عندما يحاول شخص لطيف حرق فيلم أو مسلسل تتابعه  ,1,تسلية
