Question,Subj_Q,Answer,Subj_A,Domain
شهادات الكورسات  كيف نتأك  د أن ك أتممت الدورة بإمتياز ,0,للأسف المهم اليوم أن يدفع الشخص ثمن الدورات التدريبية ولا يهم مدى اهتمامه  بها واستفادته منها ولا مدى جودة تحضيره لاجتيازها هي أصبحت تجارة لا أقل ولا أكثر والغريب اليوم أننا نشاهد الشهادات أصبحت كالمطر خاصة عبر منصة تليجرام حيث يمكنك خلال أسبوع أن تحصل على عشرين شهادة ولو بذلت جهدا أكبر ستحصل على أكثر   بالنسبة لي أحب التعلم من أجل التعلم ولا أعتقد أن الشهادات مهمة وقد ألتحق بأي دورة مهتمة بموضوعها ولا أبحث عن الشهادة لكنا لازلنا في عالمنا العربي نتوهم بالسيرة الذاتية المكتظة بالشهادات وكأنها هي الدليل على المعرفة الجيدة  ما فعلته حسوب في دوراتها أمر نناشد به منذ سنوات ليطبق بالمدارس والجامعات بالإضافة لمراكز واكاديميات التدريب ولكن لا حياة لمن تنادي  من الرائع أن تكون حسوب من السابقين لهذا النهج الذي يوفر المنفعة التبادلية لكلا الطرفين فهذا يعطيها المصداقية والنزاهة من جهة ويعطي المتدرب الفائدة القصوى التي ستنتج من خلال حثه على بذل الاهتمام الأكبر للحصول على شهادة بكل شفافية دون محاباة أو مجاملةكما يحدث في واقعنا ,1,التعلم والتعليم
كيف تستطيع أن تتقن لغة من اللغات ,0,طالما تم الانخراط في تعلم اللغة الفرنسية  فأنت كسرت الجليد الذي بينك وبين تعلم اللغة الفرنسية  لا أعلم كيف  هو مستواك ولكن في الرابط التالي  هناك أكثر من امتحان وتدريب للمبتدئين في تعل م اللغة الفرنسية  يمكنك معرفة مستواك به Test your modern spoken French language comprehension عموم ا لأي مبتديء في تعل م أي لغة كانت لابدالرابط أدناه يعود لاختبار في اللغة الفرنسية  ربما من خلال الاجابة عليه والحصل على نتيجة معينة  يحدد مستواك في اللغة This is a test so please read all the instructions carefully before each question Once started  please d   الموقع التالي قد يفيدك في اتقان اللغة الفرنسية  Get your Free 2 5 hour audiobook FrenchToday com free     ,1,التعلم والتعليم
كيف نتعامل مع الفشل في الدراسة والتعلم ,0,بالثقة بالنفس والمجهود في البداية فالفشل ماهو إلا عقبة في الطريق وليس الطريق كله ومحاولة تحقيق نجاح أكبر يغضي عن الخسارة التي حدثت وبالطبع دراسة النقطة الفاشلة ومعرفة أسباب فشلها لمحاولة استدراكها وعدم تكرارها  فمثل ا حصلت على درجة سيئة في امتحان ما فعندما رجعت للظروف المواتية وجدت أنني أهملت بعض الأجزاء أثناء المراجعة وأنني لم أحصل على كفايتي من النوم وغيرها من العوامل التي حاولت إيجادها ودراستها ومن ثم عندما سنحت الفرصة حاولت تعديل كل هذه الظروف وتمكنت من النجاح في المادة في أخر العام وهكذا ,1,التعلم والتعليم
كيف تقلل حالة الإنغماس flow من الوقت المطلوب للتعلم والعمل ,0,نعم بالطبع  واستكمال ا لهذه الآلية ودعم ا لها  فإنني بدأت منذ فترة في اتباع طريقة مفيدة للغاية  ألا وهي آلية التعامل مع التخطيط بشكل مسبق  ما أعنيه هنا هو التعامل مع التخطيط كنوع من أنواع الخطوات سابقة التنفيذ  حيث ألتزم بتحديد الوقت اللازم للمهام المختلفة قبل مرحلة التنفيذ بيوم على الأقل  وذلك حتى لا ألتفت نهائي ا لمسألة الوقت خلال تنفيذ المهام في اليوم التالي  وعليه  ففي اليوم التالي أتجه إلى المهام الواحدة تلو الأخرى  بمنتهى الراحة  لأنني حسمت  مسألة الوقت من اليوم السابق  وبالتالي أنغمس في التنفسذ ولا أنشغل بالتخطيط على الإطلاق ,0,التعلم والتعليم
هل يمكن للإنسان حق ا أن يتحدث 10 لغات مع ا بطلاقة   ,0,عقل الإنسان قادر على أي شيئ ولكننا لا نستغل إلى جزء قليل من قدرته  فمن الناحية العلمية هذا ممكن  ولكن كون الوصول إلى القدرة الحقيقية صعب ولا أحد يعمل عليه  يمكن القول أن هذه الحالة نادرة أو منعدمة الحصول ولكنها غير مستحيلة علميا ,1,التعلم والتعليم
كيف تتذكر ما قرأته وتعلمته من الكتب ,1,تحدث معي هذه المشكلة كثير ا فعل ا ولتذكر التفاصيل أقوم ببعض الأشياءولكن أود طرح نقطة مهمة هنا هل علينا تذكر كل ما نقرأه في الكتب أو نتعلمه أصل ا  بالنسبة لي الإجابة هي لا فنحن نفعل ما نستطيع فعله من تركيز وطرق كالتي نناقشها الآن ولكن في النهاية هناك الكثير مما سيتم نسياته وهذه ليست مشكلة كبيرة فالمهم ليس ما نتذكره من جمل أو اقتباسات من الكتاب ولكن المهم ما تعلمناه حق ا وما غير في عقولنا وما تكو ن من نهايات عصبية وكيف غير هذا من طريقة تفكيرنا وحديثنا أما المعلومات المجردة فسنعرف أين ومتى نغوص في أعماق الكتب لنعثر عليها من جديد ,1,التعلم والتعليم
جناح فراشة  ي حدث  اعصار ا في المنظومة التعليمية بسبب ظاهرة الغش  إذا ط لب منك ابتكار حلا لمنع هذه الظاهرة  ماذا سيكون ,1,في أي بلد حدثت تلك الواقعة يا هدى  لم أسمع بها  مع الأسف الجهل الذي يتحلى به نسبة كبيرة من جيل المراهقين الحالي يوحي بالشكل الذي ستصبح عليه المجتمعات العربية في المستقبل  فلن تكون هناك قيم ولا احترام لمجهود الغير وسيتحول الغش إلى حق مكتسب من وجهة نظر نسبة ليست قليلة من المراهقين والشباب تفاجأت من رد فعل الوزارة  فقد اتبعوا نظام الهروب وهذا ما لا أرغب في رؤيته لكونهم الأشخاص الأكثر تأثير ا في هؤلاء الشباب  وكان لابد من التفكير قليل ا للوصول إلى حل أفضل  على سبيل المثال كان يمكنهم اتباع نظام النماذج  وهو نظام اتبعناه في الجامعة مبني على توزيع 4 نماذج من الأسئلة على الطلاب  تلك النماذج متشابهة في الأسئلة والأجوبة  ولكنها مرتبة ترتيب عشوائي بحيث أن يكون السؤال الأول في النموذج أ إجابته هي النقطة 3  فيما تكون إجابة نفس السؤال في النموذج ب هي النقطة 2  وبذلك حققنا المساواة في آلية الامتحانات ومنعنا الغش قدر الإمكان ,1,التعلم والتعليم
كيف تجدون الوقت للقراءة  وماهي نصيحتكم بخصوص ذلك ,1,لا تربط نفسك بحجم قراءة كبير وإلا ستجد مشكلة متكررة أمامك وهي  لا يوجد لدي وقت كافي للقراءة   بل يكفي قدر يسير من القراءة بصفة دائمة فإن ذلك أكثر نفعا  لك  الأجمل أن تصنع من القراءة عادة لا تنقطع عنها  وإن كانت تلك العادة بموجبها أن تقرأ كل يوم عشر صفحات فقط  فإن ذلك أفضل من أن تنقطع فترة طويلة عن القراءة ثم تعود بقراءة كتاب كامل في بضع ساعات في طقوس القراءة لدي أعتمد على بعض الممارسات مثل أهتم بقراءة كل ما تقع عليه عيني  سواء كان كتب أو روايات أو مقالات أو نصوص أدبية منشورة  فكل نوع من القراءة يفيدك بنوع مختلف من الفائدة لن يعطيكه إلاه  فنوع قراءتك بقدر الإمكان ,1,التعلم والتعليم
كيف تعلم لغة أخرى  ,0,ممارسة اللغة يساهم كثير ا في تطويرها  وأجد أن حفظ العبارات يعلق في الذاكرة بشكل أكبر  من حفظ المفردات الكثيرة  أيض ا مشاهدة البرامج والمسلسلات والأفلام باللغة التي تود تعلمها يسهم في تطور اللغة بطريقة مسلية وملحوظة ,1,التعلم والتعليم
إدراج مشهد من عمل درامي أو سينمائي في اسئلة الاختبارات   ينمي مهارات الطلبة أم  استخفاف بعقولهم ,1,لا أعتقد أن هذا استخفاف بالعقول فأتذكر أن في أحد  مساقات الجامعة الإجبارية كان الامتحان النهائي في فيلم عادل إمام الإرهاب والكباب  ونقد الأفكار الموجودة فيه  وقد تضمنت الأسئلة اقتباسات من كلام الشخصيات باللهجة المصرية  فربط الفن والواقع بالتعليم هو أحد أهداف التعليم بحد ذاته  ,1,التعلم والتعليم
ما مدى صحة اعتبار زيادة ساعات التعلم ناجعة في التحصيل الدراسي ,0,أرى أن زيادة ساعات الدوام المدرسي هو أمر يعود بالسلب على الطفلالطفل يجب أن يلهو ويلعب ويرى أصدقاءه ويتسكع بالشوارع  هذا كله ينتج له خبرات حياتية مهمة في التعامل مع الناس وفهمهم  وهناك العديد من علماء النفس أكدوا أن لعب الطفل في مرحلة أول 10 سنوات من عمره تنمي عقله وتفكيره وتركيزه وقدرته على اتخاذ القرارات  فكيف سيلهو الطفل وهو طوال نهاره في المدرسة  ناهيك  عن النظام التعليمي العقيم في بلادنا  فالطفل لدينا يدرس قوانين ونظريات توقف العالم عن دراستها بعد الحرب العالمية الثانية  لا جديد ولا مواكبة للعصر والزمان  كم طفل من أطفالنا تعلم في المدرسة لغة برمجة التي هي لغة العالم حاليا  أو كم منهم تعلم الذكاء الصناعي وتوظيفه فيما يخدمه في تحقيق أهدافه كما أن اللعب والحركة في عمر الطفل تجعله يبني جسما قويا مرنا وهذا ما لا نراه في أطفالنا  الطفل في بلادنا يكون أكبر من سنه ب10 سنوات صحيا وهذا بسبب قلة حركته فهو خلف مقاعد الدراسة طوال يومهأتمنى أن يتغير هذا الوضع ويتغير النظام الذي تعلمنا به لكي يتعلم أطفالنا تعليما حقيقيا يحافظ على جسمهم وعقلهم,0,التعلم والتعليم
برأيكم  كيف تمكنت النظرية الاتصالية من تمهيد الطريق لوصولنا إلى التعليم الالكتروني الحديث ,0,برأيي أن هذه النظرية وكل نظرية أو فكرة تدعم فكرة التعليم الإلكتروني هي فكرة تستحق الدعم والتطوير والتبني  لكني أرى بالمقابل أن هذه النظريات أو الأفكار يجب أن تكون داعما للتعليم في المؤسسات  وليس ملغيا له كليا  أما بخصوص ما ذكرته عن المواقع والمدونات  فحسوب I O هو تطبيق فعال للنظرية بكل أبعادها  فهو مجتمع نقاشي يمكن اعتماده وسيلة للتعلم في إطار اجتماعي فعال  فالموضوع يتم مناقشته ويخرج بصورته المكتملة فور اكتمال النقاش عليه وتناول أبعاده مكتملة  فيصبح مصدر للتعلم ويمكن الاستعانة به من قبل الباحثين على الإنترنت ومثله باقي المواقع والمدونات التي تخلق جميعها مصادر متنوعة يمكن للباحث أو المتعلم الاعتماد عليها كمصدر للتعلم فبرأيي يجب أن يتعلم الشخص الذي يتعامل مع هذه المواقع طرق البحث والتأكد من المعلومات  ولا يصح أن نعتبر النقاش الذي يتم هنا أو هناك مكتملا أو صحيحا  إلا بعد التحقق من صحة المعلومات المعروضة والمقارنة بين مصادرها  برأيك هل ترقى المعلومات المطروحة في المواقع والمدونات لأن تكون مصادرا للبحوث الأكاديمية  أليس في تشديد الدكاترة وحثهم للطلاب على اختيار وانتقاء مصادر صحيحة وموثوقة إنكارا لجودة المعلومات المطروحة في المواقع  ,1,التعلم والتعليم
ما سبب عجز المدارس العربية في ترسيخ مهارة الابداع ,0,أحد أسباب التي تحول دون الإبداع هي بعد المدرس عن الطالب  أو بصور أوضح وضع مليون حاجز يحول بينه وبين الطالب  مما يولد لدى الطالب رهبة من البيئة التعليمة كاملة  وبالتالي يقتصر على ما ورد في الكتاب الوزاري فقط ثانيا  إن  مواضيع التعليم التي توضع قد تكون غير ملائمة  مما يخلق جو كئيب وملل داخل الفصل  وأيض ا تحول دون مقدرة الطالب على التفكير في أن يبدع  لذلك الأولى على الوزارات أن تضع بعين الاعتبار اختلاف الجيل وتطوره في وضعها للمناهج اما الحل برأي  فهو استخدام الوسائل الأقرب إلى الطالب في خلق بيئة تعليمية  والإنحياز إلى الجانب العملي أكثر من النظري ,1,التعلم والتعليم
ما هو التعلم الذاتي   وهل استفدت منه ,1,أتفق معك في جزئية الصبر لأنه فعل صعب جدا ولا سيما في ظل المشتتات التي تحيط بنا  لكن هل لديك خطة تنصح بها من يريد أن يسلك درب التعليم الذاتي ,1,التعلم والتعليم
كيف تستطيع أن تتقن لغة من اللغات ,1,هذا يعتمد على الهدف الذي تطمح في تحقيقه من وراء تعل مك للغة الفرنسية  تعل م اللغة الفرنسية  يحتاج منك نفس طويل  لا أن تستسلم  في منتصف الطريق أعجبني شغفك في تعلمها ولكن ما فائدة الشغف إن لم يتم تتويجه  بتعلم هذه اللغة   لم أتعلم هذه اللغة ولا  أملك الشغف تجاهها  ولكن كانت لدي صديقة  تعلمتها  كونها تخصصت بها في الجامعة لمدة أربع سنوات   تأكد المدة التي تقضيها في تعل م اللغة تختلف من شخص إلى آخر   فكل منا له قدراته ودافعيته ما رأيك  أحمد أن تذكر نفسك  بالهدف الذي  تطمح له  لعل  هذا الأمر سيبعث فيك الحماس لمواصلة تعلمها وخاصة أنك قطعت شوط ا لا بأس بها   فأنت هنا لست مبتديء  ربما مستواك متوسط وربما أعلى  أيض ا حاول أن تخصص وقت ا يومي ا لتعل مها ومقسم على أربع مهارات مثل ا  نصف ساعة للاستماع  والنصق الساعة الاخرى للكتابة  نصف ساعة للقراءة والنصف الساعة الاخرى للتحدث   ربما تريد أكثر من نصف ساعة لكل مهارة وربما أقل  وهذا يعتمد عليك حاول أن تتعلم اللغة الفرنسية ممن لغتهم الأم هي اللغة الفرنسية  هناك قنوات متخصصة في تعلمها  سأترك لك بعض  روابط في الاشسفل  أيض ا  تطبيقات تعلم اللغة الفرنسية  مثل  تطبيق Learn French  و duolingo  Babbel  ,1,التعلم والتعليم
لأول مرة منذ 14 سنة سيكون التعليم وجاهيا في شهر رمضان  ما رأيك في هذا القرار ,0,القرار يجب أل ا يشق على الطلاب  كما أشرت إلى ارتفاع درجة الحراة  وبالتالي أرى أنهم يقومون بتقليل عدد ساعات التعليم  ,1,التعلم والتعليم
سنة الاستراحة   gap year  مع أم ضد ولماذا ,0,أعتقد أن مصطلح وفكرة الgap year فكرة أمريكية نبعت في الأصل من ارتفاع مصاريف الجامعات في الولايات المتحدة الأمريكية  فأصبح أخذ اجازة لمدة عام لتحديد أي جامعة يريد الطالب الالتحاق بها أفضل من الالتحاق بجامعة ما والاكتشاف بعد عام أو عامين من دفع المصاريف الباهظة أن الطالب لا يحب الطب ويريد دراسة الأدب الانجليزي بدلا منه على سبيل المثال  أما في حالتنا في العالم العربي وفي مصر بالتحديد فأجد أنه بسبب نظام التعليم الذي يعتمد على الحفظ وليس الفهم والكتابة النقدية  فأغلب الطلبة يعانون من مشكلة أنهم لا يستطيعون التفكير بشكل منظم والتعبير عن نفسهم بشكل أصيل  بالإضافة إلى عدم القدرة على أخذ قرارت مهمة دون تدخلات من الأهل  لذلك أجد أن أخذ عام أجازة في العالم العربي وفي مصر بالأخص يعتبر ضرورة للأجيال الجديدة التي تربت بدون مهارات التفكير النقدي والتخطيط للمستقبل اعتمادا على النفس وليس تقليد الأصدقاء والآباء ,1,التعلم والتعليم
الشطرنج وألعاب أخرى  كيف يمكن إدخال الألعاب في التعليم,1,أراها لعبة تعلم الصبر والحنكة والذكاء المستمر لكنني صدقا  لا أجيد لعبها ,1,التعلم والتعليم
هل تحب أن تكون معلم ا ,1,البارحة طرح أحد الزملاء الأعضاء   Mohammad_Abdelqader   موضوعا عن أهمية التلقين بمراحل التعليم المختلفة  كثير من المنهجيات الحديثة في التعليم تنف ر من الاستمرار في التلقين  وتحث على تشجيع المتعلم علىواليوم اقرأ مقال لك يقول انتهى عصر التلقين  ويبدو لي من طرحكما أنكم مختصين بمجال التعلم والتعليم ومارستم المهنة عن قرب  لذا أردت أن أطرح سؤالا عليكما ما هي نتائج المبدأ التعليمي التي تدعون له على الطلاب بمراحل التعليم القادمة  أو بالمستقبل عموما لأوضح أكثر الزميل محمد يدعو لأن التلقين مهم جدا بمراحل التأسيس وبعد ذلك يأتي البحث عندما تكون القاعدة صلبة يمكن البناء عليها  وجئت مصطفى طرحت أن لا للتلقين ونترك مجالا للطلاب للبحث بأنفسهم  لكل دعوة من كليكما إن ط بقت كمبدأ تعليمي كيف سينعكس هذا على مستوى الطلاب  هذا سؤالي,1,التعلم والتعليم
لماذا لا يزال تعلم لغات جديدة غير الانجليزية أمرا  يستحق العناء ,1,برأيي نعم  مع التعلم والتواصل بشكل يومي مع أشخاص ممن تعتبر لغتهم الانجليزية هنا الفيصل  اتقان الاربع مهارات مع الأخذ بالمعايير الذي ذكرتها قبل قليل قد يكون كفيل بأن يتقن المتعلم اللغة الانجليزية كلغته الأم ربما نحن لهذا الوقت لم نتعمق بشكل أكبر في اللغة الانجليزية لعدة أسباب ولكن لدي بعض الأقارب يعيشون في المملكة المتحدة منذ سنوات  اليوم تسألهم عن لغتهم الانجليزية  أصبحوا يرونها تعد بمثابة لغة الأم بالنسبة لهم  حتى أنني شعرت بأن بعض المفردات العربية بدأت لم تعد في قاموسهم وهذا إن دل على شيء فهو يدل على أن الاختلاط والتواصل الشبه اليومي مع من لغتهم الانجليزية هي الام قد يجعله أن يصل حق ا إلى ما وصله بلغته الأم لا أتفق معك في ذلك  هناك مترجمين محترفين في ترجمتهم ممن يعيشون في الدولة التي تعتبر اللغة الانجليزية هي الأم  لو قام شخص ما وترجم لي القصيدة  لن أشعر بأن هذه ترجمة أصل ا وهذا بناء  على تجارب بعض من تحدثتوا معهم في هذا الأمر ومن منا لا يطمح إلى تعلم لغة جديدة  ربما فرصة تعلم اللغة الانجليزية كانت أكبر لعدة معايير من وظيفة وتعليم إلى جانب شيء مهم هو أننا نتعلم اللغة الانجليزية اليوم من الروضة  وهذا ما جعل فرصة تعلمها أكبر من غيره من اللغات اليوم أعرف أصدقاء بدأوا يتعل مون اللغة التركية بسبب دراستهم  إذ ا تعلم لغة جديدة واتقانها يكون نابع من السبب الذي جعلنا نرغب في تعلمها ,1,التعلم والتعليم
المدرسة ليست بيئة خصبة لإكتشاف المواهب  هل حق ا هذا صحيح ,1,لا أذكر بحياتي أن هنالك طالبة حصدت العلامة الأعلى بالتعبير سواي  كنا نكتب موضوع التعبير في الحصة  حيث تدخل المعلمة تضع مجموعة من المقترحات وتطلب من ا الكتابة بفكرة منها  مباشرة ترتسم لوحة بخيالي   لتكون ركيزتي لمحور الموضوع الذي أنوي الكتابة عنه بعد أن أكون قد بدأت بخاتمته قبل أن ألهج السطور في البدايات الخاصة به   ماذا كانت نتيجة ذلك  لا شئ تحديدا    حتى أن  مدرستي لم تفكر في كافة مراحلها إعلامنا عن مسابقات كتابة القصة والخواطر والروايات التي كانت تقيمها التربية   حتى الإذاعة المدرسية لطالما كنت المسئولة عنها  والمنظم لبرامج الإذاعة فيها وعريف الحفل في الاحتفالات المدرسية والجامعية وفي العمل فيما بعد  لكن أيضا  هل من نتيجة لذلك  لا شئ أبدا  لم يخبرني أحد في يوم ما بأنني مميزة في الرسم أو الكتابة أو الخطابة أو حتى الارتجال  كلها أمور اكتشفتها عن نفسي متأخرا    اكتشفتها في وقت كان البحث عن إبراز هذه المواهب محدد لمراحل عمرية صغيرة كنت قد تجاوزتها حيث سلكت درجات المسئولية والوظيفة فصارت مجرد تفاعلات صغيرة قد أقوم بها مجاملة لجمعية ما  أو لتدريب الصغار عليها  أو مساندة لفعالية ما اليوم بات التركيز على المواهب رئيسيا  في المدارس  ربما لأن التعليم استيقظ متأخرا  على ضرورة تأهيل المواهب وإدارتها وخلق القيادات فيها لأنها ما يميز المدرسة ويجعلها تكتسب عددا  أكبر من النجوم التقييمية بناء على دعمها للطفل الرائد أو الطفل الموهوب وهو أمر في الحقيقة مؤسف حقا    بأن يكون الاهتمام سببه إبراز المدرسة وليس الإيمان بالموهبة ,1,التعلم والتعليم
من ي فشل التعليم عن بعد  الطالب أم المدر س,1,في بلدي مؤسسات التعليم إلى جانب بعض الجامعات تخلصت من فكرة التعليم عن بعد  الطلبة عادوا إلى مقاعدهم  أي نعم هناك بعض الجامعات تمارس التعليم عن بعد لكن كمساند وليس بديلا للتعلم الوجاهي جميعهم  المدرسين وعقلية المتعلمين إلى جانب عدم وجود امكانيات مادية ومعنوية تؤهل الطالب للانتقال إلى التعلم عن بعد لا أنكر أهمية التعليم عن بعد  وربما كثير ا ما تحدثنا حوله هنا على المنصة كون مميزاته كثيرة من قدرتنا على اداره الوقت إلى الاعتماد على الأنفسنا وغيره ولكن الطلبة ليس كلهم جاهزين لهذا التعلم  المعلمين أيض ا ليسوا مؤهلين لمثل هذا التعلم أيض ا هناك سلبات للتعلم للبعد كونه يغفل الجانب التفاعلي والاجتماعي للطلبة  هناك بعض الطلبة بحاجة تنمية هذه الجوانب أنا مع التعليم  عن بعد ولكن  ليس بديلا للتعلم الوجاهي  فقط هو مساند للتعلم الوجاهي ,1,التعلم والتعليم
ماذا لو كنت وزير ا للتربية والتعليم  ما هي القرارات التي ستتخذها ,0,أذكر أنني شاركت بمساهمة سابقة حول ذات الموضوع وسأكر ر ذات الفكرة التي أؤمن بها لو كنت وزيرا  للتربية والتعليم فسأقوم بإلغاء الدروس الخصوصية لكل  معل م ملتزم بوظيفة سواء بالقطاع العام أو الخاص  لأن  أغلب ما أراه من أساتذة اليوم قائم على عدم القيام بمهامهم المطلوبة في حص ة الدرس لإجبار الطلبة على الالتحاق ببرامج الدروس الخصوصية لينتفعوا ماديا  أدرك أن الغاية هي تحسين مستواهم المعيشي  ولكن لا يكون ذلك على مستقبل الطلبة وعلى التقصير بواجباتهم اليومية  خاصة وأن  هنالك الكثير من العائلات التي لن تتمكن من إلحاق أبنائها بمثل هذه الدروس كما أنني لكنت نظام تسجيل الحصص وتخزينها حيث تكون الدراسة على أجهزة ذكية دون الحاجة لوجود الكتب   يكفي الطالب دفتر الملاحظات الخاص به  وبالتالي يمكنه عند العودة للبيت إعادة الدرس المخز ن لفهمه بشكل أكبر حال لم يتم فهمه أثناء الحصة ,1,التعلم والتعليم
هل يمكن الاستغناء عن استراتيجية المناقشة في التعليم ,0,في هذا السياق مال سقراط قديم ا إلى العمل على توليد الفكرة من رأس تلاميذه  فنظر ا إلى أن أم ه كانت قابلة  أي تعمل على توليد النساء  فقد قرر سقراط أن يسلط المسلك نفسه في تعليم الفلسفة  حيث أنه كان يرى أنه قادر على توليد الفكرة من رأس الإنسان كما تستطيع أمه إخراج المولود من رحم الأم  وفي هذا الأمر نرى أهمية النقاش منذ قديم الأزل لدى أحد أقدم المفكرين في التاريخ  حيث أننا نراه محفز ا لعقل الإنسان  يدفعه إلى الإنتاج دون ا عن غيره من الاستراتيجيات التي تعتمد على الحفظ والتلقين  لا الإنتاج والإبداع وتوليج الأفكار والنقد البن اء ,1,التعلم والتعليم
هل حق ا سيكون المستقبل للتعليم المدمج  ,0,أنا من الأشخاص الذي جربوا الدراسة عن طريق التعليم المدمج بسبب تأثير الجائحة على كافة القطاعات التي تتطلب وجود الناس في مجموعات و من بينها قطاعات التعليم  و حسب ما لمسته عن هذا النوع من التعليم أنه يلاقي هجوما  شديدا  من الطلاب لدينا  حيث أنه حسب زعمهم يسبب لهم التشتت بسبب نظامه الذي يجمع بين الدوام بالحضور إلى الصفوف الدراسية و بين الدراسة عبر منصة تعليمية الكترونية  و فض ل الناس الالتزام بنظام واحد للدراسة طوال العام على أن يتلقوا التعليم بنظامين تم دمجهم  أما عن البحث عن المعلومة في المنزل عبر الإنترنت  فهي خاصية إضافية جيدة في إثراء عقل الطالب و تنمية معرفته  و هي خطوة يلجأ إليها المعلمون منذ مدة لإشراك المادة التعليمية في نشاط الطالب التقني  و هي مجدية بالفعل  و لا أعلم إن كان التعليم المدمج هو مستقبل التعليم العالمي أم هو التعليم الإلكتروني و لكنني أرى التعليم بالحضور يجعل الطالب اكثر انضباطا  و حرصا  من الدوام الإلكتروني  فمنذ تحو ل الدراسة إلى الأجهزة زاد هذا من تهرب الطلبة من الحصص الدراسية كما سهل عليهم الغش  و هذا من منطلق تجربتي و رؤيتي الشخصية للواقع التعليمي لدينا  ,0,التعلم والتعليم
التعليم هو ما يبقى عندما يتم نسيان ما تعلمناه,1,يختلف الهدف من التعليم من شخص لآخر  بعضنا يريد الحصول على وظيفة مرموقة والآخر يريد تجميع أكبر قدر من معلومات يساعده فيما بعد في بناء مكانته الاجتماعية والوظيفية  وهناك من يضع هدفه الأكبر هو المساهمة في النهوض بالمجتمع والدولة  وغيرها من الأهداف  وعلى أساس هذه الأهداف  يتخذ كل شخص منا منحنى معين في التعليم وبالتالي في طريقة التعليم هل هي مجرد حفظ وامتحانات  أم تفكير نقدي وإيجاد حلول أما بالنسبة للنسيان فلنتحدث حول مستويات الذاكرة لنعرف أين تذهب المعلومات بالتحديد  هناك ثلاث مستويات للذاكرة وفيها نحتفظ بالمعلومات المباشرة التي وردتنا من الحواس الخمس لمدة ثواني معدودة  فإن لم نهتم بتلك المعلومات فإنها ت محى مباشرة  وإن كانت من ضمن اهتماماتنا تذهب إلى المستوى التالي وهي أقوى من الذاكرة الأولى  إذ تحتفظ بالمعلومات لمدة دقائق وهي ما يمكنك اختبارها عند حفظ رقم هاتف مثل ا  وهذه الذاكرة تحديد ا هي الأهم بالنسبة لي عند المذاكرة الأولية وجمع المعلومات لأنها تعمل بالتكرار  بمعنى أنك لو كررت رقم الهاتف عشر مرات ستحفظه مدة أطول في هذه الذاكرة  بل وإن نسيته ستتمكن من استرجاعه في المستقبل إن أردت وهي التي تحتفظ بالمعلومات لمدة سنوات  على سبيل المثال أسماء الناس وغيرها  وهي التي نسعى لوضع أكبر قدر مهم من المعلومات المفيدة فيها ,0,التعلم والتعليم
ماذا نتعلم من منظار غاليليو ,0,هذا إن دل على شيء فهو يدل على شغف واصرار الشخص على مواصلة تحقيق أهدافه  لا شيء يقف أمام ارادته وعزيمته وعلى امتلاكه لمهارات معينة ربما ما ميز جاليليو عن غيره من الاخرين هو امتلاكه لمهارة الملاحظة  فربما مع تكرار الملاحظة تتغير وجهة نظرنا وربما مع الملاحظ المتكررة والبحث حولها نستنتج نظرية معينة كما حصل مع جاليلو وربما لو تذكرنا مع ما حصل مع نيوتن وكيف تساقطت على رأسه التفاحة ونحو الاسفل  هو لم يستخدم تقنيات لاكتشاف نظرية نيوتن إنما استخدم مهارة التفكير والملاحظة ,1,التعلم والتعليم
التعلم الذاتي  هل هو طريق فعال لتعلم أي شيء ,0,عن تجربتي أنا مقتنع تماما بما قاله الطبيب  ففكرة التعلم الذاتي كاملة للتعلم دون إشراف لن تكون قوية وبعمق مثل تواجد مشرف معك يتابع الخطوط العريضة للعملية التعليمية  واكثر تجارب التعلم الذاتي بالنسبة لي كانت من خلال دورات بها مشرفين يتابعون العملية التعليمية وهذا سهل فكرة المتابعة بالتعلم والإنجاز  بجانب انه يجيب استفساراتي وتساؤلاتي والتي قد أطيل بالبحث عنها وقد يصعب الوصول  وربما خير نموذج في ذلك أكاديمية حسوب  أعجبتني فكرة المتابعة بعد الدروس  والإجابة على كافة الاستفسارات  والتواصل مع الطلاب  وهذا يضيف الكثير لنا كطلاب كحافز تعليمي وباستمرار ,1,التعلم والتعليم
التعلم الذاتي لغير المتعلمين  كيف أبدأ التعلم العصامي ,0,على حسب ما جاء في كتاب  the science of self learnin   هناك ثلاث أشياء يجب التعرف عليها لتحقيق أقصى استفادة من التعليم الذاتي في أي مجال ,0,التعلم والتعليم
كلما ازددت علما   زادني علما  بجهلي,1,لا يوجد عمر عند الانسان يتوقف عنده طلب العلم  فالعلم ليس شهادة يتم الحصول عليها فهذه نتيجة ولكن العلم هو تعلم كل جديد واكتساب الخبرات والمهارات وكشف الأمور المجهولة لهذا فالعلم لا يتوقف بعمر محدد وطالما الانسان يتنفس فهو عليه ان يتعلم الجديد   ,1,التعلم والتعليم
