Question,Subj_Q,Answer,Subj_A,Domain
من هو الطيار الالماني الذي اطلق عليه البريطانيون لقب  شبح سانت تروند  في الحرب العالميه ,0,هو هاينز شناوفر   كان طيار ا مقاتل  ليلي في سلاح الجو الالماني وأعلى مقاتل ليلي يحقق أعلى أصابات في تاريخ الحرب الجوية  يرجع الفضل له في أسقاط اكبر عدد من القاذفات البريطانيه   لانكستر   ذات الأربعة محركات حيث بلغ ما اسقط من قاذفات 121 قاذفه  خلال الحرب العالمية الثانية التي حصل فيها على وسام الفارس الصليبي الحديدي بأوراق البلوط والسيوف والماس  أعلى وسام عسكري في ألمانيا كان تفوقه في الاهداف الليليه ولكن الطيار الالماني هارتمان حقق اعلى اسقاط طائرات بالتاريخ بالطيران النهاري كان يلقب بـ  شبح سانت تروند    لان القاعده الموجود بها في بلجيكا المحتله اسمها سانت تروند  لانه كان يسقط القاذفات ويغادر دون ان يلاحظه او يشعر به الطيارون الانجليز وهذا سبب لهم رعب كانت اسراب القاذفات عند مهاجمهتا لفرنسا او المانيا كانت تعبر بلجيكا وكانت اجواء بلجيكا تمثل رعب لهم في الذهاب والاياب ولم يكن هانز لوحده كان هناك سرب من طائرات Me Bf110 متخصصه للطيران الليلي الذي كان يفضله البريطانين كان تكتيك هاينز عباره عن أستخدام المدفع المتحرك للمقاتله 30ملم يقوم بتوجيه المدفع الرشاش الى اعلى لمهاجمه القاذفات واصابه اسفلها كان يحلق بمسار عامودي وبهدؤ من اسفل الى اعلى لمهاجمه القاذفات ولا يطلق النار الا عند اقتربه لمسافه قريبه جدا يطلق النار ويصيب بدن القاذفه السفلي دون ان يعلمون من اصابهم حيث كانو يظنون في البدايه انهم اصيبو بمضادات ارضيه واستمر جهلهم لذالك لمده 9 شهور في ليله واحده أسقط 7 قاذفات خلال 12 دقيقه فقط الصوره السفليه توضح كيف كان يصيب هاينز ضحاياهبينما كان اغلبيه الطيارين يبقون المدفع الرشاش موجهه الى الامام وكانو يهاجمون القاذفات البريطانيه من الخلف كان هاينز يوجهه مدفعه للاعلى مستخدم طريقه خطيره تحتاج الى شجاعه لاحتمال سقوط القاذفه المصابه فوق طائره هاينز والغريب بالامر بستغرق هاينز في اطلق النار 3 ثواني فقط بتوجيه الرصاص مباشره للجناح في المجموع   تم تنفيذ 364514 طلعة جوية للقاذفات البريطانيه خلال الحرب   وفقد 8325 طائرة في العمل  عانت طواقم قيادة القاذفات البريطانيه أيض ا من معدل إصابات مرتفع  ق تل 55573 من إجمالي 125000 طاقم جوي   بمعدل وفاة 44 4   كانت طائرته تستخدم اول رادار متنقل جوي في طائره بالتاريخ مع توجيه من نقاط رادار ارضي كان يستطيع التسلل في ظلام من تحت اسراب القاذفات دون ان يشعرون به بعد انتهاء الحرب العالميه نقل الى بريطانيا للتحقيق معه كان جل الاسئله له كانت هل كان يستخدم حبوب منشطه مثل عقار البرفيتين الذي يزيل النعاس ويعطي قوه ونشاط للجسم ليصبح الشخص اكثر شراسه وهل كان سلاح الجو الالماني يقدمون لهم عقاقير بشكل دوري مستغربين العدد الكبير للقاذفات التي اسقطها  كان رده ان جميع طياري وملاحي سلاح الجو لا يتعاطون اي عقاقير بعد شهر أطلق سراحه وعاد الى بيته لمساعده والدته في اداره مزارع العنب فحولها الى اكبر شركات العصائر والنبيذ في المانيا في وقت قصير واثناء اجتماع عمل في فرنسا من اجل التصدير هناك تعرض لحادث توفي وكان ذالك في عام 1950 وكان لايزال شابا  28  سنه يقول النقش الموجود على شاهد قبره   هنا يرقد أفضل مقاتل ليلي لم يهزم في الحرب العالمية الثانية   الرائد وقائد الجناح هاينز فولفجانج شناوفر 1922 1950   لازال اسمه موجود على منتوجات شركته التي لازالت موجوده وتعتبر عائلته من أثرى أثرياء المانيا  ,0,التاريخ العالمي
ما الذي كان سيحدث لو لم يكتشف الأوروبيين أمريكا ولم تتم إبادة الشعوب الأصلية في الأمريكتين ,0,شكرا على طلب إلاجابة  أضن أن أشياء كثيرة ستتغير من بينها أولا سيكون في امريكا بشقيها الشمالي والجنوبي شعب اصلي ذو حضارة وكثافة بشرية مهمة لولم تتم ابادتهم من طرف الامبريالية المتوحشة ثانيا لن يصل الغرب الاوروبي لما وصل إليه الآن لعدم استفادته من من الموارد والمواد الاولية التي حلبها من القارة قبل أن يتخدها مسكنا وموطنا وبعد ذلك ثالثا سيعاني باقي العالم من مجاعات قوية لعدم وجود البطاطس رابعا لن يباع الإنسان الافرقي كعبيد بالآلاف المؤلفة في السوق الأمريكية لعقود طويلة ,1,التاريخ العالمي
حدثني عن شخصية تاريخية قريبة لقلبك   بالتفصيل الغير ممل   ,1,ماشاء الله اللهم باركهتلر ارجل المجنون,1,التاريخ العالمي
ما الذي يجعل المغاربة يظنون أنهم حكموا المغرب 8 قرون ,0,لأن بلاد المغرب تعاقب على حكمها ملوك من مختلف العائلات في مختلف العقود و السنين و هم كالتالي بالترتيب الفينيقيينالأمازيغالأدارسةالمرابطينالموحدينالمرينيينالسعديينالعلويين,0,التاريخ العالمي
ما هي الاقتباسات الشهيرة لأبو لؤلؤة المجوسي ,1,انه شخص تافه حقودي ماجوسي قاتل عمر بن الخطاب وجرح عشرات من الصحابه ولا اجد له اقتباسات مفيده,1,التاريخ العالمي
هل حدث في تاريخ الحرب العالميه احتلال اراضي دون أطلاق رصاصه واحده ,0,نعم أحتلال الالمان لجزيره سارك الفرنسيه في عام 1940 بعد سقوط فرنسا بيد الالمان وهي جزيره مهمه في القنال الانجليزي بين فرنسا وبريطانيا تألفت  القوة الغازية  في البدايه لسارك من قارب يضم 3 ضباط ألمان و 10 جنود كانت زعيمة الجزيرة سيدة عجوز   سيبيل هاثاواي   تحمل اللقب الإقطاعي  سيدة سارك   رفضت  الاستسلام  للضباط الألمان ما لم يتبعوا آداب العصور الوسطى القديمة عند لقائها  على سبيل المثال   الانحناء وتقبيل يدها   امتثل الألمان  أصرت على مثل هذه الآداب طوال فترة احتلال الجزيرة ,0,التاريخ العالمي
لقد سمعت القليل عن التاريخ وتحمست كثيرا   فكيف أبدأ البحث عن تاريخ العرب  الحروب  العلماء  القبائل  إلخ ,1,يوجد العديد والكثير من المصادر المتعدده لمعرفة تاريخ العرب من جميع النواحيإذا كنت تريد معرفته ستجد كل ما تريد في هذا الموقع,1,التاريخ العالمي
كيف استطاع المستكشف الدنماركي وزميله البقاء احياء في القطب الشمالي لسنتين بعد تخلي زملاهم عنهم ,0,كان سبب ذهاب المستكشف ميكلسن لشمال شرق جزيره جرينلاند هو احضارخرائط وبينات البعثه الدنماريكيه السابقه الذين قتلو في عام 1907 والذين كانو في مهمه انتحاريه من اجل اثبات ملكيه كامل جزيره جرينلاند للدنمارك وتكذيب الادعاء الامريكي بملكيه جزيره مفصوله في شمال جرينلاند في عام 1909 غادر أجنار مكيلسن الدنمارك في مهمه خطيره لن يعود لبلده الا في يوليو عام 1912 بعد ان وجدوه صيادين حيتان من النرويج مع زميله في كوخ بالقطب الشمالي بالصدفه حيث كانو على وشك الموت وبحاله صدمه كانت البعثه في البدايه مكونه من 6 مساعدين لميكلسن اكتشف ميكلسن ان الميكانيكي لمحرك القارب  الاباما  مدمن كحول اضطر لتغيره بشاب ليس لديه خكان سبب ذهاب المستكشف ميكلسن لشمال شرق جزيره جرينلاند هو احضارخرائط وبينات البعثه الدنماريكيه السابقه الذين قتلو في عام 1907 والذين كانو في مهمه انتحاريه من اجل اثبات ملكيه كامل جزيره جرينلاند للدنمارك وتكذيب الادعاء الامريكي بملكيه جزيره مفصوله في شمال جرينلاند في عام 1909 غادر أجنار مكيلسن الدنمارك في مهمه خطيره لن يعود لبلده الا في يوليو عام 1912 بعد ان وجدوه صيادين حيتان من النرويج مع زميله في كوخ بالقطب الشمالي بالصدفه حيث كانو على وشك الموت وبحاله صدمه كانت البعثه في البدايه مكونه من 6 مساعدين لميكلسن اكتشف ميكلسن ان الميكانيكي لمحرك القارب  الاباما  مدمن كحول اضطر لتغيره بشاب ليس لديه خبره في الجليد ولكنه صبور وشجاع وسيدخل التاريخ لتطوعه لمرافقه الكابتن ميكلسين حيث بعد أن علق القارب بالجليد في جزيره شانون وهي تبعد عن ساحل جرينلاند 200 ميل طلب الكابتن من مساعديه مرافقته وترك السفينه العالقه عن طريق عربتين تجرها الكلاب ولكن رفض جميع مساعدينه الذهاب في هذه المهمه المميته وفضلو البقاء بالجزيره ولكن الميكانيكي الجديد قرر مرافقته وهو عديم الخبره كان عبور بحر متجمد لمسافه 200 ميل مجازفه كبيره وبعد عبورهم للمحيط المتجمد اكتشفو ان البعثه السابقه ابعد ب300 ميل اخرى كانت صدمه لهم عادو للسفينه العالقه ثم انطلقو لمسافه 500 ميل كانت رحله مرعبه وعذاب لا ينتهي في برد يصل لدرجه فوق 59 تحت الصفر وبعد موت جميع الكلاب بدا في اكل غذاء الكلاب ليصابو بهلوسه وصلو لجثث البعثه السابقه وحصلو على الخرائط ودفاتر ملاحظه المستكشف السابق والتي تثبت ان جرينلاند جزيره واحده عادو لمسافه 500 ميل ولكنهم نجو باعجوبه من البرد والجوع والدببه القطبيهولكن الصدمه ان وجدو زملأهم غادرو وتركوهم لوخدهم في جزيره في القطب الشمال ليواجهو موسمين شتاء لوحدهم في ضروف حياه اشبه بمستحيله مرو بضروف لايمكن تحملها حتى الدنمارك اعلنت مقتلهمولكن في صيف عام 1912 وصلت سفينه صيد حيتان نرويجيه بالصدفه ووجدوهم وهم على شفير الموت لتنقلهم للعاصمه كوبنهاجن كبطال  قامت شبه نتفلكس بانتاج فيلم يروي قصه هذه المغامره لشخصين قاتلو من اجل البقاء بفيلم   في مواجهه الجليد   انتاج 2022,0,التاريخ العالمي
ماذا سيحدث لو انتصر الاتحاد السوفيتي في الحرب الباردة ,0,الاتحاد السوفياتي كان نظام جدا وحتى قادته في الخمسينات قالوا ان لن نغير من سياستنا ونظامنا ولكن تم الرفض  فلم يمكن للاتحاد السوفياتي الاستمرار في حكمه ابدا  دولم يكن ندا للدول الغربيه في اي مرحله كان متاخرا تكنولوجيا وعلميا كان انتصاره الوحيد هو قمع الشعب والسيطره عليهفلم يكن متفوقا حتى عسكريا ويحتل شعوبا ودول يتمنون زواله  هل قارنت سياره لادا بسياره غربيه سترى الفرق لو فرضيا انتصر واحتل دول العالم لاصبحنا في تاخر تكنولوجيا واقتصادي وبقينا نعيش في سنوات الخمسينلقتلوا الابداع,1,التاريخ العالمي
هل جلجامش هو نفسه النمرود ,1,لا دليل  والأعوام متباعدة ولا أعتقد وصل خبره وهو قبل الإسلام بثلاثة آلاف سنة,1,التاريخ العالمي
هل سبق وصطدمت طائره في ناطحت السحاب مبنى   إمباير ستيت  نيويورك ,0,نعم أصطدمت به القاذفه الامريكيه B 25 في 28 يوليو 1945 قتل 3 من الطاقم الوحيد بالطائره و11 شخص كانو في مبنى إمباير ستيت كان الاصدام بالطابق 78 وامتد الحريق ليشمل ال11 طابق العلويه ليصل الى سطح المبنى كانت آخر كلمات قائد القاذفه  سميث   لبرج لاغوارديا   من حيث أجلس   لا أستطيع رؤية الجزء العلوي من مبنى إمباير ستيت   بعد انتهاء الحرب في أوروبا تم نقل المقدم سميث الى مسرح الحرب ضد اليابان ووقع الحادث عندما عاد بالطائره من بريطانيا وكان متوجه الى المحيط الباسيفيكي اصطدمت القاذفه في المبنى بسرعه 200 ميل كانت الساعه العاشره صباحا بتوقيت نيويورك في يوم السبت اغلب المواجدين في المبنى كانو في اجازه وهذا سبب قلت الضحايا ,0,التاريخ العالمي
هل كان حكم العرب والمسلمين لشبه جزيرة أيبيريا قبل 800 عام يعتبر احتلالا  ,0,أن الهجرة الأولية للمسلمين إلى شبه الجزيرة الأيبيرية كانت قبل سنة 700 بفترة طويلة   وكان الرحالة الأوائل إلى شبه الجزيرة الأيبيرية مبشرين أو تجار ا من المغرب ينشرون كلمة الله ووحدة الله والسلام والعدالة للجميع  مع الأخذ في الاعتبار أنه قبل الإسلام   كان السكان المحليون مسيحيين موحدين   أريثيين وليس كاثوليكيين والذين تم تشكيلهم سنة350 بعد الميلاد بعد ان تم التصويت على إلوهية المسيح  يمكن العثور على الأدب الشعبي الكلاسيكي حول هذا الموضوع في كتاب The Da Vinci Code  أعلن تيبنج    عزيزي   حتى تلك اللحظة في التاريخ  مجلس نيقية    كان أتباعه ينظرون إلى يسوع على أنه نبي     رجل عظيم وقوي   لكنه رجل بدأن الهجرة الأولية للمسلمين إلى شبه الجزيرة الأيبيرية كانت قبل سنة 700 بفترة طويلة   وكان الرحالة الأوائل إلى شبه الجزيرة الأيبيرية مبشرين أو تجار ا من المغرب ينشرون كلمة الله ووحدة الله والسلام والعدالة للجميع  مع الأخذ في الاعتبار أنه قبل الإسلام   كان السكان المحليون مسيحيين موحدين   أريثيين وليس كاثوليكيين والذين تم تشكيلهم سنة350 بعد الميلاد بعد ان تم التصويت على إلوهية المسيح  يمكن العثور على الأدب الشعبي الكلاسيكي حول هذا الموضوع في كتاب The Da Vinci Code  أعلن تيبنج    عزيزي   حتى تلك اللحظة في التاريخ  مجلس نيقية    كان أتباعه ينظرون إلى يسوع على أنه نبي     رجل عظيم وقوي   لكنه رجل بدون شك   ليس ابن الله   قال تيبينغ  صحيح   تم اقتراح  تأسيس يسوع باعتباره  ابن الله  رسمي ا وصوت عليه مجلس نيقية في القرن الرابع الميلادي   انتظر  أنت تقول أن ألوهية يسوع كانت نتيجة تصويت    وأضاف تيبينج  تصويت قريب نسبي ا في ذلك    في عام 711   ذهب زعيم مسيحي من الموحدين المسيحيين   جوليان   إلى موسى بن نصير   حاكم شمال إفريقيا   مع نداء للمساعدة ضد حاكم إسبانيا القوط الغربي المستبد   رودريك الذي تبنى الكاثوليكية الثالوثية   مما أجبر الكاثوليكية الثالوثية على الجميع بما في ذلك الأقلية المسلمة المحلية المشكلة حديث ا  ورد موسى بإرسال اللواء الشاب طارق بن زياد بجيش قوامه 7000 جندي  هزم الجيش الإسلامي جيش القوط الغربيين بسهولة   وقتل رودريك في المعركة  بعد الانتصار الأول   غزا المسلمون معظم إسبانيا والبرتغال بسهوله   وفي الواقع مع القليل من المعارضة  أصبحت الاندلس من أعظم الحضارات الإسلامية  وصلت قمتها مع الخلافة الأموية في قرطبة في القرن العاشر   بحلول عام 720 كانت إسبانيا مسلمة إلى حد كبير  كان قلب الحضارة الإسلامية في شبه الجزيرة الأيبيرية أو الأندلس  جاء الاستقرار في إسبانيا المسلمة مع تأسيس السلالة الأموية الأندلسية التي استمرت لمئات السنين  يعود الفضل إلى أمير  الأمير  عبد الرحمن      الذي أسس إمارة قرطبة   وكان قادر ا على جمع مختلف الجماعات الإسلامية التي غزت إسبانيا مع ا في حكمهاغالب ا ما توصف الفترة الإسلامية في إسبانيا بأنها  العصر الذهبي  للتعلم حيث تم إنشاء المكتبات والكليات والحمامات العامة وإنارة الشوارع وازدهر الأدب والشعر والهندسة المعمارية والطب  قدم كل من المسلمين والمسيحيين واليهود مساهمات كبيرة في الازدهار والثقافة  وصفت إسبانيا الإسلامية أحيان ا بأنها  العصر الذهبي  للتسامح الديني والعرقي والتناغم بين الأديان بين المسلمين والمسيحيين واليهود  القصة التي تروي كيف تمكن المسلمون من  غزو  أيبيريا تبدو مضللة للغاية وغير مرجحة إلى حد كبير  جيش من بضعة آلاف بالكاد يأمل في غزو دولة بأكملها تبلغ مساحتها 582 ألف كيلومتر مربع في 7 سنوات فقط  ومع ذلك   مع الأخذ في الاعتبار وجود الأقليات المسيحية الموحده والمسلمة   كان الأمر أكثر منطقية  عندما وصل الجيش الإسلامي الصغير من شمال إفريقيا إلى شبه الجزيرة الأيبيرية في عام 711   كان الموحدين المسيحيين والأقليات المسلمة سعداء جد ا بمساعدة جيش طارق المتقدم ضد حكومة الثالوث القمعية  لهذا السبب   بعد المعركة الرئيسية ضد ملك القوط الغربيين رودريك   فتحت معظم مدن وبلدات إسبانيا أبوابها لطارق بن زياد دون قتال  قدم المسلمون نظام ا قانوني ا عادل ا   وحرية ممارسة الدين   وإلغاء الضرائب الجائرة والظالمة  دفع المسلمون 2 5  زكاة و 2 5  تبرع من الاغنياء للمحتاجين والفقراء بالإضافة إلى ضريبة الري إذا كان لديهم محاصيل جيدة   كان على المسيحيين واليهود دفع ضريبة بنسبة 5    الجزية  هذه الضريبة السنوية للفرد الواحد التي تم جبايتها تاريخي ا مستبعدة الفقراء والنساء والأطفال وكبار السن   وهذه الضرائب قزمة مقارنة بما كان عليه حكام القوط الغربيين جمعت  قام جيش طارق بتجنيد العديد من المقاتلين المحليين للانضمام لمحاربة الطاغية الملك رودريك   وهكذا تمكن طارق من غزو شبه الجزيرة بأكملها في غضون سنوات قليلة   لا ينبغي أن ي نظر إلى الفتح الإسلامي لإسبانيا عام 711 بعد الميلاد على أنه غزو وإخضاع أجنبي للسكان الأصليين  بدلا  من ذلك   كانت انتفاضة للمسلمين المحليين والمسيحيين الموحدين  بمساعدة جيش طارق  ضد حكومة الثالوث الكثوليكي القمعية   تمت دعوة الجيوش الإسلامية على وجه التحديد إلى إسبانيا من قبل الكونت جوليان لإزالة الاضطهاد وإقامة العدل   وهكذا تمكنوا من القيام بتحرير اسبانيه بدعم من السكان المحليين  وبهذا الحكم العادل والأخلاقي   فاز المسلمون على مئات الآلاف من الذين اعتنقوا الإسلام  بالطبع   فإن التشابه في المعتقدات بين المسلمين والموحدين ساهم أيض ا بشكل كبير في تحول سكان أيبيريا إلى الإسلام  في غضون 200 300 عام من التدخل الأولي   كان أكثر من 80  من سكان إسبانيا من المسلمين الأيبيريين   وعددهم أكثر من 5 ملايين شخص   معظمهم في الأصل من إسبانيا الذين تحول أسلافهم إلى الإسلام   وليسوا مهاجرين   وبالتأكيد ليسوا غزاة  الغزاة الحقيقيون لشبه الجزيرة الأيبيرية لم يكونوا  إلمسلمين او الموحدين مسيحيين  بل الثالوث الجستنياني الكاثوليكي   وكان هذا ولا يزال هو الوضع الراهن ,0,التاريخ العالمي
ما هو أفضل كتاب يحكي قصة بداية الأندلس إلى سقوطها بطريقة مختصرة وغير مملة كسرد القصص ,1,استمعت للسرجاني عن الأندلس في اليوتيوب واظن انه بذل جهدا مشكورا وسردا طيبا   والله اعلم,1,التاريخ العالمي
من هي العائله التي أسست شركه تويوتا Toyota   وكم حجم مبيعات الشركه عالميا  ,0,تويوتا من اكبر شركات السيارات في العالم تنتج حوالي 10 مليون سياره بالسنه حيث تنتج 20 مركبه بالدقيقه وهذا يعادل 872 000 مركبة شهري ا وهي مراكب متنوعه من سيارات الركاب السيدان والفخمه والبيك اب والباصات والدفع الرباعي وتسببت جوده سيارات تويوتا في شعبيه السياره عالميا وزياده الطلب عليها اسستها اشهر عائله صناعيه باليابان من رجل من عائله تويودا مخترع الات انتاج نسيج ثم ابنه مخترع وعبقري متخصص بالسيارات ويسمى تومس اديسون اليابانتبدا قصه شركه تويوتا من مخترع ياباني أسمه   ساكيشي تويودا   هو رجل صناعة مؤسس أعمال تويودا للنسيج الآلي اخترع اول أله نسيج ألي بالعالم ي عرف أنه أبو النهضة الصناعية اليابانية وهو والد مؤسس شركه تويوتا سمح لابنه   كيشيرو   بفتح فرع لتصنيع السيارات عام 1930 أما   كيشيرو تويودا   اهم شخصيه بتاريخ اليابان حيث بعد نجاح والده الكبير بصناعه النسيج عالميا وقيادته لليابان لعصر النهضه ظهرت عبقريه ابنه كيشيرو في مجال المحركات وفي عام 1930 سمح له والده بانشاء فرع لتصنيع السيارات حيث كان كيشيرو يسافر للولايات المتحده لزياره مصانع السيارات مثل الدودج وغيرها ودرس كيف تعمل محركات البنزين والديزل وتعلم الكثير في زيارته عام 1929 بعد فتح فرع السيارات بالشركه عام 1933 تم انتاج اول سياره ركاب عام 1936 وهي تشبه السيارات الامريكيه بالمظهر الخارجي من طراز AA تكون رخيصه السعر  والشاحنه G1 التي شجعت الحكومه اليابانيه على انتاجها للجيش في الحرب بالصين ولكن فتره الحرب العالميه الثانيه كانت فتره سيئه للشركه لتحولها من انتاج السيارات الى انتاج الذخيره الحربيه بامر من الجيش  وبعد الحرب العالميه نجت مصانع تويوتا للسيارات من القصف الامريكي ليقود كيشيرو حمله اعلاميه من اجل العوده لانتاج سيارات الركاب عام 1946 وتحدث امام البرلمان الجديد تحت الحكم الامريكي بخطبه حماسيه وفي اكتوبر عام 1947 انتجت اول سياره ركاب بعد موافقه الحكومه اليابانيه بعد جهود جباره منه كانت موديل SA ولكن كان اغلب الانتاج للشاحنات بحلول الخمسينيات من القرن الماضي   عادت مصانع إنتاج سيارات تويوتا إلى العمل بكامل طاقتها   ولاكتساب القدرة التنافسية   بدأت الشركة دراسة متأنية لمصنعي السيارات الأمريكيين   بسبب التفوق التقني والاقتصادي الملحوظ للولايات المتحدة  قام المسؤولون التنفيذيون في تويوتا بجولة في مرافق الإنتاج للشركات   بما في ذلك شركة فورد موتور   للاطلاع على أحدث تقنيات تصنيع السيارات   وقاموا بدورهم بتطبيقها في منشآتهم الخاصة   مما أدى إلى زيادة فورية تقريب ا في الكفاءة والتقنيه والجوده خلال الستينيات والسبعينيات   توسعت الشركة بمعدل سريع وبدأت في تصدير أعداد كبيرة من السيارات إلى الأسواق الخارجية  لعدة عقود   كانت تويوتا أكبر شركة لتصنيع السيارات في اليابان والعالم  استمرت الشركة في الازدهار واكتسبت سمعة طيبة بسبب انخفاض التكلفة والفعالية في استهلاك الوقود ومركباتها الموثوقة مثل Corolla وتوسعت الشركه لمواجهه الطلب الهائل حول العالم بفتح خطوط انتاج في الولايات المتحده وتايلند واندونيسا واستراليا اغلاق لاحقا ,0,التاريخ العالمي
لماذا سميت الحروب الصليبية بهذا الاسم  الحروب الصليبية  ,0,سميت الحروب الصليبية بهذا الاسم نسبة إلى هدفها الظاهري و هو الدفاع عن الصليب و المسيحية حيث كانت تخرج الحملات دفاعا عن الصليب مع مجموعة منورين و جيش كامل يرتدون رداء منقوش عليه الصليب بصورة واضحة في الرداء و الاكتاف  و لكن سببها الجوهري هو السيطرة علي الأراضي المقدسة و بيت المقدس الذي كان تحت سيطرة المسلمين   و كانت تخرج في صورة حملات دينية ذات طابع عسكري ضد مجموعات عرقية و دينية و اعداء البابوات حتي انهم كانوا يخرجون في حملات ضد المسيحيين الروس و ارثوذكس اليونان   ما يظهر ان سبب الحروب الصليبية هو سبب عسكري و سياسي واضح كانت وجهة الحروب الصليبية موجهة الي بلاد الشام و اراضي سيطرة المسلمين في سميت الحروب الصليبية بهذا الاسم نسبة إلى هدفها الظاهري و هو الدفاع عن الصليب و المسيحية حيث كانت تخرج الحملات دفاعا عن الصليب مع مجموعة منورين و جيش كامل يرتدون رداء منقوش عليه الصليب بصورة واضحة في الرداء و الاكتاف  و لكن سببها الجوهري هو السيطرة علي الأراضي المقدسة و بيت المقدس الذي كان تحت سيطرة المسلمين   و كانت تخرج في صورة حملات دينية ذات طابع عسكري ضد مجموعات عرقية و دينية و اعداء البابوات حتي انهم كانوا يخرجون في حملات ضد المسيحيين الروس و ارثوذكس اليونان   ما يظهر ان سبب الحروب الصليبية هو سبب عسكري و سياسي واضح كانت وجهة الحروب الصليبية موجهة الي بلاد الشام و اراضي سيطرة المسلمين في الاساس بكن لم تقتصر علي ذلك و امتدت الي اراضي الوثنيين في شمال أوروبا امتدت الحروب الصليبية من القرن الحادي عشر الي القرن الثالث عشر في ذروتها و امتدت بعض الحملات قليلة التأثير الي ما بعد ذلك أما عن تأثيرها بتاريخ هذا الوقت فقد امتد تأثيرها في صورة الصراعات ما بين الجماعات المسيحية حتي الآن   و لا يمكن التغافل عن المذابح و النهب و سرقة الاراضي و تنازلات الدول الاوروبية لمصالحة حركة الصليبية ,0,التاريخ العالمي
ما الفرق بين الفتوحات الإسلامية وغيرها من الفتوحات ,0,ليست فتوحات بل غزو البلدان بدون رضاهم واكراههم وحكمهم باسم الدين  لك ان تقرء تاريخ الامزيغ ورفضهم اهداف الغزو كالملكة ديهيا في شمال افريقيا  و مصر القبطية ووو   كلهم طمست ثقافتهم اصبحوا بدون راي هوية,1,التاريخ العالمي
هل توجد معلومات مثيره عن الحرب العالميه الثانيه ,0,انتجت الحرب العالمية أقوى سلاح أو بالأحرى نبهت أوروبا أو الغرب عموما  على أقوى سلاح يمكن استخدامه ضد اي عدو وسيكون ذو تأثير مدمر لدرجة كبيرة وبدون أن يقتل حتى   هذا السلاح الذي سماه هتلر السلاح الرهيب وارعب أوروبا واحتلها بهذا السلاح فقط  ولم تعرف ماهيته حتى مضت سنوات  ثم عملوا على تدارك الوضع وقلبه لصاحلهم  هذا السلاح سماه المنتصرون البروبوغندا عندما استخدمه أعدائهم  وعندما استخدموه سموه علم العلاقات العامة  وهكذا قولوبوه ليلائم احتياجاتهم واستخدموه ضد من أعاد استخدامه ودلهم عليه ووصفوه بصفة مقيتة لصقت به  لدرجة اضطروا لإعادة انتاجه تحت اسم جديد  رغم قدم هذا السلاح إلا أن أوروبا تنبهت اليه وعملت على ايجاد نظريات جديدة فيه السنوات الأخيرة  ,1, التاريخ العالمي
ماهي الصوره النادره التي أذهلتك ,1,صوره نادره وحقيقيه لعبد يتم تحريره في سفينه للبحريه البريطانيه حيث بدات حياته الحقيقيه في تلك الساعه الصورة جزء من مجموعة صغيرة تبرع بها صموئيل تشيدويك للمتحف البحري الملكي في بورتسموث قال صامويل تشيدويك   التقط الصور والدي الذي كان يخدم على متن سفينة HMS Sphinx أثناء قيامه بدورية مسلحة قبالة سواحل زنجبار وموزمبيق في عام 1907 الرق في البرازيلنلاحظ ان البرازيل اكثر بلد في جنوب امريكا لسكان ذو بشره سمراء وسبب هو تجاره الرق ولكن لماذا البرازيل قسم البابا امريكا الجنوبيه الى دولتين هما أسبانيا والبرتغال اعطى الشرق للبرتغال وهي البرازيل والجزء الغربي من القاره الامريكيه وهي السواحل الغربيه لاسبانياصوره نادره وحقيقيه لعبد يتم تحريره في سفينه للبحريه البريطانيه حيث بدات حياته الحقيقيه في تلك الساعه الصورة جزء من مجموعة صغيرة تبرع بها صموئيل تشيدويك للمتحف البحري الملكي في بورتسموث قال صامويل تشيدويك   التقط الصور والدي الذي كان يخدم على متن سفينة HMS Sphinx أثناء قيامه بدورية مسلحة قبالة سواحل زنجبار وموزمبيق في عام 1907 الرق في البرازيلنلاحظ ان البرازيل اكثر بلد في جنوب امريكا لسكان ذو بشره سمراء وسبب هو تجاره الرق ولكن لماذا البرازيل قسم البابا امريكا الجنوبيه الى دولتين هما أسبانيا والبرتغال اعطى الشرق للبرتغال وهي البرازيل والجزء الغربي من القاره الامريكيه وهي السواحل الغربيه لاسبانيا لنشر التبشير بالديانه المسيحيه واستغلال خيراتها  البرتغال احتاجت لعدد كبير من العماله من اجل الزراعه فتحولت تجاره الرق الى تجاره مغريه لجلب العبيد من غرب افريقيا وفي عام 1807أصدرت بريطانيا قانون مكافحه الرق فنشرت بحريتها على سواحل امريكا الجنوبه لان اغلب السفن كانت تتوجه الى سواحل امريكا الجنوبيه والكاريبي وحتى السفن التي كانت متجه الى الولايات المتحده تدفعها الرياح وتجبرها بتجاه جنوب امريكا حررت البحريه البريطانيه 200 الف شخص كانو سيذهبون للعمل بالمزارع كعبيد ولكن عدد من وصلو كعبيد ولم يتم انقاذهم هو 2 3 مليون كان يتم انزال المحررين على سواحل البرازيل ولم تستطيع البحريه أعادتهم لافريقيا الاسبان استخدمو العبيد في زراعه السكر في كوبا والكاريبي ,0,التاريخ العالمي
