Question,Subj_Q,Answer,Subj_A,Domain
الحقنة القاتلة     ما هي أسباب الوفاة من حقن المضادات الحيوية المنتشرة مؤخر ا ,0,رأيت مؤخر ا فتاة تعاني من حساسية من القمح  الجلوتين  فأي طعام به جلوتين يزيد من حساسيتها وحالتها  ليس لدي خبرة كبيرة حوول الحساسية لكن برأيي بسبب تقلبات الجو الكثيرة والأمراض التي تنقلها معه  إضافة إلى تطور وسرعة تشخيص الحساسية في يومنا الحالي زاد من نسبتها ,1,الصحة والطب
تنظيف الدماغ من السموم   إليك أهم النصائح و الأساليب الفعالة   كبسولة,0, المقالة بالفعل مفيدة وأدرك فائدة النوم وممارسة التمارين الرياضية  والصيام المتقطع وتقليل التعرض للسموم وإضافة المكملات الغذائية  لكن كيف يتم تطبيق الحمية المضادة للإلتهابات   خصوصا  أن هذا المسمى جديد علي قد أكون أعرفه بمسمى أخر لكنى أحتاج التوضيح  ,1,الصحة والطب
حمل أمتعة قديمة من الماضي إلى الحاضر  كيف تجاوزتم صدمات الطفولة ,0,الطفل يصاب بصدمة التي تكون في لحظتها  ولكن في فترات المراهقة أو الشباب عندما تؤثر عليه تلك الصدمات ويسترجعها فهو يعيش اضطراب ما بعد الصدمة ولعل أبرز أعراض هذا الاضطراب هو في طفولتي مررت بالعديد من الصدمات ولكن أغلبيتها كانت داخل المدرسة وسط القسم وبين الزملاء لانني اتذكر بأنه كانت لدي صعوبة في نطق الكلمات فدائما كنت أتعرض لتنمر  ولكن قد تخطيت تلك المشكلة بمعالجتها داخل البيت من طرف الوالدين ,1,الصحة والطب
كيف يمكن لطعامنا أن يساهم في الوقاية من السرطان ,0,كان لدي واحد من أقربائي م صاب بالسرطان في الدم  اللوكيميا  وكانت الدكتورة دائما  ما ت رك ز في الطعام التي تنصح به مرضاها ومن يريدون الوقاية طبعا  ممن لم يمرض بهذا الكابوس في أن لزيت الزيتون دورا  في الحماية من السرطان  ولذلك يوصى بتناوله يوميا ولكن دون الإفراط في ذلك  لأنه غني بالسعرات الحرارية  والثوم شددت عليه كثيرا  وفي قدرته على مكافحة السرطان  هذا إلى جانب ما يوفره من مغذيات أخرى للجسم على غرار الفيتامينات والمعادن حتى أن ها نصحت بشرب الشاي الأخضر أيضا  ,0,الصحة والطب
ما هي نصائحكم  في الحفاظ على صحة عقلية جيدة أثناء العمل ,0,هناك مثل انجليزي يقول  A Sound Mind in A healthy Body   بمعنى أن العقل السليم في الجسم السليم  ولا يمكن أن تزيد انتاجية أعمالنا إلا كنا قد ضمنا السلامة البدنية لنا وفي العديد من الدراسات التي أثبت العلاقة بين اللياقة البدنية وزيادة الانتاجية والتفكير الابداعي  وبعض الباحثون أدوا اختبار على مجموعة من الأفراد لاختبار أداءهم البدني والعقلي وقد تبين بأن الأفراد الذين أدوا أداء  أفضل فى اختبار المشى كان أداؤهم أيض ا أفضل في جميع المهام المعرفية المقدمة لهم ولعل من الأمور التي تحافظ على صحتنا العقلية  أبرزها ,0,الصحة والطب
خارج عن المألوف  ما هو تعريفك الشخصي لل toxic ,0,أثناء قراءتي لمساهمتك  سألت نفسي  هل يمكن أن نكون سامين ونحن لا ندري   وخاصة عندما نتحدث عن أننا قد لا نميل إلى سماع كلمة جميلة  أو أننا لا نحب المجاملات أو أننا نتأثر  بالاخرين واراءهم حولنا   لهذا نحن بحاجة  إلى وقفة من  انفسنا لمعرفة أن كنا حق ا سامين أم لا  الشخص السمي هو  من يؤثر على غيره  تأثير سلبي ا سواء بسلوكه أو أفعاله وبالتالي يلحق ضرر به  قد يكون بقصد أو بدون قصد الامر المقلق هنا أنهم يستنزف  طاقتنا من خلال  تلاعبه العاطفي ,1,الصحة والطب
بعد سنوات من انتشار الكيتو دايت هل ما زال هو المنقذ فعلا ,0,هذا السؤال يعتمد على من هو الشخص الذي سيلجأ إلى استخدام الكيتو وكيف سيتخدمه لا يمكننا أن ننكر أهمية الكيتو كونه نظام غذائي صحي  فنحن لا  نتناول السكر والكربوهيدرات   و بالتالي سنتجنب الكثير من الامراض بجانب انه يساهم في انقاص الوزن   لكن في الان نفسه قد يحتوي على نسبة عالية من الدهون المشبعة  والكوليسترول الضار  وبالتالي  أمراض القلب ستكون حاضرة لهذا نحتاج إلى إرشادات معينة في اتباعه بجانب  معرفة أنه غير مناسب للكل ,0,الصحة والطب
كيف تؤثر الجمعة البيضاء على صحتنا النفسية ,0,في دراسة اجريت عن تأثير فكرة الخصومات على العقل البشري شبيهة جدا بتأثير المهلوسات ذلك لانها تعمل على رفع سقف الدوبامين الى أعلى مستوياته  ما يعطل قدرات الشخص التحليلية والنقدية امام السلعة المعروضة  ويدفعه للشراء حتى لو لم يكن في حاجة الى السلعة حقيقة في هذا الوقت  لان العروض التسويقية مصممة لاقناع الزبون بحاجته الماسة والآنية للمنتج وانه اذا لم يتم شراءها الآن فسوف يخسر الكثير لذلك كثيرا ما نخرج لشراء اشياء والعودة بأشياء اخرى تماما لا علاقة لها بالتي خططنا لشرائها  وسرعان ما نستفيق بعد فوات الاوان انه تم النصب علينا بإرادتنا صممت فكرة الجمعة البيضاء بطريقة قصدية لصدم الزبون وفتح نفسيته على الشراء خصوصا الاشياء الصغيرة التي تأخذ المال  فإذا لاحظنا جيدا سنجد ان العروض الجيدة لا تكون على الاشياء الثمينة فعلا الا نادرا  فنادرا ما تجد خصم ممتاز على كومبيوتر بماركة جيدة مثلا او جهاز باهض الثمن فعلا  وكل التخفيضات التي توضع على هذه السلع تكون اما تخفيضات قليلة جدا لمنتجات قديمة يراد التخلص منها والاتيان بغيرها او انها تخفيضات وهمية للفت الانتباه فقط  في حين ان التخفيضات الكبيرة فعلا تكون على المنتجات الاستهلاكية الرخيصة اصلا  او على المنتجات دائمة الاستعمال  مثل ادوات التجميل والرياضة والملابس وهي منتجات تخضع لتقلبات عادية في السعر بطبيعتها ,1,الصحة والطب
هل تستمتع النفس البشرية بالخوف  ,1,لا يندرج الأمر تحت وطأة الاعتياد  إن الإنسان لديه قدرتة ملفتة للغاية  تتمث ل في التلاعب بالأفكار دون تقب لها  ويمكننا أن نرصد ذلك بصورة مماثلة فيما يحدث في مختلف تجارب أفلام الرعب على سبيل المثال  أو المحتوى المرعب بشكل عام من الأدب والسينما والمحتوى المسموع  يمكننا أيض ا أن نلمسه في مختلف مدن الألعاب الترفيهية  والتي دائم ا كان على رأسها ألعاب الرعب ومدن التخويف وخلافه  إن الإنسان يجد الأمان في النقيد  يجد الإثارة الدائمة في الغريب إن صح  التعبير  وقد نشأ مصطلح الغريب أو The Uncanny على لسان سيجموند فرويد للمر ة الأولى  ومن عده طرأت على الفلسفة والتحليل الفن ي الكثير من التحليلات من هذا المنطلق  حيث فكرة التناقض التي تسب ب هذا الانفلات الشعوري  والتي لا تأتي من التعو د والاعتياد  وإنما تأتي من الاغتراب  مغل ف ا في إطار آمن لأننا في النهاية لسنا جزء ا من الكابوس الذي نشاهده ,1,الصحة والطب
العناية المركزة للحروق   ,0,ذكرتني أحمد بزيارتي لهذا المكان  عند إصابة زميلان لنا بحريق نتيجة مس كهربائي  وكانوا بنفس المشفى التي كنت أعمل بها في مركز الحروق الجامعي  وذهبنا لزيارتهم عقب الحادث وإذ منذ بداية دخولي وأنا أشم هذه الرائحة والتي تشبه احتراق الجلد ممزوجة برائحة كريم ميبو وهو له رائحة نفاذة جد ا أكثر مما تخيلت  لأول مرة شعرت بالدوخة والإعياء خاصة  بعد أن دخلت لزيارتهم أحدهم بالعناية المركزة ولكنه توفاه الله والثاني تضرر وجه ويديه  وبعدها أدركت أن هذا المكان مقارنة بكافة أنواع المستشفيات هو الأسوء فبه كمية آلام لاتحتمل  الله يعافيهم جميعا واحمنا ياارب من النار ,1,الصحة والطب
الشعور بالدونية   هل شعرت يوم ا بأنك لا تستحق النجاح ,1,وفي النطاق نفسه يا شيماء  أجد أن جانب ا مهم  ا للغاية في مسألة نواتج التنم ر في مثل هذه المجتمعات  يتمث ل في المتنم ر نفسه  فالشعور بالدونية ليس بالضروري أن يتشك ل في صورة سلبية  وإنما يمكنه أن يكون فعل ا إيجابي  ا  أي موجود ا أو إجرائي  ا  من خلال قياك الأشخاص أنفسهم بردود أفعال  تمث ل ردود الأفعال هذه حيل ا دفاعي ة  ضد شعورهم بالدونية  وبالتالي نجد أمام أعيننا دائرة مغلقة على نفسها من العنف المتبادل بين أفراد المجتمع  حيث تمر  كل  حلقة بالعنف وتفر غه في المكان غير المناسب بالطريقة غير المناسبة  لذلك يجب أن يتم الأمر من خلال التوعية الجماعية أيض ا ,1,الصحة والطب
كيف يتحول الإنسان إلى مصاص دماء   مرض البورفيريا ,1,قبل الإجابة عن السؤال أرغب في توضيح بعض النقاط الخاصة بالبورفيريا  كما أشرتي رغدة فالمرض متعلق بمادة الهيم ويأتي هذا التعلق بسبب فشل خلايا الجسم في تحويل المواد الكيميائية  التي تسمى البورفيرينات وسلائف البورفيرين إلى الهيم  وهي المادة التي تعطي الدم لونه الأحمر  فتتراكم البورفيرينات في الجسم وتسبب المرض  ومن هنا جاء المسمى  البورفريا  وتنقسم البورفريا إلى مجموعتين  البورفيريات الحادة والبورفيريات الجلدية  بناء  على ما إذا كانت تؤثر بشكل أساسي على الجهاز العصبي أو الجلد  وتسبب هذه الأنواع مشاكل خطيرة يمكن أن تصل إلى سرطان الكبد وفقر الدم الشديد ومشاكل في الكلى وضغط الدم  وبعد كل تلك المعاناة نطلق عليهم مصاصي دماء  حتى وإن كانت أعراضهم تتشابه مع بعض المعتقدات التي تظهرها الأعمال السينمائية حول مصاصي الدماء  إلا أن مجرد التفكير في المرض بهذا الشكل يؤثر على نفسية المرضى ويزيد من تفاقم الأعراض  أعتقد أن الوقت قد حان لشن حملات كبيرة لتوعية العالم أجمع بالأمراض التي تتعلق بالمظهر الخارجي سواء كانت مرض نادر مثل البورفيريا أو مرض منتشر نوع ا ما مثل البهاق  ينبغي علينا معرفة هذه الأمراض وتقبل المرضى على أنهم أشخاص طبيعيون والابتعاد عن تلك النظرة المؤلمة التي تشعر المريض بالنقص ,0,الصحة والطب
التكرار القهري Repetition compulsion  لماذا نكرر صدمات الماضي ,1,التكرار القهري أو ما يصطلح عليه أحيانا بالحنين الى الحالة الماضية   ويقال بأنه قد يحدث بسبب عادة من أربعة هي  قد أتفق مع فرويد في هذه النقطة ولكن الامر قد لا يتحكم فيه الشخص في حد ذاته  قد يحدث الأمر خارج عن ارادته أحيانا  عندما يتعرض لموقف مشابه لما تعرض له سابقا  فهنا يتذكر مأساته وقد يندفع بإتجاه الانتقام لنفسه  مثلا شخص دخل لسجل بتهمة السرقة وعندما خرج من السجن أعلن توبته وعاد لطريق المستقيم  هل ينسى المجتمع ماضيه  بل العكس في كل مرة سيشعر بالذنب والحسرة عند يذكر أحد ماضيه ,1,الصحة والطب
لماذا يفتقد الإنسان في عصرنا الحالي إلى فيتامين د ,0,هل يعني بأن الانسان في العصور السابقة لم يعاني من نقص فيتامين  د   إن كانت  الانسان في الماضي يتعرض للشمس   ولكن في نفس الوقت هل كان  يحصل  على ما يكفيه من فيتامين د في نظامك الغذائي  بالطبع لا اقصد التعميم وانما ما قصدته أنه طالما  جيل اليوم من  نقص في فيتامين د  مسألة عدم التعرض لأشعة الشمس هي عامل من عدة عوامل ساهمت في نقص فيتامين د  فمثلا سوء التغذية    تتناول بعض الأدوية التي  أدوية مع قدرة أجسامنا على امتصاص فيتامين د وأمراض الكلى والكبد وخلافه  كلها عوامل  تؤدي إلى نقص فيتامين دبالطبع لا استثني عامل التكنولوجيا والجلوس في المنزل وخاصة في مرحلة ذروة الكورونا  بالتأكيد تحتاج إلى مراجعة أنفسنا  في نظامنا الغذائي والتعرض للشمس صباح ا ,0,الصحة والطب
ماذا تعرف عن طب النوم ,0,أنا كشخص أعاني من اضطرابات النوم بالفعل  حيث لا ي مكنني النوم بسهولة  ومن ثم لا ي مكنني الاستيقاظ بسهولة مبكر ا في الصباح  أنا من الأساس أعاني من اضطراب ما بعد الصدمة النفسية  وبالتالي أعاني من اضطرابات النوم واضطرابات الشهية والطعام      الخ وبالتالي أحصل على أدوية لعلاج الاضطراب لكنها للأسف لم تكن كافية لعلاج مشكلة النوم  فهل طب النوم هذا صار منتشر ا في العالم بما فيه دول العالم العربي  وخاصة مصر ,1,الصحة والطب
هل فعلا العدوي دائما مضرة ,1,مرة قرأت مقالات تتحد ث عن عالم الأوبئة ديفيد ستراشان لأول مرة وهو الذي أوجد فرضية النظافة  وهي أن النظافة المفرطة تسبب عيوبا  في جهاز المناعة  مما يؤدي إلى زيادة الأمراض الالتهابية  مثل الربو والحساسية  وفي حين أن نظرية ستراشان محل نقاش وأن النظافة تنقذ أرواحا  لا تعد ولا تحصى  فإن عقودا  من البيانات تدعم فكرة أن التعرض للميكروبات يساعد في تطور جهاز المناعة  حتى أن  بعض العلماء الأخرون اقترحوا بديلا  لفرضية النظافة تسمى فرضية الأصدقاء القدامى تفترض أنه مع تطور البشر  تعلمت أنظمتنا المناعية التأقلم مع الميكروبات من حولنا في العالم الطبيعي  ولذلك نحن بحاجة إلى أن نتعرض لميكروبات قديمة باستمرار من أجل أن تتطور أجهزتنا المناعية بشكل صحيح وأن تحافظ على مستواها ونشاطها  ,0,الصحة والطب
لماذا انتشر مرض السكري كثير ا في الآونة الأخيرة ,0,الأرقام مخيفة بحق  ولابد من ذق ناقوس الخطر  ولكن السؤال الذي يتباذر الى ذهني  هو لماذا التوعية اتجاه هذا المرض تراجعت  وأصبحت مناسبتية فقط يتم ذلك في 14 نوفمبر من كل عام باعتباره اليوم العالمي لمرضى السكري وهو التاريخ الذي أ صدر من جمعية الأمم المتحدة  مرضى السكر يحتاجون الى رعاية خاصة  كل من أصيب بالمرض يعتقد بأن حياته انتهت في حين هناك الكثير من الأشخاص من اصيبوا بالمرض وتعايشوا معه  لذلك الحالة النفسية للمريض تلعب دور مهم في تحسين معدل السكر في جسمه هناك العديد من الأسباب  ولعل أبرزها ,0,الصحة والطب
الوسواس القهري OCD  ما هي أعراضه  وأسباب الإصابة به ,0,لا أعتقد أن تكرار كل سلوك هو وسواس قهري  حيث  ي عرف الوسواس القهري بأنه تكرتر سلوك معين بشكل متكرر وقهري يؤدي إلى إعاقة الأنشطة اليومية وضيق شديد  وتكون نابعة من نمط أفكار ومخاوف غير مرغوب بها ومحاولة تجاهلهم يؤدي إلى ضيق وتوتر أكثر  وهذه الوساوس تكون مفرطة  وغالب ا ما تكون غير مرتبطة بشكل واقعي بالمشكلة الم فتر ض أن تحلها ومن أعراض الوسواس القهري لا يوجد سبب واضح أو مفهوم حتى الآن   لكن قد تكون أحد الأسباب التالية ,1,الصحة والطب
أيهما أفضل صحي ا  العصير أم القهوة ,0,ذلك يعتمد  فالقهوة المعدة من البن العادى دون تحلية  والعصائر المعدة من الفاكهة الطبيعية دون إضافة سكر  هما خياران ممتازان  قون القهوة مليئة بالمضادات الحيوية التي تحافظ على خلايا الجسم وتحارب السرطانات  أما الفاكهة فهي بالطبع مليئة بالفيتامينات الضرورية لوظائف الجسم المختلفة  الضرر يكمن  في المواد المعالجة والزيوت المهدرجة التي تضاف على القهوة التي تعرف بالنيسكافيه  وكذلك السكر مادة خطيرة جدا تزيد من الالتهاب في الجسم وتجعله بيئة خصية للكثير من الأمراض غير داء السكري حتى   أما العصائر  فيصبح ضررها أكثر من نفعها عندما يضاف السكر عليها  فالفواكه تحتوي على سكر طبيعي في أساسها  ولذلك يجب أن نأكلها باعتدال  ولكن ما بالك عندما يتم تحليتها بكميات كبيرة من السكر  فمن أبرز أضرار السكر على الجسم  زيادة مستويات الدهون الثلاثية التي ترفع معدلات الكوليستيرول الضار وتزيد من خطر أمراض القلب  تناوله بكثرة يؤدي إلى تراكم الدهون في الكبد ما يتسبب بما يعرف  بالكبد الدهني غير الكحولي  يؤدي إلى خلل في إفراز الإنسولين واستهلاك للبنكرياس وبالتالي يتسبب بمرض السكري من النوع الثاني يخل بالهرمونات وعمل الغدد ويؤثر بشكل غير مباشر على جميع وظائف الجسم دون استثناء  ناهيك عن ضرره على الأسنان واللثة ,0,الصحة والطب
ما هو مستوى أحلام اليقظة لديكم  ,0,أغلبيتنا دون استثناء قد تراودنا أحلام يقظة يغوص تفكيرنا اتجاه مكان نتمنى أن نذهب إليه  أو أشياء نتمنى الحصول عليها  لذلك من الطبيعي جدا أن تراودنا تلك الأحلام ومنذ مدة وجدت العديد من الباحثين يتحدثون عن التفكير الإيجابي وعلاقته بأحلام اليقظة  مثلا غابرييل أوتينغين أستاذ في علم النفس يسمي هذه الأحلام بنظرية تحقيق الخيال ويؤكد بأن التفكير الإيجابي وحده يمكن أن يكون له نتائج عكسية بشكل مدهش  وقد قام بدراسة في التسعينيات لمعرفة الأشخاص الأكثر إنتاجية هل الذين يفكرون بالتفكير الإيجابي أم يكتفون بتخيل ماذا سيحدث معهم دون العمل على ذلك  وقد أظهرت النتائج   أحلام اليقظة تمثل مه رب ا جيدا للعديد من الأشخاص غير طموحين  وبالمختصر أحلام اليقظة ممكن أن تحرم الفرد من تحقيق أهدافه لانغماسه بالتفكير الوهمي  وممكن أن تجعل الفرد أكثر إنتاجية إذا صاحب ذلك التفكير الإيجابي والعمل الجاد على حسب طبيعة الموضوع ممكن أن أحدد مستوى أحلام اليقظة لدي  في المواضيع العملية الجادة فلا أعتمد على أحلام اليقظة  بل العكس دائما ما أتخيل بأنني لا بد على العمل والتطوير من نفسي  أما في المواضيع الاجتماعية والعاطفية فالمستوى مرتفع  لكوني أحلل المواقف وردود أفعال الآخرين انطلاقا من تفكيري وردت فعلي  لذلك هذا أكثر شيء يجعلني أن أصدم بالواقع وأشعر بالسلب اتجاه نفسي ,0,الصحة والطب
لماذا تكون جراحات المخ دائم ا مسألة حياة أو موت ,0,الحمد لله الذي عفانا وحفظنا  أنا لم أرى تلك العمليات سوى من خلال الشاشات  فكانت هوايتي بعد الجامعة مشاهدة مسلسلات الأطباء العباقرة  لذا عشت معاهم لحظة بلحظة منذ لحظة التشخيص مرورا بالعملية حتى لحظة التعافي  الأمر لا يتطلب ثبات فحسب بل أعصاب من حديد تخيلي كل الجرحين يجب أن تكون أيديهم ثابتة  ولكن المخ والأعصاب ليست أيديهم فقط التي يجب أن تكون ثابتة فعيونهم وعقولهم يجب أن تتابع حركتهم وتستمع لكل حركة في أوردة وشرايين المريض في عملية من العمليات رأيت طبيب يثقب دماغ مريض بمثقب  شنيور  ومن ثم الانتظار بعد تخفيف ضغط الدماء على المخ  وأثناء العملية يدخل شيء داخل المخ ويسحب الهواء بهدوء لكي تخرج الدماء وإلا سيموت المريض  المشاهدة أصعب من الوصف أنا شعرت بالتوتر أثناء المشاهدة فكيف بالشخص الذي يحدد المكان ويثقب دماغ بشري مثله  الله حافظ ويكفينا شر الأمراض أمين,1,الصحة والطب
القلق التوقعي   هل تشعرون بالقلق من أمور مستقبلية لم تحدث بعد ,1,لا افكر سلبيا مطلقا ان كان لدي حدث هام  أو نتيجة شئ هام او ايا يكن مهما كانت أهميته  فقط احاول التفكير بطريقة إيجابية افكر بالنتيجة التي اتمني حدوثها  احاول بث الثقة والهدوء بجسمي حتي لا أشعر بالتوتر وافسد الأمر وهذا هو أساس الأمر على ما اظن  توقع الأسوأ لن يجلب سوى الأسواء الأمر يأتي بالممارسة ان جعلت عقلي مرتبط بالاشياء الايجابية والتفكير دوما بطريقة متفائلة سيساعد على بث الطمأنينة  حتي وان لم يسير الأمر كما اريد سأكون قد تخلصت من التوتر ,1,الصحة والطب
كيف نتجاوز الشعور بالذنب ,0,النفس اللوامة لها أثر إيجابي في كثير من الأحيان   تهذبنا وتجعلنا نستقيم أكثر ونرى أخطاءنا وندركها ونسعى للتخلص منها   بل إني لا أعتقد أن الشعور بالذنب هو شعور يغلب عليه السلبية إلا في حالة أنه يجعلنا نستسلم لما نفعله من ذنوب ونتقبلها تقبل ا تام ا ولا نسعى لتداركها وإصلاحها   أظن أن إحداث التوازن يأتي من تقبلنا لفكرة أننا لسنا مثاليون   قد نصيب مرات ونخطئ مرة    لكن الأهم أنه عندما نخطئ أن نفهم أخطاءنا ونسعى لعلاجها بطرق سليمة  ,1,الصحة والطب
متى تذهب إلى الطبيب النفسي  ومتى تذهب إلى المعالج النفسي ,0,بالنسبة لي لا أميل للأطباء الذين يعتمدون بشكل كبير على الأدوية لبث الطمأنينة في عقل المريض  فالطبيب النفسي الناجح هو من يساعد المريض على تجاوز محنته وأزمته النفسية من خلال توجيهه وجعله يعتمد على إرادته فقط بدل ا من المهدئات والمسكنات  ولو كان المعالج النفسي يفعل هذا فالمعالج النفسي بالنسبة لي أفضل بكثير من الطبيب على الأقل المعالج لن يؤثر على كلية المريض بالأدوية التي يعطيها له,1,الصحة والطب
لماذا أصاب بالمرض وغيري لا ,1,النموذج التقليدي للأمراض المعدية  ويتكون الثالوث من وكيل خارجي  ومضيف حساس  وبيئة تجمع المضيف والوكيل مع ا  في هذا النموذج  ينتج المرض عن التفاعل بين العامل والمضيف الحساس في بيئة تدعم انتقال العامل من المصدر إلى ذلك المضيف تتطلب الأمراض المختلفة توازنات وتفاعلات مختلفة لهذه المكونات الثلاثة يشير العامل في الأصل إلى كائن حي دقيق معدي أو ممرض  فيروس  أو بكتيريا  أو طفيلي أو ميكروب آخر  بشكل عام  يجب أن يكون العامل موجود ا حتى يحدث المرض ومع ذلك فإن وجود هذا العامل وحده لا يكفي دائم ا للتسبب في المرض  هناك مجموعة متنوعة من العوامل التي تؤثر على ما إذا كان التعرض لكائن ما سيؤدي إلى المرض بما في ذلك إمراضية الكائن الحي  القدرة على إحداث المرض  والجرعة على سبيل المثال حتى التعرض لعامل شديد العدوى مثل فيروس الحصبة لا يؤدي دائم ا إلى مرض الحصبة  قد تلعب حساسية المضيف وعوامل المضيف الأخرى دور ا أيض ,0,الصحة والطب
ما هو  أفضل شيء يمكن القيام به للحفاظ على  صحة ونشاط العقل ,0,أكثر شيء لاحظت تأثيره الإيجابية على صحة ونشاط عقلي هي عادة النوم باكر ا والاستيقاظ مبكر ا   إليك بعض النصائح التي ساعدتني على اكتساب تلك العادة  أول ا   حددت أسبابي بوضوح   وسألت نفسي سؤال ا واقعي ا   لم أريد الاستيقاظ الباكر     والإجابة كانت منطقية   فالاستيقاظ الباكر سيمنحني صفاء ذهني كبير يساعدني على التركيز أكثر وتطبيق بعض العادات الصباحية التي تجعل صحتي الذهنية والبدنية والنفسية أفضل   كما أن ذلك سيجعلني أحافظ على صلاة الفجر في وقتها وذلك هو كل الأولويات  ثاني ا   التزمت بموعد محدد للاستيقاظ مهما تأخر وقت النوم   مهما اختلف وقت النوم فإن المحافظة على وقت محدد للاستيقاظ جعلني بمرور الوقت أصبحت أستيقظ تلقائي ا في نفس التوقيت كل يوم  ثالث ا   لا شاشات قبل النوم مباشرة   عودت نفسي أن أخلد إلى النوم دون هاتفي   جعلته بعيد ا عني يعمل كمنبه فقط   هذا ساعدني ألا أفتح الهاتف فأجد نفسي بعد ساعة أشاهد فيديو يتحدث عن عجائب وغرائب المحيط الأطلسي    رابع ا   تتبعت نجاحاتي البسيطة   راقبت تأثير الاستيقاظ الباكر على نجاح يومي   وكلما أجد اليوم أفضل أجد الحافز لتكراره مرة أخرى  ,0,الصحة والطب
متلازمة الكهف   ما السر وراء رغبتنا بالبقاء داخل المنزل طوال اليوم ,1,لا أعتقد أني مررت بها يا شيماء مطلقا  خصوصا أني شخصية اجتماعية وأحب التفاعل والتعامل مع الأشخاص أحب فكرة التحدث وتبادل النقاشات والمواضيع المختلفة  فترة كورونا لي كانت فترة هادئة مملة وروتينية  قد أكون ببعض الأحيان لا أرغب بالتعامل مع البشر بشكل عام ولكن هذا يكوم بسبب طاقتي أشعر أن طاقتي استنزفت بالكامل واني لا أرغب التعامل أو الكلام وأحاول استعادة طاقتي من خلال القراءة والاسترخاء قليلا وتقليل أفكاري والتفكير بأشياء إيجابية بالتأكيد كل شخص يمر بمرحلة هدوء وعدم رغبة بالتعامل مع الأفراد ولكن ليس بشرط أن يكون بسبب الخوف من المرض كما أخبرتك من الممكن أن يكون إرهاق فقط  ,1,الصحة والطب
هرمون السعادة برئ مما أسند إليه,1,ه ناك الكثير من الل بس الذي يعاني منه المجتمع في مسألة الاكتئاب وأتوق ع أن  هذا الاهتمام الكبير بالمرض وإطلاق الأحكام وكل التوقعات عليه والتكه ن والتعالم بسبب أن ه  مرض شائع جدا   منظ مة الصحة العالمية ت شير في أرقام لها بأن  ه ناك أكثر من 400 مليون مكتئب حاليا  ومشخ صين  هذا عدا من لا يعرف بأمر نفسه  ,1,الصحة والطب
انقطاع النفس النومي   هل تشعرون بانقطاع نفسكم لثوان أثناء النوم ,1,سمعت بهذا المرض لكن أول مرة أعرف اسمه  لا أعاني حمد ا لله في صعوبات في النوم ولا لكن أوقات أعاني من الأرق البسيط  هناك اداة يتم استعمالها أثناء النوم للحفاظ على التنفس والحرص من عدم الضغط على اللسان التي توضع داخل الفم أثناء النوم قد تكون مفيدة ما رأيك هل ستكون مفيدة في هذه الحالة  بالاضافة إلى اتباع نمط حياة صحي هل تقصدين أن هذا المرض يمكن ان يكون وراثي  لا أقصد صعوبة اوضيق  التنفس أعلم أنهم وراثي  لكن أقص انقطاع النفس النومي فقط ,1,الصحة والطب
كيف لي أن أتخلص من دهون الخصر ,0,من خلال تجربتي مع هذا الأمر  استطعت  التخل ص من كم ية كبيرة من الدهون عن طريق البرنامج الآتي ,1,الصحة والطب
كيف اقوي بنيتي الجسدية والعضلية ,1,لا بد  عند التفكير في زيادة الكتلة العضلية بداهة  أن نعرف أن   الحفاظ على أداء التمارين الرياضية سيضمن شدة واتساق معين بشكل شبه مؤكد في العضلات  لهذا أنصحك دائما  بالانتظام أو لا  في النادي والتمارين والأهم زيادة الجهد المبذول في التمارين التي تقوم بها عضليا  وعدم الاكتفاء بالمرونة فقط والنشاط الم كتسبولا تنسى أمر م هم يغلط به  الكثير من الم تمر نين  في أن هم ينسون أن يقتطعوا يومين في الأسبوع للراحة م عتقدين بأن  ذلك يساهم بشكل فعال في مسألة البنية العضلية  على أن ه  وبحسب دراسات كثيرة له  أ ثر رجعي  لإن  العضلات تبني نفسها بنفسها في فترات الراحة التي تلي الجهد لا أثناء الجهد ذاته يجب عليك أيضا  بنصيحة من طبيب صديقتي التي كان هدفها م شابه لهدفك  أن تتناول الزبادي  الحبوب الكاملة  الفواكه  الطازج منها طبعا   وطبعا  إي اك أن تنسى البروتين هو فع ال لإن ه  يساهم بتعزيز عملية تخزيز الغلوكين في الجسم وهذا ما ي سهم بتشكيل بنيتك العضلية بشكل أساسي تقريبا   ينصح الكثير من الأطباء بأن  الكمي ات التي يجب أن تأخذها من البروتين هي 2 غرام تقريبا  لكل 1 كيلو من وزن جسمك  حاول أن أمد ك بالنصائح التي لا يمكن أن تفشل مع أي إنسان  على أن  هذه النصائح تحتاج إلى انتظام في تطبيقها لرؤية النتائج بشكل أكيد  المد ة قد تكون من 3 أشهر إلى 6  بحسب طبيعة الجسم ,0,الصحة والطب
ما هي أساليبكم المتبعة للحماية من أشعة الشمس الضارة ,0,الامر الذي يجهله الكثير شيماء ان أشعة الشمس ليست كلها ضارة  فنحتاج الشمس للتستفيد منها أجسمانا  مثل أنا استخدم واق شمس طبيي فيه نسبة حماية 50  من أشعة الشمس ويسمح لي بالاستفادة من الأشعة النافعة في نفس الوقت  يجب الحرص على عدم التعرض للشمس فترة طويلة في الصيف  مدة 20 30 دقيقة كافية برأيي ,0,الصحة والطب
