Question,Subj_Q,Answer,Subj_A,Domain
خذ الوقت الكافي للتدبير  لكن عندما يحين وقت العمل توقف عن التفكير و نفذ,0,نحن نشعر بنفس الإحساس وربما أكثر طالما نسير وفق ما خططنا تمام ا  وكوننا نحصد تدريجي ا نتيجة ما خططنا يزداد حماسنا ونكون أكثر رغبة في الاستمرار  لذا كيفية التخطيط وتحديد الأهداف من أهم المراحل التي تساهم في خطوات تنفيذ قوية التوقف عن الهدف الأساسي بسبب هدف عاجل ليس تسويف أبد ا  فوفق ا لمصفوفة ستيفن كوفي المهام تقسم وفق ا لأهميتها وعاجلة أم لا  لذا تنفيذ الهدف العاجل أول ا لأهميته ثم العودة مرة أخرى للأهداف الحالية هذا حسن متابعة وقدرة على تولي الأهداف المتعددة دراسة التحديات المحتملة قبل البدء من الأمور المهمة جد ا  وتعطي الجاهزية لمواجهة أي مشكلة والتعامل معها  فلا أحد يتوقع المرور بسلام دون أي عقبات  لذا عند البدء لابد أن ندرك ذلك  وهذا أراه من ضمن عملية التخطيط دراسة الأهداف والمخاطر والعقبات المحتملة وأفضل الطرق لتحقيق الهدف دون مشكلات كبيرة ,0,ثقافة
لماذا نتفائل بزيادة قبول الطلاب في المجموعات الطبية ,0,لو أخبرتك بالأعداد بمصر ستصاب بصدمة بالتأكيدفي 2009 تخرجت ضمن دفعة عددها تجاوز الألف  واليوم أوشك على العدد للوصول للألفين  وهذا بأغلب الكليات الطبية ما عدا الأسنان لأنهم يحددون عدد المقبولين بالدفعة ولا يتجاوزوه أبد ا وهو تقريبا 400 طالب وهذه استرتيجية ممتازة جد ا  تنظم الأعداد  وتسهل عملية التعلم داخل الكلية بدلا من الزحام وقلة الموارد المتوفرة لقسم العملي وخلافه  كما أنها تحل أزمة الخريجين التي أصبحت تسيطر على القطاع الطبي في مصر  فقريبا سنكون طبيب لكل مواطن مع وجود التعليم الخاص أيض ا  والجامعات الأهلية رغم أن الكل على السوشيال ميديا يردد أن لا توجد كلية قمة وغير قمة  لكن لا ننكر أن مجموع الثانوية بحد ذاته هو حصيلة لجهد وتعب وتركيز وذكاء مميزين فعلي ا  فالثبات لهذا لمدة البكالوريا يعد إنجاز  وقت ما كنت بالثانوية كانت عامين بدل ا من عام  وهذا كان عامل ضغط لأن تستمر في هذه الدوامة لمدة سنتين  وقد تجد أشخاص تحصل على درجات ممتازة بعام والعام الثاني تخفق يه  لذا فكرة العام الواحد أفضل نفسيا وأيض ا من ناحية الجهد والتعب ,0,ثقافة
مدح الآخرين لنا  يعزز ثقتنا بأنفسنا أم يجعلنا تحت رحمة تقدير الذات من الآخرين ,1,من الاخطاء الشائعة لذى عامة الناس هو قبول الاراء الجيدة والاعتداد بها لدرجة الغرور ورفض التقييمات السلبية الى درجة الشعور بالاذى النفسي منها  يحذرنا علماء النفس من الوقوع في هذه المغالطة  لأن كل من الاراء السلبية او الايجابية هي في النهاية مجرد آراء  فهي لا تقدم ولا تأخر في حقيقنا الداتية عن انفسنا  بل تشوه ذاتنا العميقة  وإذا كانت التعليقات السلبية والسب والشتم والتقليل من الشأن مدمرة للحياة النفسية للانسان كما نعرف  فإن التعليقات الايجابية هي على نفس القدر من الدمار بل أشد تدميرا  لان التعليقات السلبية يكون الانسان مستعد للتصدي لها بطريقة واعية ويستطيع ان يحصن نفسه منها بالتدريب وتجاهلها بحيث لا يكون لها تأثير كبير على الشخص  لكن التعليقات الايجابية تعطل كل صمامات الامان النفسية للشخص فلا يجد حاجة أصلا للتصدي علها لظنه انها تساعده وتبنيه  لكنها في الحقيقة تعطيه صورة مزيفة عن نفسه في علم نفس الطفل مثلا ينصح المختصون لا يتم معاملة الطفل من قبل اهله ووالديه بإطراءات او مدح دون سبب فعلي   عن فعل او سلوك يستحق  كأن تقول له ابني رائع او ابني عبقري ومجتهد بينما هو لا يكف عن اللعب دون ان يبدل جهد في دراسته مثلا  فالتعليقات الايجابية يجب ان تكون مقتصرة على الافعال والسلوكات الايجابية الفعلية للطفل دون اي مبالغة  واي مبالغة في المجاملة سوف تخلق من الطفل شخص هش نفسيا وقابل للانكسار امام ضربات الحياة  حتى ان المختصون يحبدون تعرض الطفل لنوع بسيط النقد والتعليقات السلبية البناءة مع التشديد على تعليمه عدم اخذ اي منها على محمل الجد    في مقولة شعبية في الجزائر تلخص دلك  تقول  المعاير تخلي النساء حراير  اي ان التعليقات السلبية والمعرات تخلق نساء حرائر مسؤولات ,1,ثقافة
كيف نطبق النظرية الشرطية على حياتنا ,0,ي حاول الدكتور جوردان بيترسون  دكتور أمريكي مشهور  في علم النفس  أن يقنع الناس فعلا  بهذه النظرية منذ سنين على قناته في اليوتيوب  حيث يقول بإمكاننا عبر هذه النظرية أن نقوم بإصلاح ليس فقط أطفالنا  إن ما بإصلاح محيطنا كله  من آباء وأمهات وأ سر وأصدقاء  ويدعو ذلك بنظام الم كافئة  الذي استنتجها من تجربة مشابهة على الفئران  در ب بها الفئران على القيام بالكثير من الحركات للأمانة أنا أحب تطبيق هذه الأمور وخاص ة بالفترة الأخيرة ولكن أصتدم في أمرين ,0,ثقافة
ما هي عاداتكم وتقاليدكم الخاصة بكم ,0,لدينا مثل هذه العادة لكنها اليوم في اندثار والعديد من الجزائرين لا ينطقون أسماء زوجاتهم ويقولون بدلا منها  مول الدار  يعني صاحب المنزل والصراحة سعيدة أن هذه العادة بدأت في الاختفاء لماذا هذه العادة   أو ماذا تعني هل هي للاحترام ام ماذا ,1,ثقافة
لماذا نحب الحياة حين نكون قريبين من الموت ,1,اهلاوسهلا بكموضوع يلامس شغاف العقلفعلا  هذه الطبيعة البشريةوليست الموت فقطحتى عندما يوجد لديك شي لا تريده واخذه احد ماتصبح اكثر تمسكا  بهشكري وتقديري,1,ثقافة
هل تختلف شخصياتنا وفق ا للمناخ ودرجات الحرارة ,1,الصفات الشخصية تكون ثابتة في الشخص ولا يمكن أن تتغير مع تغير المناخ  تغير المزاج لا يمكننا اعتباره من التغيرات الشخصية تغير صفة في الشخص بالنسبة لي تكون على المدى الطويل ويعني ليس اليوم الشخص صاحب دم خفيف وغدا لا وهذا ما اعتبره صفات شخصية المزاج متغير حسب المواقف وما نمر فيه في يومنا وفي الكثير من الأحيان نحن لا نعرف ما بنا والمشاعر التي تختلجنا في تلك الفترة ونسقط الأمر على الجو وغيرها  ,1,ثقافة
الإفشاء عن الإصابة بالإكتئاب  هل يشكل خطرا  على المريض النفسي أم أنه السبيل للعلاج ,0,من بين النصائح الكثيرة التي تقوم بإعطائها منظ مة الصحة العالمية عن الطريقة التي يجب فيها أن نتعامل مع المكتئب ك مثلا   من كل هذا تشعر من كلام  المنظ مة أن  الأمر في غاية الحساسية ومن الصعب إدارة الأمر ولذلك برأيي هذه المنظ مة وغيرها دائما  يشج عون على الحزانى من موضوع التنم ر بالحديث عن الأمر والخروج من هذه الدائرة ولكن هم لا يصنعون حملات مشابهة  لإن هم ربما يعرفون بأن  هذا قد يشك ل ضررا  على المريض وخاصة بمجتمعات لا يمكن أن تتقبل أي معتل وخاصة إن لم يكن هذا الاعتلال مرئيا   ,1,ثقافة
لما اصبح الزواج مهمة صعبة  ,1,هذا الأمر أنت تتحكم فيه وتتخذ القرار إذا كنت غير مقتدر ليس عليك اتباع العادات والتقاليد البالية في المجتمع أو المحيط الذي تعيش فيه  عن نفسي من زمان تخليت عن العديد من الأفكار البالية في المحيط والتي كانت تعيقني للتقدم  انطلقت بأفكار تساعدني على التطور وتريحني كذلك وفي عدة أمور سواء في لباسي أو تفكيري أو عملي ومنزلي وغيرها من الأمور ولست ملزمة باتباع المجتمع والأفكار الخاطئة  ,1,ثقافة
اختلاف نسبة الاضطراب حسب الجنس  لماذا الإناث أكثر إصابة بالإضطرابات النفسية  ,0,المرأة كائن أكثر حساسية بطبعها  ولكنها في الوقت نفسه أكثر قدرة على فهم وتحليل مشاعرها من الرجل  ونسبة الرجال الذين يعانون من اضطرابات أخرى غير الاكتئاب قد تتخطى أو توازي أعداد من يعانون منه من الرجال  ومن جهة أخرى  المرأة أكثر ارتيادا للعيادات النفسية  ولذلك ستكون أعداد النساء المشخصات أكبر  فكثر من الرجال يعانون من اضطرابات ولكنه غير مشخصة لأنهم يرفضون فكرة أنهم يعانون من خلل ما ,0,ثقافة
ما هو القرار الذي يجب اتخاذه بشأن هذه المعضلة ,0,بالطبع سيكون على القارب من ضمن الثلاثين شخص أحهم يستطيع السباحة  فيمكن أن نترك هؤلاء الأشخاص للسباحة قبل العاصفة فبإمكانهم النجاة  وترك القدر يأخذ مساره مع ما تبقى في السفينة  فنكون فعلنا ما يمكن فعله ولا سبيل غير ذلك أفضل من ان نغرق جميعنا في نفس القارب ,1,ثقافة
المواطن العربي وتحدي القراءة   ,1,إن لم يكن الشخص مقتنع بأهمية القراءة  لن تحفزه نصيحة من هنا أو هناك  لهذا يجب أن يدرك أهمية الشخص القراءة كبداية ثم  نوفر له النصائح مثل  ,1,ثقافة
هل تتزوج بفتاة أكبر منك سن ا   هل تتزوجين بشاب أصغر منك سن ا ,0,الفكرة في فارق العمر فقط  لأن اتساع الفارق يعني اختلاف في التفكير وفارق العمر سواء  كان الرجل أكبر ة أو المرأة  أما التعميم بفشل الزواج بفتاة أكبر سن ا فهو تعميم ظالم وغير صحيح بالمرة ,1,ثقافة
تعليقات على  قضية حظر ارتداء الرموز الدينية في محكمة العدل التابعة للاتحاد الأوروبي,0,واحدة من الطرق  العنصرية  إن صح التعبير في هذا الإطار هو التعامل مع الرموز الدينية ومحاولة حجبها بين اوساط المجتمع  لا ادري ما الضير في هذا ولماذا لا يتم التعامل مع الآمر علي الأقل من باب حرية الرأي والتعبير عنها  بالأساس لماذا فكرة حظر الرمز الديني مهما كان وإحترام خصوصيتة  ,1,ثقافة
لماذا نحتاج أحيان ا إلى العقلية الثابتة أكثر مما نحتاج إلى العقلية المتطورة ,1,الم صيبة أن  التعليقات السلبية حين تخرج من أقرانك فهذا أمر عادي ولكن حين تخرج من أطباء وعلماء نفس هذا أمر قد يحبط  و هذا قد حصل فعلا  مع الناس الذين عاصروا عالم النفس سيجموند فرويد حين أقام  دراسة على الأطفال تفيد أن  الذكاء يتوقف عن الازدياد بعد السادسة من الع مر  وأن  العبقرية والغباء تتحدد من هذا الع مر تماما  ولا يمكن أن ي عد ل هذا الأمر نهائيا   هذا جعل الكثير من الناس يمررون ويعتادون الفكرة  يعتادون على التعميم في أن  فلان غبي وفلان عبقري وهذا ساهم بتراتبية اجتماعية ومنجزات كان م مكن أن ت حقق لولا اقتناع الناس أصلا  بهذه الفكرة التي ثبتت علميا  بأنها مغلوطة ولا ي مكن إثباتها  ,1,ثقافة
هل يقاس هجران  الحبيب على الشخص الفقيد  ,1,الأمر يتوقف على النسيان نفسه  وطبع ا نسيان شخص على قيد الحياة أصعب من نسيان شخص توفاه الله  لأن عقولنا هنا ستنظر لغياب الأخير باعتباره شيء خارج عن إرادتنا لذا من السهل تقبل الأمر ونسيانه لهذا السبب من الأفضل أن ننظر لمن هجرنا بالضبط كنظرتنا لشخص توفى ولن نراه مجدد ا ,1,ثقافة
ثقافة الحوار  كيف يمكننا اكتسابها وترسيخها لدينا ,0,في البداية أود الإشارة إلى أن فن الحوار هو مهارة مكتسبة مثل أي مهارة  أعتقد أن أهم طرق الحوار هي الاستماع  إذا تحدث الآخر فاستمع  هي ليست بساحة حرب  فلنسأل أنفسنا قبل بدء أي حوار   هل الهدف من هذا الحوار أن نثري عقولنا أم أن نفوز بالنقاش لإظهار أنفسنا بالصورة الأبرع والأعلى بين الجميع إذا كانت الإجابة هي الاختيار الثاني فلنعدل عن النقاش  ونمنع أنفسنا من شهوة الكلام ونتجنب حوار ا دفعتنا إليه أهواؤنا طرح الأسئلة أيض ا هو طريقة لا يمكن أن تبلى في إتقان فن الحوار  فدائم ا ما يفتح سبل ا جديدة للنقاش  والتفكير في زوايا أخرى للمواضيع ,1,ثقافة
  كيف نحكم على الناس  ,1,أظن اننا يجب أن نحكم على الطريقة الأنسب لتعاملنا مه الناس وكيف يجب أن نضع حدود العلاقة معهم  يمكننا أيضا الحكم على سلوك معين أو فكرة صدرت عن شخص  ولكن أظن أننا يجب أن نتجنب قدر المستطاع الحكم على الشخص بمعنى نسب صفة سيئة له  فقبل كل شيئ  لا يوجد أي قاعدة لإطلاق أحكام صحيحة  ومهما بدى الموقف جليا  قد يكون هنالك خفايا أو أمور لا ندركها باستيعابنا المحدود  فقد نحكم على إنسان بأنه بارد ومتكبر لأن كل أفعاله تشير إلى ذلك  ليظهر بعدها أن تلك مجرد آلية دفاع عن النفس لحماية نفسه من الهجران بسبب تجاربه السابقة  وهذا ليس المثال الوحيد  بل يوجد في أغلب الأحيان أمور لا نعرفها تجعل من حكمنا خاطئ  فلذلك الأفضل عدم إطلاق أي حكم على الشخص والاكتفاء بتحديد نوعية العلاقة المناسبة معه ,1,ثقافة
الحنين إلى الماضي,1,نعم الجملة الأخيرة هي الخلاصة  كل فترة فيها وعليها  أعتقد أن حروبنا الآن هي نفسية في المقام الأول   أعني أنه برغم كل التقدم ووسائل الراحة المتوفرة إلا أن المعظم أصبحوا يعانون من فقدان مشاعر الرضا والبساطة والسعادة الحقيقية   أصبحنا كلنا نعاني من ندبات وجروح نفسية إلا من رحم ربي  برأيي أن هذا عادل  فلا تستطيع أن تأخذ الجوانب الجيدة من كل شيء  لا بد أنك سيصيبك شيء من سيئاته أما عن كبار السن فأظنهم يفتقدون راحة البال والسعادة التي لم تكن تتطلب معايير كثيرة لتكون مستوفي ا لشروطها  هذا كل ما في الأمر ,1,ثقافة
الشعور بالشماتة متأصل فينا shadenfrude,1,في العديد من المرات أجد هذه الصفة تظهر في سلوكي بطريقة غير واعية وأحاول إخفائها وأتساءل هل أنا شريرة أو فقط أحاول الفوز لنفسي  وخاصة إذا كان الشخص مؤذي لي  لكن في بعض الأحيان أقول أن هذه المشاعر طبيعية وعلينا المرور بها حتى وإن كان الشخص غير مؤذي لنا اليوم مع السوشيال ميديا أصبحنا نرى هذه المواقف أو الوقعات على أنها مشاهد طريفة يتم الضحك عليها وتلقى تفاعل كبير وهناك مواقف مؤلمة جدا لكن تجد العديد من الأشخاص يضحكون  مثل هذه السلوكات الدخيلة علينا وعلى مجتمعاتنا  فمثلا هؤلاء الأشخاص لا يعرفونهم لكن الموقف أضحنا رغم قسوته  ولأجل هذا علينا مراجعة أنفسنا ومراجعة علاقتنا مع الله الاعتراف ببشاعة هذه المشاعر ومحاولة مراقبة أنفسنا واستحضار رؤية الله لها في مثل هذا الموقف ربما يساعدنا في التخلص منها على مرور الوقت  ربما هذه السلوك نقوم بها بطريقة غير واعية لكن لو حكمنا عقلنا وأصبحنا واعيين لذلك سنستدرك أمرنا ,1,ثقافة
ما السن الذي تقترحه لإدخال الأطفال السجن ,0,تناول هذا القانون والعمل على تعديله مهم جدا في ظل الأحداث التي نعيشها  والحقيقة مساهمتك ذكرتني بحادثة بشعة مر عليها شهور وأحدثت ضجة  وهي اغتصاب طفلة بعمر خمس سنوات من شاب يبلغ ١٦ عاما حسبما أتذكر اغتصابا كاملا  وهنا أرفض مطلقا أن يقال عليه طفل  وقانون مثل هذا يضيع حق الطفلة ويشجع تكرار هذه الظاهرة للأسف لذا لن أصنف الأعمار وفقا لنوع الجريمة  ولكن سأقول أن السن الذي يجب بعده محاسبة الطفل كبالغ هو سن البلوغ  اعلم أنه متفاوت ولكن يمكن دراسة الأمر وتحديد متوسط  مع الكشف  على المرتكب لتحديد ما إن بلغ أم لا  فعلامات البلوغ في الذكر أو الأنثى يمكن تمييزها  خاصة لو بواسطة طبيب مختص وبناء عليه يعاقب أي طفل معاقبة البالغين بمجرد بلوغه وفي جميع الجرائم ,0,ثقافة
ماذا تحب النساء في الرجال  ,0,اعتقد أن مثل هذه الصفات لم تعد تعجب النساء  اليوم النساء يفضلن الرجل الذي يحترمها ويقدرها ويوفر لها الحياة الكريمة خلاف ذلك  لا اعتقد  ما تراه على وسائل التواصل الاجتماعي ومن تعليقات منمقة تصدر  من قبل فتيات يرن بأن الجمال  في الرجل هو ما يعجبها   هو مجرد خزعبلات فقط,1,ثقافة
هل من الممكن أن تنفصل عن شريك حياتك لأنه لم يرفق بـ قطة  ,0,أعتقد هو موقف كان كالشعرة التي قسمت ظهر البعير   لا أفهم ان يكون هذا الموقف هو الوحيد الذي دفعها لفسخ العلاقة فهو الدلالة الأخيرة من عدة دلائل ومؤشرات أن هذا الشاب هو اختيار غير موفق وجب انهاؤه كل قصص وفيديوهات العالم الافتراضي اليوم لا اتخذها مسلمات كما يرويها أبطالها فالواقع يثبت أن هناك تفاصيل غائبة أو مغيبة عنا لغاية بنفس صاحب الرواية أو ناقلها  فلا نعلم هل الشاب هناك ما دفعه لفعله فلربما عنده تحسس أو فوبيا من الحيوانات على سبيل المثال بعيدا عن كل هذه الافتراضات ان كان قرار الفتاة مجرد ونابع فعلا من مبدأ فتحية عظيمة لها فهي صاحبة فكر وبصيرة ,1,ثقافة
الشهادة الجامعية وتأثيرها اليوم  هل مازالت شيئ ا مهما أم أنها ورقة  صورية تثبت حصولنا على مؤهل ,0,الإجابة تختلف من شخص لآخر لأن ميولات الناس ليست نفسها فهناك من تدفعه ميولاته للمسارات الأكاديمية و هناك من تكون ميولاته فنية في حين يوجد من يحب المشاريع و التجارة   في النهاية إختلافنا ضرورة لتشكيل مجتمع متماسك   فلا يمكن أن نكون محتمعا إذا كنا جميعا أطباء و كذلك لا نستطيع تكوين مجتمع إذا كنا جميعا أصحاب مشاريع ,1,ثقافة
البطالة تكمن في عقولنا,1,مساهمتك ذكرتني بما حدث معي اليوم  فمنذ سنوات وأنا أعيش على أمل الانضمام لنقابة الصحفيين وعملت من أجل تحقيق ذلك لدرجة أن 50  من راتبي كنت أصرفه على تنقلي بين المؤتمرات والمهرجانات والفعاليات المختلفة  ولكن بمجرد تغيير نمط تفكيري الم تعنت أصبحت الآن كاتبة ومترجمة  واليوم فقط كنت في القنصلية الفرنسية وتعرفت على عالم جديد تمام ا عن الصحافة عالم يربط الكتابة بالثقافة الفرنسية واليونانية والإنجليزية واليابانية والصينية والكورية  وهذا العالم جذبني إليه ولفت نظر الآخرين لمهاراتي في الترجمة وهذا يؤكد أن المرونة هي أكبر نعمة وهبة من الله للبشر  فأنا لم أتخلى عن الصحافة ولكني عدلت مسار حياتي قليل ا ,1,ثقافة
الرشوة تحقق مزايا كثيرة جدا في مختلف الثقافات,1,الرشوة ليست ثقافة بل مرض قبيح وفساد بين الناس وقد جاء في الحديث الصحيح أن الرسول ﷺ  لعن الراشي والمرتشي  ومهما كانت المبررات والأسباب فلا تعالج الأمور بالممنوعات  أما نظام تحصيل المخالفات وغيرها من الالتزامات فالحمدلله في بلدي تتم إلكترونيا  عن طريق بطاقة البنك تدفع الذي عليك وتأخذ الوصل مسجل عليه البيانات  والقانون عندنا لا يسمح بالرشوة ويعاقب الراشي والمرتشي إذا ثبت عليهم الجرم  ,1,ثقافة
لماذا الدبلوماسية مهمة  قص ة موت 20 شخص ا بسبب مزحة,1,قصة عجيبة فعلا   ولكن الأمر ليس مزحة بل جرم  كيف لطبيب مؤتمن على صحة الناس الجسدية والنفسية بأن يؤذي أطفال نفسيا  بجزء من جثة مشرحة هل هذه مزحة   أراها جرم حقيقي يا حمزة  زاد من قسوته أنه ذلك الطالب ادعى أن تلك الزراع لأم أحد الأطفال وقال له ذلك لا أتعجب مما حدث بعدها وأرى أن العشرون جثة نتيجة هينة لمشكلة كانت من الممكن أن تتفاقم أكثر وأكثر خاصة في ظل الوضع الذي حدثت فيه تلك  المزحة    بل أتعجب من سلوك الأطباء آنذاك  الأطباء حينها لم يكونوا مجني عليهم  بل واستنادا  إلى ما قلت فقد كانت تتم نبش القبور وبيع الجثث للأطباء للقيام بالتشريح  ترى كيف ستكون مشاعر عائلات هؤلاء الأموات وجثث زويهم تسرق ليتعلم عليها الطلبة لا أقلل من فائدة التشريح  ولكن من وجهة نظرك حمزة هل ترى أن سرقة الجثث وتشريحها عمل  مبرر  أو دعنا نقول  أخلاقي   ,1,ثقافة
متى نفرق بين الصداقة الحقيقية وبين الزمالة والصحوبية ,0,أظن أن الفكرة تعتمد على التقدير  ذلك التقدير النابع من أننا نسعى إلى الحفاظ على الآخر  أو أننا لا نحكم عليه بمعنى أدق  وأتذكر مقولة  رائعة  لمجهول لا أعرفه في هذا الصدد  حيث يقال أن الصديق الحقيقي هو الذي يغفر لصديقه نجاحه  ويعني بالغفران هنا أنه يتخط ى مسألة الغيرة أو الغبطة  والتي تعتبر صفة بشرية في الجميع  ويتغل ب عليها من أجل الصداقة  والأمر لا ينحصر كما يبدو على النجاح أو غيره  وإنما يمكننا أن نطب ق المثل على كل مناحي الصداقة  فالتجاوز وانعدام إطلاق الأحكام هما الشرط الأساسي بالنسبة إلي  في الصداقة ,1,ثقافة
العالم مكان خطير  ليس بسبب أولئك الذين يفعلون الشر  ولكن بسبب أولئك الذين يراقبون ولا يفعلون أي شيء  ما رأيك ,1,لعل ذلك الرجل الطيب المسن لم يسمع أو يصله نداء المكبر يا حورية ولماذا كان أينشتاين نفسه من زرع الشر يحنما أبلغ الرئيس الأمريكي روزفلت بإمكانية صنع قنبلة نووية عام 1939 فنتج عنها ما نتج عموما  المقولة صحيحة  فالناس مطبوعون على الشر و على الخير أيضا  ولكن نزعة الشر تغذيها عوامل كثيرة جدا  ولذلك وجب أن يقف لهم الخيرون ولكن قد لا نستطيع أحيانا مجابهة قوى الشر وحدنا لأن قوى الخير غير كفء لها ,1,ثقافة
إعلانات الوحدات السكنية  هل قس مت المجتمع إلى فئة مليونيرات وفئة الفقراء  وأين الطبقة المتوسطة  ,0,واحدة من المشكلات التي تعانيها مجتمعاتنا بسبب المشكلات الإقتصادية وتردي الاوضاع المجتمعية  لتكون هذه المجتمعات بوضع لا تحسد عليه  مما ادي الي تردي اوضاع الطبقة المتوسطة والفقيرة  لتكون أمامنا فئة الاغنياء بتصدر كامل للمشهد المجتمعي ولهذا يكون التوجه العام لهذه الاعلانات وما تستهدفه من شرائح مستهدفة بكل تاكيد تتناسب مع هذه الفئة ,1,ثقافة
هل يمكن أن يتحول الألم لقوة ,1,دوما ما أتعامل مع المشكلة وكأنها حافز للانتصار عليها  فمروري بمشكلة يحفز داخلي الطموح للتغلب عليها  وأفضل طريقة للتعامل مع المشكلة هو اكتساب مهارة حل المشكلات  أي لا يكفي فقط مواجهاتها بل يجب حلها  لذا عند مروري بمشكلة اتبع الآتي وبالنهاية لا توجد مشكلة ومررت بها  وإلا أكسبتني خبرة  ووجهتني لنقاط ضعف لدي عالجتها,0,ثقافة
برأيكم  لماذا نشعر بالملل والتكرار في المجتمع الذي نعيش فيه ,1,الملل هو شعور يصيب الأنسان يسبب له الضيق وسببه الروتين اليومى والبعد عن الاهتمامات والرغبات لذلك فالحل الافضل هو ايجاد نوع من الحداثة والبحث عن شغفك والأمور المثيرة في حياتك تعريف الشغفالشغف هو ذلك النوع من الحماس نحو الأنشطة التى تمثل أهمية للأفراد  والتى تتسم بانها حالة طويلة الأمد  حيث أوضحت الدراسات أن الأفراد الشغوفين بنشاط يقضون في المتوسط ثمان ساعات في الأسبوع في هذا النشاط  يمثل هذا الوقت تقريبا 10  من وقت استيقاظهم والأستمرار في تلك الأنشطة بشغف  يودى إلى الرفاهية النفسية للأفراد  وزيادة الرضا عن الحياة ومستويات أعلى من التكيف النفسي بشكل عام عبدالعزيز محمود 2021  51  ليس لدى أى موهبة أنا فقط شغوف بحب الأطلاع  اينشتاين الشغف هو أحد المفاهيم الإيجابية  إذا تم تنميتها عند الفرد وصلت وبهم لمستويات السعادة والرضا عن الحياة  والتخفيف من الضغوط التى تسببها بيئة العمل هناك سبعة نقاط ضرورية بخصوص الشغف 1  أن يكون لدى الفرد شغف معين تجاه شى معين  وليس تجاه كل شى 2  أن يحب الفرد الشى بعمق 3  يقدر الشخص قيمة الشى كثيرا ويجده مفيدا  وأن يمثل هذا النشاط أولوية عالية تصل لدرجة أن تتمحور حياته حول هذا النشاط 4  يستلزم الشغف نزعة تحفيزية تدفع الشخص نحو الشغف 5  أن يكون هذا النشاط مهم جدا للفرد لدرجة أنه سيصبح جزءا من هويته 6  أن يكون الشغف ذا قيمة  وأن يكون هادف ويفيد الشخص اجتماعيا وماديا 7  أن يقوم الشخص بالنشاط في كل مرة بنفس الحماس والطاقة الغريزية مع التزام كامل  ويستمر الشغف طويلا أصنع شغفك لكى تستطيع أن تبدع في حياتك وتتطور مهاراتك وتشعر بالراحة يجب عليك أن تتبع شغفك وتبحث عن شغفك توجد ثلاثة حالات في البحث عن الشغف الحالة الأولى أن تعمل بمجال ولديك شغف بمجال أخر وإليك مجموعة من النصائح أ  كون راس مال مهنى في شغفك  شغفك ليس مهارة تحبها فقط  وأنما مهارة أو مجال تحبها ومتعمق فيها بشكل كبير  لذلك يجب عليك أن تتعمق بمجال شغفك وتجمع كافة المعلومات عنه وأن تتقن تلك المهارة جيدا  وأن تدرس المخاطر الخاصة بها 2  طبق شغفك على نطاق ضيق 3  حدد بعض الوقت يوميا لممارسة 4  حول شغفك إلى مصدر دخل إضافى  ولا تترك عملك إلا عندما يتحول شغفك إلى مصدر دخل كافى الحالة الثانية أن تكون تعمل بمجال شغوفا به ولكنك غير سعيد في الوظيفة  إليك مجموعة من النصائح 1  حاول أن تجتهد وتزيد من مهارتك لتساعدك في فرض شروطك على المكان الذى تعمل به  أو على الأقل أن يحسنوا من معاملتك 2  فكر في تغيير بيئة العمل  وأبحث عن بيئة عمل تساعدك في تنمية مهارتك واطلاق العنان لابداعك  على محمد على  2022  13  الحالة الثالثة أنك لا تعرف ما هو شغفك  وإليك مجموعة من العناصر 1  جرب العديد من الأشياء  وتعلم العديد من المهارات  وأعط كل مهارة تتعلمها فترة من الزمن 2  أبحث عن الأشياء التى تحبها في مهاراتك وهواياتك وحولها إلى مصدر انتاج 3  ابحث في شخصيتك وأكتب قائمة بالمجالات التى تبرع فيها 4  طبق اختبار تحليل الشخصية على نفسك  يمكنك ذلك من خلال النت  وحدد مواطن القوة والضعف في شخصيتك 5  تطوير المهارات والقدرات نحو الأحتراف  عن طريق تسجيل الدورات وورش العمل  وطبق باستمرار ما تعلمته 6  تحدث مع الأشخاص البارعين في المجالات  وأستفد من قصص ناجحهم وأخيرا إن نفسك مليئة بالكنوز ابحث عنها وحاول أن تستخرجها ولعل قصة  المهندس أحمد أبو زيد  صاحب قناة دروس أونلاين  من الممكن ان تفيد في تلك القضية  لم يكن سعيد في عمله  وكان شغوفا بعمل فيديوهات على اليوتيوب  وظل لعدة سنوات يتابع شغفه مع الأستمرار في عمله  وتعمق في شغفه أكثر  ثم ترك عمله وأصبح متفرغا لشغفه بعد أن تخطت قناته على اليوتيوب مائة ألف مشترك ,0,ثقافة
