Question,Subj_Q,Answer,Subj_A,Domain
حدث معي موقف عابر ولا اعلم هل انا مخطئ ام لا   اريد ان أعرف رأي حضراتكم في هذا الموضوع,0,دعني أتساءل هنا عبدالرحمن عن نوعية الأسئلة التي تطرحها على استاذك  هل هي أسئلة فعلا يستحق ان يضيع وقته الأستاذ على الإجابة حولها  أما أنها أسئلة بسيطة وسطحية جد ا  قد تكون اجاباتها مباشرة ومتواجدة في الكتاب بشكل ملحوظ  أيض ا لنفترض بأنك تسأل أسئلة مهمة  هل تطرحها على استاذك بطريقة احترافية ومنظمة   أم هي متتابعة ودواليك وبالتالي تشتت الأستاذ وزملائك من الطلاب وتضيع وقتهم  لأنه ببساطة الدراسة تحتاج إلى تركيز وعدم تشتيت المتعلم وحتى المعلم أدرك بأنك طالب شغوف بدراستك ولكن لنضع أنفسنا مكان الأستاذ  و بناء عليه يمكنك أن تحدد  هل أنت على صواب أم لا  ما يجب أن تفعله وما لا تفعله  كل هذه الأمور يفضل وضعها في عين الاعتبار ,1,انصحني 
ليس كل ما تقتنع به صواب,1,هناك الكثير من الحقائق تتغير   ما الذي يحدد أن هذا حقيقي وهذا رأي ,1,انصحني 
كيف أتجاوز هذا المشكل ,1,لماذا لا تترك ما يعرك نفسك ويسبب لك الازعاج لماذا لا تترك ما يؤذيك و تجتنبة فتستربح مما يؤذيك  واتفق معك في بعض الامور التي يكون من الصعوبة البعد عنها الا انها تظل اختيارا لابد منه وامر حاسم نتخذه حتي تسلم في انفسنا ,1,انصحني 
انصحني بواقع تجربتك  كيف أتخلص من الاكتئاب ,0,يا أخي لأكون صادقا  عليك بالتواصل مع مختص نفسي إذ أن حالتك النفسية غير ملائمة لتحكم على نفسك بالحاجة لمختص أو عدمها والأمر لا بأس به إذ أن من الصعب الإعتراف بأنك بحاجة لمساعدة ومن الصعب الحصول على المساعدة وحتى إن لم تشأها وختاما  أقول إن فقط توافر هكذا خدمة في محيطك لنعمة لا تدرك فأنا أيضا  أعاني نفسيا  إلا أني أتعذر للحصول على مساعدة لإنعدامها ,1,انصحني 
نصيحة  من القلب   إلى القلب     فماذا ستكون ,0,أهل ا بك  يا رنيم  فيما يخص ما ترمين إليه بالتحديد في تجربتك  فأنا أود أن أعرف وجهة نظرك عن تفصيلة ما مشتركة بينك  وبين العديد من الأشخاص  وهي تفصيلة الدراسة الطبية واقترانها بالأدب  تلك العلاقة العجيبة التي لا أستطيع أن أفهم عنها العديد من التفاصيل  لدينا العديد من التجارب الأدبية لكت اب مشاهير درسوا الطب  فهل توجد علاقة ما بين مختلف العاملين والدارسين في المجال الطبي وبين اهتمامهم بالأدب والكتابة في رأيك ,1,انصحني 
بين كلية بتحبها و كليتك في الوقت الحالي تختار مين فيهم  ,0,اكسبي الاثنان معا  ولا تخسري الكل   تفوقي فيما انت فيه الان فإن وصلت الى كلية الطب فهو انجاز عظيم وتحقيق رغبتك وامنتيتك   وان لم تصلي اليها فتمسكي بما انت عليه   وضيفي عليه التطوير والاخلاص والاجتهاد   فتحصلي ايضا  على النجاح وربما تحققي انجاز لن تتمكني من صنعه في كلية الطلب   ليس هناك احلام تتحطم   بل في كل طريق هدف ممكن الوصول اليه   في كل طريق بوصلة للنجاح فيه   المهم هو الطريقة التى نسلك بيها هذا الطريق   والايمان به   والثقة في النفس  ,1,انصحني 
لا استطيع تنظيم وقتي  هل هنالك نصيحة ,0,في البداية يا صديقي عليك اكتشف أين يضيع وقتك في الأساس أين وكيف تمضي وقتك  هل تقضي الكثير من الوقت في تصفح الإنترنت  أو قراءة البريد الإلكتروني  أو نشر بعض المنشورات على فيسبوك  أو إرسال الرسائل النصية  لنضع يدنا علي موضع المشكل حتي نبدء في العلاج  بعد ذلك قم بتحديد أهداف تنظيم الوقت وتبني عاداتك الجديدة علي سبيل المثال ولمدة أسبوع واحد قم بتحديد هدف معين فليكن مثل ا ألا تقوم بمكالمات هاتفية شخصية أو ألا تستجيب للرسائل النصية غير المرتبطة بالعمل أثناء فترة عملك  بعد ذلك يمكنك القيام باستخدام أدوات تنظيم الوقت علي سبيل المثال برنامج Outlook  ,0,انصحني 
كيف أطور من نفسي ,0,لا بد أن كل هذه العوائق والمماطلة نابعة من التفكير الزائد الذي يزيد من تشاؤم الإنسان وتوقعه الأسوء  لهذا السبب  قبل وضع خطة لتحقيق نجاحات ملموسة  قد تستفيد من العمل على تصفية ذهنك والتخلص من أنماط التفكير السلبية  فالتخطيط والتفكير قبل الاختيار أساسي  ولكن بحد معين  وإلا أصبحت النتائج عكسية  فابدأ بالعمل على التحلي بإيجابية أكبر وتنظيم الأفكار من خلال أي طريقة تبتكرها لنفسك أو تجدها على الإنترنت ولا تشك في فعالية الطرق  فكلها تجدي نفعا إذا ما التزمت بها  بالإضافة إلى ذلك  حاول محاربة المماطلة بوضع جداول أو تحديد وقت كل مهمة قبل البدأ بها  فحتى وإن تخطيت الوقت المحدد  سيكون الوقت المهدور أقل ,0,انصحني 
كيف أطور من نفسي ,0,عملية البحث على جوجل كمصدر للتعلم قد تصبح مهدرة للوقت إن لم تنفذها وفق معايير  مثل نوع البحث وحداثة المحتوى  أيضا يمكنك وضع قائمة بأفضل المواقع الموثوقة بالمجالات التي تقرأ بها  كذلك هناك سبل كثيرة لتطوير المهارات بخلاف البحث في جوجل فقط  مثل القراءةولو تحدثنا عن تطوير المهارات بشكل عام  يجب ان تحدد نقاط القوة والضعف لديك لتتعرف على أولوية النقاط التي يجب أن تطورها  وبالتالي ستحدد المهارات التي تريد تحسينها أيضا التقييم الذاتي قد لا يكون منصفا أو موضوعيا يمكنك طلب الفيدباك من مديرك أو أستاذك إن كنت طالبا وعلى أساسه ستتمكن من معرفة نقاط الضعف والقوة دون تحيز  فأحيانا هناك أشخاص قد تقلل من نقاط قوتها تدرب على المهارات التي تريد تعلمها  فقراءة مقال عن الإبداع مثلا ليس مثل التدرب على هذه المهارة  وهذا ينطبق على كافة الأمور التي تريد تطويرها ضع خطة محددة وفق مهام مرتبة وأولويات ووفقا لها تابع تقدمك وماذا أنجزتاستمع للآخرين  خاصة  المختصين أو المحترفين بنفس المهارات التي تريد تعلمها  فالاستفادة منهم ومن خبراتهم قد تكون أفضل من قراءة العديد من المقالات ,0,انصحني 
كيف أختار الأمور التي يجب أن أضع فيها مجهود ووقت أكبر ,1,بالنسبة لي اضع مجهودا كبيرا في الاشياء المهمة والتي احتاجها اكثر من غيرها,1,انصحني 
هل   تؤيدني في انشاء  موقع لي علي بلوجر وأترك دراستي ,0,التعليم,1,انصحني 
ما هي طريقتكم بالتعامل مع قليلي الادب في المنتديات,0,التعامل سيكون على حسب نوع الخطأ الذي يرتكبه  فمثلا المثال الذي ارفقته هو حقيقة علمية لا اختلاف عليها  لكن هذا الشخص ربما شعر بأن الأنا قد تأثرت ولا سيما بأن تصحيح الخطأ حدث أمام المتابعين  فلهذا لجأ إلى آليات دفاعية ويالتالي زادوا من الطين بلة  وقلل من أدبه  مع أنه هذا أفعال لا يمكن تبريرها هنا لو كنت مكان مصحح الخطأ للجأت إلى إلى هذا الشخص على الخاص  وأرسلت له محادثة ووضحت له الخطأ  فربما هذا الخطأ نتيجة جهله  أو أنه خطأ مطبعي لا أكثر  ربما يتفهم الأمر وسيشكرك على ذلك أما إن كان هذا الشخص لا يعترف بالخطأ  فهنا سأتجاهله تمام ا  وألا سأهدر طاقتي ونفسيتي على أشخاص لا يقبلون النصحية البته بل يتمادون في أخطائهم ويرتأون المزيد من الاهتمام  لهذا لن أمنحهمم إياه ,1,انصحني 
حزينة أنني تقدمت بالعمر ولم أتزوج  كيف أصبر نفسي ,1,الله يبشرك بالخير ويرزقك من يعفك من الحرام ويحب كما أنتي كانت عندي زميلة في الجامعة لديها رجل أطول من رجل لكن ثقتها في نفسها كانت قوية جدا  لم تكن ترى أن هذا الأمر سيعيقها في شيء والحالة لن تعالج أبدا لا أمل لها  كانت متفوقة في الجامعة وبعد إنهائها الجامعة تمكنت من الزواج في بلد أروبي بزوج ما شاء الله أخلاق وجمال  في بعض المرات نحن من نسيئ لأنفسنا وقلة ثقتنا فيها هي من تسلط علينا أشخاص غير أسوياء عليك أن لا تجعلي المظهر كل همك وأنه السبب في عدم مقدرتك على الحصول على شريك حياتك  ثقي بالله وبنفسك وعيشي حياتك تقربي من الله بيقين وليس بشك وبإذن الله ستيسر أمورك غذا كان لك مكتوب في هذه الحياة ,1,انصحني 
كيف يمكنني تقديم دروس خصوصية من المنزل ,0,لماذا لا يتم تقديم الدروس الخصوصية من  داخل المنزل  أي نعم هناك مراكز ومؤسسات تعليمية  لكن مرهقة جد ا جربت الدروس الخصوصية من قبل وكان التدريس من المنزل  حيث كنت أنسق مع الطلاب الذين يتم استضافتهم في منزلي  واقدم الدروس بكل أريحية  الامر سلس وسهل ليس مثل المراكز بالنسبة لتجربة التدريس عن بعد لم أجربها  ولكن لماذا لا تلجأي إلى مواقع العمل الحر  هنالك في موقع مستقل مثلا مشاريع متعلقة بالتدريب والتعليم عن بعد  يمكنك الاطلاع عليه  لعلك تجدي مشروع يناسب مؤهلاتك وخبراتك تدريب,1,انصحني 
الصلاة اروع مايكون للانسان,1,من أروع الإنجازات في حياة الإنسان هي الوصول لمرحلة تقديم الصلاة على أي أمر آخر  وجعل هذا الموعد مقدس ا فهو أهم من تلك المواعيد التي لا نتأخر عنها وقد نعتذر طويلا  في حال تأخرنا ولكنا لا نفعل هذا مع تأخير الصلاة   على الرغم من أن نداء  حي على الفلاح  يخبرنا بأن الفلاح والنجاح يأتي مباشرة بعد الصلاة فهي ترتب اليوم وتبارك الوقت وتنظمه حين علمت يقينا  أنني من أحتاج لهذه الوقفة دعوته أن يعينني على عباداه حسن عبادة وأن يجعلني مقيم الصلاة وما ساعدني على عدم السرحان والتعود على الخشوع هو استشعاري بأنني أقف أمام جلالته فأتهيأ بمظهر وتحضير نفسي واستعداد ذهني لهذا الاجتماع بحفظ آيات جديدة لقراءتها بالصلاة فترديدي لذات الآيات كان يجعلني أصلي بطريقة آلية دون خشوع ولكن مع تغييرها أصبحت أكثر تركيز ا واستشعارا لكل حركة و أرى أن الصلاة هي العلاقة الخاصة بيني وبين الله فأخبره كل شيء لم أستطع قوله لأي احد وأكاشفه عما يدور في نفسي و أسأله ما أريد    هنا تلذذت المتعة بين يديه ومن يتلذذ بذلك لن يفرط فيه  فعسى الله ان يجعلنا وذريتنا من مقيمي الصلاة المقبولة  ,1,انصحني 
اريد نصيحة ليس لدي اي خبر بتداول الاسهم واريد ان اجربه  ,0,لا يمكنك البدء بالاستثمار بالأسهم بصفر خبرة وصفر دولار  أنت بهذه المرحلة عليك أن تطور نفسك ومعارفك الاقتصادية وبسوق الأسهم والأوراق المالية ,0,انصحني 
دائما ما اشعر بأنه ليس هناك وقت كافي   ,1,عدم معرفة الأولويات وترتيبها يكون من أهم أسباب التشتت  عليك تحديد أولوياتك وترتيبها حسب الأهم والمهمبعدها تسطير أهداف ذكية حسب الأولويات التي حددتها من قبل ممكن أن تستعيني بمربع ستيفن كوفي لترتيب الأولويات وحتى قراءة كتبه ممكن أن تفيدك في هذا الأمر ,1,انصحني 
كيف أحسن من طباعة الأحرف العربية بسرعة   أتكلم هنا عن 60 الى90 كلمة في الدقيقة  ,1,طالما لديك المهارة في الطباعة باللغة الانجليزية  إذ ا لن تواجه صعوبة كبيرة في الطباعة باللغة العربية  بالتأكيد لديك معرفة وخيرة حول الجلوس الصحيح وإرجاع الظهر للخلف المواضبة على الكتابة يومي ا لمدة ربع ساعة على الاقل باللغة العربية  سيحسن من سرعة الطباعة  وهذا  حقيق ة ما استفدته هنا من المنصة  كنت مثلك أواجهك صعوبة في الطباعة ولكن مع المواضبة على الكتابة هنا أصبحت معدل الكلمات لدي أفضل من السابق عند الطباعة  لابد  من تركيز نظرك على شاشة اللاب توب أو جهازك الكمبيوتر  لهذا حاول أن تكون لديك المعرفة الجيدة بمكان الأحرف أيض ا حاول أن تضع أصابعك وكفيك بوضعية معينة فوق الحروف وهكذا ,1,انصحني 
ما هي الأطعمة التي تتناولونها في وجبة فطور الصباح ,0,مرحبا   الامر يختلف من بلد إلى آخر ومن منطقة واخرى في نفس البلد  لذا ما آراه مناسبا قد تراه مبالغا فيه والعكس صحيح  على أي حال  سوف اخبرك ما قد اتناوله كعراقي  اذا كنت تعرفها لانك عراقي ايضا  فقط تجاهل هذا التعليق   إضافة لأحد الأطباق الرئيسية فوق  يجب ان يتواجد جبن وقشطة وبشكل مخلوط  دبس التمر والراشي  طحينة   ويتم استخدام خبز حار مقرمش  في حالة الطماطم المقلية فإنها الذ إذا ما تم اكلها بواسطة الصمون الحجري  احد اصناف الخبز العراقي  بالطبع يجب ارتشاف شاي اسود بالهيل مع كمية لا بأس بها من السك ر بين كل لقمة واخرى 2  في حال كان لدي وقت اكثر ومزيد من الشهية حسنا ماذكرته اعلاه  هو ما سوف افعله إن تنسى لي الوقت  لذلك اقوم من فترة طويلة بإعداد طبق من الحبوب المختلفة مع حليب كامل الدسم  مع شاي او قهوة ولأني اعمل من المنزل  اقوم بإصطحاب الطبق معي أمام الشاشة ولا اقوم بإعداد ما ذكرته فوق إلا في عطلة نهاية الإسبوع ولأن يوم الأحد حيث أسكن  ينتمي لعطلة نهاية الإسبوع  فقد اخذت وقتي اليوم واعددت طبق من البيض وبدل إستعمال الزبدة  لانني نسيت شرائها البارحة قمت بإستعمال دهن جوز الهند  ولكن اثناء اخراجي للبيض من الثلاجة وقعت عيني على احدى اكياس جبنة الموتزرايلا فخطرت ببالي فكرة ان قوم بتقطيعها فوق البيض وهذا ما فعلت وكانت تجربة لا بأس بها نالت إعجاب زوجتي او على الأقل هذا ما قالته لي    بالطبع كان هناك الجبن بالزبدة وصحن من خليط دبس التمر بالراشي وايضا كوب من الشاي بالهيل مع خبز عادي للاسف حيث اعيش لا يوجد هناك خبز عراقي ارجو ان اكون قد ساعدتك    شهية طيبة   صور لبعض الأطباق المذكورة اعلاه,1,انصحني 
كيف تعمل تحت ضغط ,0,العمل تحت ضغط مهارة مهمة وتضيف الكثير لصاحبها سواء على المستوى الشخصي أو على مستوى العمل  فالحياة مليئة بالتحديات والضغوطات  سواء بسبب مواعيد طارئة  ومطالب العمل ولأن حياتنا لا تخلو من التوتر والقلق يجب أن نتعلم كيف نوجه هذا التوتر ونتعامل معه بطريقة صحية ونحاول التعامل مع هذه الضغوطات بشكل مسبق وأهم الطرق التي اعتمد عليها ويمكنك هنا الاستعانة بنموذج أيزنهاور وهو نموذج يساعدك على تقسيم المهام وفق الأهمية والضرورية وهو مقسم لأربع مستويات العاجل والمهم  والمهم ولكن ليس عاجل  وعاجل ولكن غير مهم  وليس عاجل ولا مهم  ووفقا لذلك يمكنك تحديد الأولويات ووضع جدول لخطتك اليومية ,1,انصحني 
لماذا علي الانطوائين تغير شخصيتهم لتناسب مع العالم  ,1,المشكلة الحقيقية هي  في  رغبة التدخل في حياة الآخرين  والفضول تجاه معرفة ماذا يحدث وبماذا يفكر هذا الشخص بعيد ا عنا  فقرأت الكثير من الآراء حول الشخصية الانطوائية تدور حول أنها طبيعية شخصية   فهي لا مرض ا ولا اضطراب   ولكن هناك من يسعى دائم ا  لإيهام هذا الشخص بذلك بدافع رغبتهم الجامحة اتجاه معرفة اخباره والنميمة حول مواضيعه الخاصة  هنا تكمن المشكلة الحقيقية والرد على سؤالك  فكأننا نملك بدواخلنا مقاييس للصواب والخطأ ونقيس بها  طبيعة كل شخص فإن تناسب مع مقاييسنا كان الأمر رائع وإن لم يتناسب كان هناك مشكلة  فلم من الضروري أن يكون هناك  مشكلة   لماذا لا نترك الخلق للخالق وليعيش كل منا وفق ا لطبيعته ولينام على الجنب الذي يريحه كما يقول المثل  ,1,انصحني 
وجهي القبيح هو السبب في ما أنا عليه الآن,1,أهلا بك  تغمد الله والدك برحمته وأعانك على ما أنت فيه من المحزن قراءة ما عانيت طوال 26 سنة من الألم  أحيانا لا يلقي الناس بالا لكلامهم وأفعالهم الجارحة   ولكن مع ذلك مازلت شابا وقادرا على تجاوز كل هذه الآلام والبدء حياة جديدة بإذن الله ملؤها السعادة  ويبدو أنك تخطو خطواتك الأولى نحو ذلك بطلب المساعدة مشكلتك ليست القبح بقدر ما هي نظرتك لنفسك المشوهة التي تم تشويهها بصغرك  أنت على الأرجح تعاني من اضطراب الكرب التالي للرضح أو بعبارة أبسط  الصدمة النفسية  لقد واجهت عدة صدمات بسن مبكر ما حطم نفسيتك  يعاني الأطفال الذين تعرضوا للإساءة والسخرية من أعراض اضطراب الكرب التالي للرضح قد يلازمهم لسنوات  وتتميز الأعراض بالنظرة السوداوية للمحيط واليأس من المستقبل وتجنب الآخرين والانعزال  واختبار عواطف قوية عند استحضار موضوع الصدمة من حزن وغضب وقلق    فكلما تحاول نسيان الموضوع واستئناف الحياة بشكل طبيعي ما إن ي ذكرك أحدهم بالموضوع إلا وتهاجمك المشاعر السوداوية مجددا وكل ما قاسيته بطفولتك  هذا بالإضافة لأعراض أخرى عديدة   لا أظنك بذاك القبح الذي تصف به نفسك  على الأرجح أن هناك من هم أقبح منك مظهرا  بعيون الناس  ومع ذلك لا يعانون من المشاكل النفسية التي تعاني منها أنت  ولا تفهم من كلامي أنني أقلل من شأن معاناتك بل العكس تماما أنت تعاني فعلا من مشكل كبير وحقيقي  ولكن قصدي هو أن هذا المشكل لديك يكمن في داخلك ونظرتك أنت لنفسك أولا وليس نظرة الآخرين لك  فالفرق بينك وبين أولائك الذين لا يعانون مشكلتك النفسية من الذين ينعتون  بالقبح  أيضا  هو عدم تأثير كلام الناس عليهم  في حين يؤثر عليك أشد الأثر بسبب ظروفك المختلفة التي مررت بها بصغرك وبسبب تكوين شخصيتك المختلف لذا نصيحتي أن تحاول زيارة مستشار نفساني للعمل معا على تجاوز صدمات طفولتك والعمل على إعادة بناء نظرتك لنفسك وإيجاد هويتك ورسم أهدافك بالحياة  بحيث يصير كلام الآخرين وسخافاتهم غير ذات أهمية بالنسبة لك  وتركز اهتمامك على أهداف تحققها بإذن الله سيصعب عليك تجاوز المسألة من تلقاء نفسك من دون مساعدة من اختصاصي نفسي  لذا أتمنى أن تحاول زيارة اختصاصي للتحدث عن مشكلتك ومحاولة تجاوز معاناتك النفسية ولكن إذا كنت غير قادر على زيارة الاختصاصي بالوقت الحالي فأنصحك بشدة على تربية حيوان أليف ما  قد تبدو نصيحتي غريبة ولكنها فعالة لأن الحيوان لن يجرحك من جهة  ومن جهة أخرى هو نشاط قد يمنحك بعض المشاعر الجيدة والراحة النفسية لأن الاعتناء بالحيوانات الأليفة مفرز لهرمونات الحب والسعادة ,1,انصحني 
كلما أتقدم لخطبة فتاة يتم الرفض   هل أنا شخص غير مناسب ,0,يمكن أن لا تكون المشكلة منك  ولا داعي للتحسس من ذلك الأمر فيمكن أن تكون الفتاة تريد أن تكمل دراستها  أو أن عائلتها لا تريد تزويجها  أو أن  هناك أسباب أخرى لا نعلمها أنا وأنت  ولكن لا تدخل في دائرة ظنونك بنفسك وترى أن المشكلة تكمن فيك  لا ليس شرط ا بتات ا  ولا تعلم لعل  الله يخبئ  لك الأفضل لذا يؤخرها لك ,1,انصحني 
لقد أدمنت مسلسلا ما   كيف بإمكاني التخلص من هذا الإدمان ,1,التخلص من الإدمان لأي شيء مصر وبدون فائدة ملموسة في حياتنا   يكون بخلق عادة جديدة تعود علينا بالفائدة   مثل بدل مشاهدة مسلسلا أستغل ذلك الوقت في قراءة كتاب أو ممارسة رياضة   الفراغ هو سبب الإدمان إذا قضينا على الفراغ إنتصرنا  ,1,انصحني 
ما رأيكم في تواصل الفتاة مع الجنس الآخر وتبادل الحديث معه ,0,لا أرى في ذلك عيب طالما النقاش كان بغرض تبادل الخبرة والاستفادة والتعلم وحتى لو كان الحديث يدور حول مواضيع تشغل المجتمعات  فأنا لا أرفض ذلك  بالطبع أنا هنا لا أتحدث من جانب ديني لأنني لست متخصص به  ولكن أنا كشاب أو فتاة لا أرى مشكلة في تبادل أطراف الحديث مع الجنس الآخر  طالما كان حديثنا ضمن اطار الموضوع الذي نتناقش حوله ربما بغرض العلم  الخبرة  الاستفادة من تجارب الجنس الآخر  ربما أيض ا صداقة تربطهما  هل هناك مشكلة  ولماذا تشعر بالذنب أصل ا  طالما تشعر بأن حديثها في حدود معينة ,1,انصحني 
اشعر بالحرمان و احتاج الى حضن,1,أهلا يا أزال الله عن قلبك ما يعلمه دعني أخبرك أن ما مررت به  يمر به الأغلبية من أطفال المجتمعات العربية  وأنا أفهمك جيدا وأشعر بما تشعر به وعيك بكل ما حدث لك  وتحديدك لاحتياجك العاطفي بداية الحل  وبما أنك في عمر الزواج لكنك تخاف على أن تكرر تجربة والديك فهذا قمة الوعي  لكن لا تجعل الفكرة تسيطر عليك لترفض الزواج يمكنك اللجوء إلى طبيب نفسي  يحدد مشكلتك ويوجهك للقرار الأفضل ,1,انصحني 
كيف أصبح كاتبا ,1,هناك خطوات يجب أن تمري بها إن أردت  أن تكوني كاتبة ناجحة وهيبالتوفيق,1,انصحني 
أرغب العمل من خلال الانترنت  هل هناك نصيحة في ذلك ,0,عفوا بني يبدو عليك بأنك صغير في العمر  فلذلك أسمح لي بأن أعطيك بعض النصائح التي سوف تساعدك باذن الله وهي اولا ابدأ بالاساسيات ونمي النواقص عندك مثل الإملاء لديك  فهو ضعيف عندك وارجو ان تتقبل نقدي فأنا أقصد به مساعدتك وليس الاستهزاء بك  ومن ثم تدرب وتمرن  واذا لديك ميول أو صبرعلى قراءة الكتب فبستطاعتي ان أرشدك على كتب  تريك كيف تأسس نفسك بطريقة صحيحة أما بالنسبة لعمل الانترنت  فماذا تريد أن تعمل  ومن ثم نحدد كيف تبدأ,1,انصحني 
أشعر بالملل  قبل بداية قراءة الكتب ,1,الشعور بالملل ينتابنا في كثير من الاحيان وردة فما بالك عند قراءة كتاب معين  شعرت بأنك  تفتقدين الشغف والطاقة الايجابية  ل ذا أنصح باستعادتهما  ممارسة الرياضة والتأمل الذاتي يساعدك في استعادة الطاقة الايجابية  أيض ا قضاء وقت في الطبيعة أو على البحر سيفيدك في ذلك والأهم من كل ذلك أن تضعي هدف ا في حياتك  والسعي نحو تحقيقه بالنسبة للشعور الملل أثناء قراءة كتاب  فهذا شعور طبيعي  البداية صعبة ولكن مع الوقت تصبح الأمور أفضل  أنصح بالاختيار الصحيح للكتاب الذي تودين قراءته  وهذا يتي من خلال قراءة مراجعات الكتب على موقع جود ريدرز  أرى أن تبدأي في قراءة رواية ممتعة قبل قراءة الكتب  أيض ا يفضل قراءة كتابين في آن واحد  بمعني أن تقرأي كذا صفحة من كتاب ما  ثم تقرأين كذا صفحة من كتاب آخر  بعد ذلك تعودين للكتاب الأول وهكذا ,1,انصحني 
هل يتناسب النقاب مع طبيعه عمل الممرض ,0,اذا كنتي منقبة وتراودك هذه التساؤلات وثبتتي رغمها فاعتبري نفسك تثبيتا  وسندا  لأي فتاة مثلك تراودها هذه التساؤلات وبرأيي طبعا  لايقف النقاب عائقا  مطلقا  وهنيئا  لك هذه المهنة الشريفة  ,1,انصحني 
كيف لي أن  ادير نفوس البشر ,1,بداي ة أعجبني جد ا حبك لعملك  ويبدو لي أن هذا الأمر لا يروق للفاشلين  وهذا ما جعلهم يطعنوك في ظهرك  تأكد أنه كل ما كنت ناجح كلما أصبح لديك أعداء  ألم تسمع بالمقولة التي لا أعرف مصدرها  إذا جاءتك ضربة من خلفك  فاعلم تماما  أنك في المقدمة   إذ ا أنت شخص ناجح في عملك وفي علاقتك مع أهلك  إذ ا تغافلهم   لا تجعلهم يثبطون من معنوايتك  لا تدع لهم الفرصة في أن تنحرف عن اهدافك في الحياة ولا توليها اهتمام ا  تحدى كل هذه الأمور والزوبعات التي لا يطلقها سواء الفاشلين ,1,انصحني 
اجبار اهلي علي عمل معين,0,الحل هو أن تخبرهم بصراحة بما قلته هنا  أخبرهم أنك ترغب في استغلال وقت الأجازة لتطوير مهاراتك  لا أظن أنهم سيرفضون  ولكن هذا في حالة كان والدك لا يحتاج للمساعدة  أما إن كان يحتاج للمساعدة بالفعل حينها هذا فرض عليك أن تساعده  ولا تنسى أن الرزق يأتي من الله ورضا الوالدين هو أكبر مصدر للرزق والتوفيقيا صديقي تعامل دائما مع الواقع حتى تتمكن من تغييره  هذا وضع مفروض عليك  استغله بقدر الإمكان حتى تتمكن من تغيير هذا الواقع  مثلا استغل عملك في الورشة في بناء شبكة علاقاتك أو اكتساب مهارات السوق الحياتية فهي أيضا مهمة في سوق العمل,0,انصحني 
كيف أ طور هواية  ولدي مرض طلب المثالية ,0,إدراك المشكلة أول طرق العلاج  لدي نفس المشكلة حول الكتابة  هناك حلقات مهمة على اليوتيوب بعنوان  فجوة الإبداع  و  وهم المثالية  عسى الحلول الذي يطرحها تنفعك بإذن الله الفكرة الخطأ التي نتنهجها هي  على أفضل ما يكون أو لاشيء  فكرة سامة وطريقة عمل غير منتجة بالمرة  يجب أن نستبدلها ب  ما لا يدرك كله  لا يترك كله نحن في الحياة كي نتعلم لا لكي نصل للكمال  ,1,انصحني 
أدرس ما تحبه أولا,1,أؤيد ندرس ما نحبه ولكن في نفس الوقت  لابد أن يكون  التخصص مناسب للسوق العمل هذا ما يحدث زكريا في الواقع  هناك جيوش من العاطلين عن العمل  نتيجة أننا ننخرط في مجال نشعر بحب تجاهه فقط ولكن لا ندرس مدى ملائمته لسوق العمل  و هل حق ا هذا التخصص سيؤهلني للإنخراط في وظيفة ما أم سيجعلني أقف في طابور البطالة برأيي أن الخبرة العملية هي الفيصل هنا الآن الناس تغي رت وجهة نظرها  أصبحت واعية تمام ا أن التعلم لا يقف على عمر معين ولم تعد مقولة  بعد ما شاب ودوه الكتاب  الآن الكل ينادي بأهمية التعلم والاستمرار به  هناك التعل م الذاتي الذي أصبح الركيزة التي ينطق منها الناجحين ,1,انصحني 
شهر على فقدان اخي   كيف اتصرف,1,توفي والدي الشهر الماضي ايضا   لا أعرف ظروف وفاة شقيقك بهذه السن الصغيرة ولكن وفاة والدي كانت متوقعة نوعا  ما بسبب المرض وعلى الرغم من ذلك كان وقع الأمر مؤلما   ظننت ان مع الايام سيصبح الأمر أهون ولكن في الحقيقة يوم دفنه كان أقل الأيام ألما   كان هناك سلوى وعزاء رهيب كمسلمين في دفنه سريعا  والصلاة عليه بعد الجمعة وأذكر جيدا  اني حضنته وشعرت براحة رهيبة  مع الوقت وفي لحظات معينة يصبح الأمر مؤلما  أكثر  تصبح تتذكر اشياء اكثر وقد تؤنب نفسك او تشتاق أكثر او تشعر انك تود القيام بشيء معه او له ولاتستطيع  ولكني أجد سلواي في الحديث مع عائلتي عن والدي  وفي حديثهم وذكرياتهم كذلك بالاخص والدتي  ذكرى والدي الطيبة عند الناس كذلك   حالة النكران شيء طبيعي وقد تؤدي الى شيء من الغضب  انا اشعر كثيرا  وكأن والدي مازال حيا   ولكن حاول ان تطفئ هذا الشعور بالصدقة والقرآن والدعاء فهما وسائل تواصل مع الميت  دع سلواك في كونه مسلما  مؤمنا  بالله وزد من رصيده بالاستغفار والصدقة والدعاء وايقن أننا كلنا إليها طال العمر أو قصر  الله يصب الرضا على قلبكم ويغفر لميتكم ويعوض شبابه في جنات الفردوس الأعلى ولاتنسى ان الله يبدل المؤمنين اهلا  خيرا  من اهلهم ودارا  خيرا  من دارهم ,1,انصحني 
