Question,Subj_Q,Answer,Subj_A,Domain
ما هو الاكتتاب  وكيف يمكننا الاستثمار به ,0,يعد الاكتتاب العام هو عرض أسهم الشركة لأول مرة للعلن من أجل بيعها  وقبل أن يتحول الى الاكتتاب العام فقد كان خاصا مقتصرا الى مؤسسي الشركة والمساهمين لتحول لإكتتاب عام أو أولي كما يسميه البعض  وهو دعوة للجمهور من أجل الاكتتاب في أوراق المالية لشركة جميع الشركات تطلق هذا الاكتتاب من أجل زيادة راس مال الشركة أو عندما تكون قيد التأسيس لعل من مزيا الاكتتاب العام ولكن لابد من أن نعلم بأن هناك عيوب أيضا من بينها المتطلبات التنظيمية المعقدة لان في حالة الاكتتاب لابد من تقديم اوراق وتقييم للبورصات SECكل سنة  وايضا المنافسة الشديدة ربما لن يجعل الشركة تحصل على اكتتاب بسهولة اذا كنت تملكين شركة وتريد اطلاق اسهمك للاكتتاب العام فالأفضل الاطلاق اكتتابك مباشرة في البورصة والاعلان عليها عالميا أحسن من اختصار الاعلان داخل الحدود وأما اذا كنت  تنوي الاستثمار في هذا المجال فلابد أن تدرس  السيرة الذاتية للشركة قبل الاستثمار فيها حتى لا تتعرض للإحتيال وسرقة أموالك ,0,المال والأعمال
ما هو الاستثمار العقارى وما هي مزاياه ,0,ه ناك نسبة كبيرة من المستثمرين في العقارات يفض لون القيام بذلك الاستثمار العقاري ذاته ولكن ضمن سوق الأوراق المالية أيضا   مثلا  تسمح صناديق الاستثمار العقاري للمستثمرين الأفراد بشراء أسهم في محافظ عقارية و بالتالي كسب عوائد على عقارات مختلفة  قد تشمل العقارات في محفظة الأمانة المجمعات السكنية و مراكز البيانات و مرافق الرعاية الصحية و الفنادق و البنية التحتية مثل الكابلات و أنابيب الطاقة  كذلك أيضا  مباني المكاتب و مراكز التسوق والمستودعات وغيرها تتخصص معظم صناديق الاستثمار العقاري في قطاع معين  مع التركيز على الوقت و الطاقة و التمويل على هذا القطاع بالذات عبر الأفق العقاري بأكمله  و مع ذلك  غالبا  ما تحتفظ صناديق الاستثمار العقاري المتنوعة و المتخصصة بأنواع مختلفة من الممتلكات في محافظها الاستثمارية ,0,المال والأعمال
متى يجب أن نبدأ الاستثمار المالى  ,0,قد يبدو مجال الاستثمار للكثيرين بأنه عالما يستدعي امتلاك رأس مال ضخم من أجل الاستثمار فيه  ولكن كما قال الملياردير المستثمر  وارين بافيت  عندما شاهدت أحد خطاباته يقول فيه ليس بالضرورة أن تكون عبقريا لكي تستثمر جيدا ولكن لابد من أخذ بعين الاعتبار ما يلي ,0,المال والأعمال
كم من المال يجب علينا استثماره ,0,افضل شراء الاسهم على فوائد البنوك لسببين  الاول ان البنوك تربح من استثمارات الربا وهي خالية من البركة بعكس منتجات باقي الشركات مثلا ابل تبيع منتجاتها وهو ليس رباالثاني هو ان معدل ارتفاع سهم الشركات اسرع من معدل فائدة البنوك حيث ان البنوك تعطيك فائدة ثابتة وتستفيد من الارتفاع في الاسهم  البنوك تستثمر ايضا في اموالك  يمكنك التاكد من ذلك عندما تبحث في قوقل مثلا microsoft stock ثم حول الرسم البياني الى  عشر سنوات  وستلاحظ الارتفاع الكبير خلال العشر سنوات,0,المال والأعمال
لو فكرت في الاستثمار    هل ستستثمر بمفردك أم ستستعين بمستشار ,0,في سياق تجربتي في عالم الاستثمار بمشروع نال من الفشل الذريع نصيب ا كبير ا  أستطيع الجزم بأن فكرة الاستشارة المالية لا مفر  منها  لذلك قد أضع للسؤال صياغة أخرى  ألا وهي  هل يجب أن نستعين بمستشار مالي للاستشارة أو لإدارة المشروع تعتمد الإجابة في هذه الحالة على حجم المشروع نفسه  ففي ضوء تجربتي الشخصية  لم يتعد  مشروعنا فكرة بيع الإكسسوارات وبعض منتجات الأزياء  ولم نستهدف أكبر شريحة ممكنة من العملاء نظر ا لرأس المال المحدود  في هذه الحالة  كان علينا أن نستشير مستشار ا مالي ا ليضعنا على الأقل في البداية على المسار الصحيح  لأننا لم نمتلك الخبرة الكافية فيما يخص تغطية معايير مهم ة بالتخطيط القويم  من أبرزها في هذا الصدد  أرى أن الاعتماد على المستشار المالي أمر ضروري  ويعتمد قرار الاعتماد عليه بشكل طوير الأمد أو من خلال مجر د استشارة على حجم المشروع  فالمشروعات متناهية الصغر على سبيل المثال قد تحتاج إلى استشارات مالية أصغر  يمكن أن تتم من خلال الاستعانة بمنصات العمل الحر على سبيل المثال أو منصات بيع الخدمات المصغ رة بالتحديد أم ا المشروعات الأكبر  فالأفضل لها أن يتم تعيين مستشار مالي يدير الخطة من البداية  أو على الأقل تكون له الكلمة الأخيرة فيما يخص حركة السيولة في بداية المشروع ,0,المال والأعمال
ما هي تأثير الاستثمارات الصينية على مصر ,0,هناك فرص لمصر كبيرة ستأتي من هذه العملية والعلاقات بينها وبين الصين  أهم هذه الأمور  ستستفيد الشركات المصرية من نقل تكنولوجيا حديثة ومتطورة ورفع كفاءة وتدريب العاملين بها وزيادة الرقابة على الإنتاج والجودة وإضفاء قيمة مضافة على المصانع القائمة الدول والشركات كانت تركز قبل جائحة كورونا على الشراء من الدول ذات المنتجات المناسبة من حيث الجودة والأرخص سعرا ولكن مع الجائحة توق ف كل شيء  الأن تعود الأمور تدريجيا  وبشكل متسارع مع مصر  لإنها ت عد مناسبة جدا  من هذه الناحية  فهي مهيأة لتلك المرحلة  فمصر لديها علاقات متميزة مع مختلف الدول  كما أنها وقعت اتفاقيات تجارة حرة تجعلها بوابة لدخول المنتجات الصينية لهم  كما أن البنية الأساسية بمصر مؤهلة لاستقبال الصناعات الصينية ,0,المال والأعمال
ما هي الشموع اليابانية وكيف تستفيد منها كمستمثر في سوق الأوراق المالية ,0,على حسب همي أن الشموع اليابانية هي مجرد رسوم بيانية تساعدنا في فهم السوق  ما هي الرسوم الأخرى المتواجدة في السوق التي يمكننا الاعتماد عليها في دراسة السوق باعتبار انه ليس لدي أدنى خبرة في التداول  كذلك كيف يمكننا اختيار الرسم البياني المناسب لنا حتى نعتمد عليه ,1,المال والأعمال
حسابات الادخار  ما هي أنواعها  وما  أفضلها ,0,حسابات الادخار ستة انواع رئيسية هي بايجاز  ١  حسابات الادخار العادية التقليدية  سواء تلك التي توفرها البنوك او الاتحادات الائتمانية التقليدية  ٢ حسابات الادخار عالية العائد  التي توفرها البنوك الالكترونية على الانترنت   تقدم عائد عالي مقارنة بالاولى  ٣ حسابات سوق المال وهي تجمع بين النوعين الاولين توجد في البنوك التقليدية والبنوك الالكترونية  تجني فوائد من قريبة من عالية العائد  ٤ حسابات شهادات الايداع  وهي ادخار طويل المدى للكسب المال من ايداع المال لفترة محدودة وربح الفائدة  ٥ حسابات ادارة النقد وهي الموجهة للاستثمار في حسابات التقاعد وما يشبهها من حسابات الوساطة   ٦ حسابات التوفير المتخصص  وهي حسابات موجهة بأهداف ادخار محددة مثل التوفير للاطفال  او الوصاية والحفظ اوالتوفير الطلاب   لا يوجد نوع واحد مفضل احسن من بقية الانواع  لان كل نوع له غاياته المحددة ونوع الاشخاص التي تتوائم معه  لذلك يجب اختيار نوع حساب الادخار الذي يتوافق مع غاياتنا  ومع المستوى الذي نريد تحقيقه ,0,المال والأعمال
هل تفضل شهادات الإيداع كاستثمار آمن ,0,دعني أضيف على كلامك يا أحمد إن الأشخاص الذين يودون حقا الاستثمار بالشهادات عليهم تحديد جزء من أموالهم الذي قد لا يحتاجونه مطلقا أو لا يكون مبلغ أساسي قد يحتاجون له على المدى القصير لان كما ذكرت أنت فكرة كسر الشهادة أو سحبها سينتج عنها إلغاء الفوائد المرتبطة بها وهي النتيجة التي لا يريدها أي مستثمر بعد ترك أمواله فترة من الزمن بالبنك   لكني أراها أداة استثمارية جيدة لا مانع أن ادخر جزء من الأموال واضعه بشهادة طويلة الأمد قليلا لأحصل على عائد لا بأس به طالما أني متأكدة أني لن أحتاج لهذا المبلغ مطلقا  كما أن البنوك المحلية قد توفر أعلى العوائد على أنواع مختلفة بالشهادات الاستثمارية هناك شهادات على مدى سنة وثلاث وخمس سنوات وأنا قد أفضل شهادة الثلاث سنوات باعتبارها مدة متوسطة جيدة ويمكن بعدها أعيد تجديدها من جديد ,0,المال والأعمال
ما هو الشمول المالي وكيف يتم تطبيقه ,0,الشمول المالى ميزته أنه يهتم بشرائح كثيرة في المجتمع وبالأخص الشرائح التي لا تجد منتجات مالية رسمية تناسب إحتياجاتها   أعتقد أن الذي يلزم الدولة لتحقيق الشمول المالى هو عمل دراسة متكاملة لمناقشة هل الخدمات المالية الموجودة مناسبة أم لا   وماذا يريده المستهلك من الخدمات المالية المختلفة   وفي نجاح هذه الدراسات سوف ترفع الدولة من مستوى الشمول المالى   وحماية المستهلك مهمة جدا  للرفع من الشمول المالى وزيادة ثقة الشعب في القطاع المصرفى   وذلك عن طريق حصول العميل على خدمات مناسبة وبسهولة وبطريقة عادلة وشفافة   وتوفير خدمات إستشارية فى حالة إحتياج العميل  المشكلة الوحيدة التى ستواجه الشمول المالى وأعتقد أنها ليست بالمشكلة الكبيرة   هي مشلكة التوعية بهذا البرنامج وهذا من السهل حله بالتثيقف وبالتعاون مع الجهات الحكومية المختلفة ولكن سيتطلب بعض الوقت لحين تحقيق الدولة الفائدة القصوى من تطبيق الشمول المالى  ,0,المال والأعمال
كيف يكون الركود الاقتصادي فرصة العمر لتحقيق أرباح ,0,لا أرى ان الأمر ينحصر في محيط محل إقامتي على الركود الاقتصادي  وإنما يمتد إلى المزيد من الأزمات الاقتصادية  والتي تتمث ل أهمها في التضخ م غير المسبوق  وبالتالي انخفاض غير متوق ع في قيمة العملة المحل ية أمام الدولار الأمريكي بشكل خاص والعملة الصعبة عموم ا في هذا الصدد  أرى أن شق ين يجب أن يعتني بهما الفرد على صعيد الادخار  الذهب  والعقارات أم ا بالنسبة لصعيد الاستثمار  أجد أن الربح من خلال بعض الأشياء التي تعاني ركود ا كبير ا في الوقت الحالي قد يكون حل  ا لا مفر  منه  من أبرزها ,0,المال والأعمال
كيف تبدأ دولة ما عملية التنمية الاقتصادية فى القرن الواحد و العشرين  ,0,ربما تناقشنا على موضوع مشابهة ووضعت رأيي هنا ليكون الأمر أكثر وضوحا وأكثر بساطة ما الذي يجعل الدول النامية أو دول العالم الثالث لابالتأكيد لا  التنمية الاقتصادية ستتحقق عندما تكون مصلحة البلد واقتصادها هو الأولوية بعيدا عن الاستغلال الناجم من كل سلطة بالبلد ,1,المال والأعمال
كيف ترى انعكاس سيطرة القطاع الخاص على الأسواق ,0,ستستبسل الحكومة في الأيام القادمة لتقليل عجز الموازنة والسيطرة على الدين العام  وهذه الخطوة تحقق هذه الفوائد في تقليل الضغط على الموازنة العامة للدولة وبالتالي تمكنها من تحقيق مستهدف تقليص عجز الموازنة تدريجيا وهو ما يؤدي إلى السيطرة على معدلات الدين العام  هذا طبعا  ناهينا عن دعم الحالة بشكل عام  إجمالا  القطاع الخاص تضرر كثيرا  بعد الـ 2010 وهذه خطوة ضرورية بكل الأحوال لإنعاشه  سواء هذا السبب كان عجزا  ودينا  أو ضرورة م ستقبلية  من ي راقب فعلا  يعلم بأن  هذه الخطوة كانت ستأتي عاجلا  أم آجلا  ,0,المال والأعمال
كم تكلفة اجار شقة بمصر,0,في الآونة الأخيرة ارتفع متوس ط الإيجارات في مصر بشكل غير مرغوب على الإطلاق  لأن الأمور قد تعق دت في هذا الصدد  نظر ا للأزمة الاقتصادية التي لا تخفى على الجميع  وبالتالي لا يمكننا التعامل مع الوضع بسهولة  وعليه  فقد مس ت الأزمة العديد من الجوانب الخاصة بالاستثمار  خصوص ا الاسثمار العقاري وفيما يخص السعر  فالأمر يعتمد على المنطقة  تعد منطقة مثل السادس من أكتوبر منطقة متوس طة الإيجارات  فإذا كانت الشقة تتسع بحوالي 120 متر ا  فإن الإيجار الخاص بها قد يترواح بين 3000 جنيه و5000 جنيه  وذلك حسب المنطقة الداخلية الخاصة في حي السادس من أكتوبر  بالإضافة طبع ا إلى ظروف المنطقة  كالمرافق المحيطة وخلافه ,0,المال والأعمال
هل تتفوق الفضة على الذهب لتصبح الملاذ الآمن للمدخرات ,0,لم أسمع أحد يتثمر ويدخر ماله في الفضة من قبل  مع انني أفضل الفضة على الذهب كرأي شخصي من رأيي لا  حتى وإن زاد استخدام الفضة أو ارتفع الطلب بالنسبة للأسهم والادخار سيبقى الذهب هو الخيار الأفضل لأنه مضمون أكثر  قيمة الذهب أعلى وثباتها اكبر  ومع تقلب الدولار بشكل مستمر تزداد الحركة والطلب عليه  ,1,المال والأعمال
ما أسباب نجاح العمالة السورية عن العمالة المصرية ,0,الأمر بسيط جدا  رحمة يتلخص في برنامج سوري رأيته من خمسة عشر  سنة تقريبا  لمجموعة أطفال سوريين مقيمين في سوريا   ماذا تريدون أن تصبحون والمفاجأة صادمة فردود أفعال الأطفال الصغار غير متوقعة فهناك من قال حلاق ومن قال صاحب محل شاورما ومن قال خياط وغير ذلك  إذا أحببت عقد مقارنة بسيطة فلتنزلى الشارع المصرى ولتسألى الأطفال ماذا تحبون أن تكون فى المستقبل سيجيبوكى كلهم بكلمة واحدة   طب   الأمر كامن فى صميم الشخصية المصرية الإنتقاء فى اعتقاد منهم أن الطب هو أفضل شئ وهذه القناعات تجعل الطفل المصرى ينشأ بطريقة غير عملية على عكس الطفل السورى الذى ينشأ بطريقة عملية منذ نعومة أظافره  نحن كمصريين نرغب فى التعلم ونطلب أعلى مستوى فيه طبقا  لقناعاتنا وسياسات الإنتقاء بداخلنا والتى هى غير عملية وبالطبع لن تتحقق وتثير عدم الرضا  على مستوى حياة المصريين حتى الموت  ونكون أسيرين الوظائف المكتبية حتى الموت   والآن وللظروف المادية بدأ المصريين ينزلون الشارع ويحاولوا المنافسة ولكن ليس له باع طويل كمثل السوريين الذين نزلوا الشارع وجعلوا أطفالهم متمرسين على كل المهن ولا يملون التعب  حتى غير المتعلمين من المصريين غير عمليين حيث أنه يستسهل عملية الربح السريع ولا  يمتهن مهنة معينة وإنما يكتفى بقيادة توتوك فقط وإنتقلت العدوى للمصريين كلهم   والسوريين ليسوا كذلك فالصنعة تورث من أجداد لأباء لأبناء ولا يخجلوا من عملهم فكما يقول المثل المصرى أيديهم تلفف بالحرير  وحتى يغير المصريين ثقافة الإنتقاء والرغبة فى القمة فى التعليم أو الربح السريع دون وجود مهارة لن يستطيعوا بأى حال منافسة السوريين الذين اكتسبوا سمعة  فى هذا المجال  ,1,المال والأعمال
إدارة مالية بطريقة  صحيحة  كيف يمكننا  استخدامها  في الشركات والمؤسسات ,0,في سياق التطبيقات العلمية المختلفة  والتي يوصي بها مختلف الخبراء  تتضح أهم سمات ومميزات البرامج التقنية الخاصة بالمحاسبة والإدارة المالية  وهي ما يدعوه الخبراء علمي ا باسم أنظمة الإدارة المالية تتمث ل هذه الأنظمة بشكل أساسي في إطار برامج تقنية  تعتني هذه البرامج بإدارة مختلف الموارد والقيم المالية الموجودة في الشركة  سواء كانت خارجة منها  أو داخلة إليها  بمختلف أنواعها وبنودها  ومهم ة هذه البرامج تتمث ل في الآتي ويتمث ل دور هذه البرامج في بعض الخطوط الرئيسية  من أبرزها أهم شيء في هذا الصدد هو الاستعانة بخبراء وبشركات موثوقة لشراء مثل هذه الأنظمة منها  وإضافة   يجب على النظام أن يكون جزء ا من خط ة تمويل الشركة  حيث أن الكثير من المشروعات الناشئة تتراجع عن شراء هذه البرامج  في حين أن ها تمث ل ضرورة قصوى لنهوض الشركة ومستقبلها ,0,المال والأعمال
ما سبب عدم دخول الدول النامية أسواق التجارة العالمية ,0,ينقص الدول النامية التنسيق الجيد فيما بينها  من خلال تعزيز تجمع اقتصاديات التكامل وتشكيل الاتحاد وما إلى ذلك تخيلي لو حدث ذلك ألن ينعكس بالإيجاب عليها وعلى وضعها بالصادرات أيضا أغلب الدول النامية تصدر معظم منتجاتها منتجات أولية وبالتالي لا يمكن لها الحصول على سعر جيد لمنتجها في السوق الخارجي وفي ظل غياب التنوع تفشل البلدان النامية في التواجد على الساحة العالمية الصين نموذجا يمكن الاحتذاء به  فرغم أنه ما زال يصنف أنه دولة نامية كون الناتج عند مقارنته بعدد السكان قد لا يكون كبير  لكن هي ثاني أكبر اقتصاد بالعالم الآن بعد أن خاضت ثورة صناعية كبيرة ووصلت لما وصلت له الآن كذلك الهند وهي سادس اقتصاد بالعالم تقريبا,0,المال والأعمال
السوق الأمريكية ما المتوقع في الفترة القادمة ,0,يتأرجح الاقتصاد الأمريكي نوع ا ما في الفترة السابقة  فكلما سقطت مؤشرات الأسهم يتبعها تعويض مقبول للخسائر  وهذا ما أراه مناسب إلى حد ما في ظل الأزمة الاقتصادية العالمية الحالية  ولقد سمعت من أحد الخبراء الاقتصاديين على التلفاز أن التضخم الذي تعانيه الولايات المتحدة الأمريكية حالي ا يمكن التغلب عليه عبر رفع معدلات الفائدة وأنه بذلك سيعود السوق الأمريكية لسابق عهدها  فهل تتفق مع هذا الرأي أحمد أم تعتقد أن به مخاطرة أعتقد أن الاعتماد على الأسهم الكبيرة فحسب ليس حل ا عملي ا بنسبة 100   ولكنه قد يكون المخرج الأفضل في هذه الأزمة لتعود من بعده الحياة الاقتصادية كما كانت ,0,المال والأعمال
ما هي اتجاهات حركة أسعار الأسهم في السوق  ومتى يمكنني الشراء ,0,أجمل مافي الأمر أن  هذا السوق على تعقيده أحيانا  إلا أن ه  يحتكم للمبادئ الأولى والأساسية للتجارة التقليدية  أي أن  العلاقة بين العرض والطلب هي ما تحدد الأسعار فكلما زاد المعروض من سلعة معينة فهذا يعني انخفاض نسبي في الطلب عليها وبالتالي انخفاض سعرها المتداول وكلما زاد الطلب على سلعة معينة فهذا مؤشر انحسار نسبي في كمية المعروض منها وهذا قد يدفع سعرها المتداول إلى الإرتفاع  لذلك لا يبقى علينا إل ا مراقبة حركة السلع وأخبار العالم واستراتيجيات المستهلكين والشركات  لذلك في مثل هذه البيئات تغدو المعلومة ونشرات الأخبار الموثوقة مفتاحا  لتأكيد التوق عات وإتجاهات السوق الذي يجب أن أنسجم معها لاتخاذ قرارات الشراء  ,1,المال والأعمال
بعد إيداع قطر مليار دولار بالبنك المركزي المصري هل ستتحسن مؤشرات الاقتصاد المصرية ,0,بالتأكيد يعد مبلغ مثل هذا دفعة قوية لأي اقتصاد يحاول التعافي  خصوص ا إذا كان في أمس الحاجة للمخزون الخاص بالعملة الصعبة كما هو الحال في مصر  لكن من جهة أخرى  لا أرى أن الاحتياطي النقدي هو ما يشج ع المستثمرين على دخول سوق الاستثمار في بلد  ما  وإنما الأجواء المحف زة والبيئة الاستثمارية الجاذبة أو الطاردة هي التي تحد د ذلك  وبالتالي يأتي هنا دور الإدارة المصرية في تهيئة المناخ الاستثماري للمستثمرين ,0,المال والأعمال
كيف تفوز بالمناقصة أهم 3 خطوات يجب أخذها بعين الاعتبار,0,ويمكن تعريف المناقصة يا ريم من خلال أنها دعوة لقبول عروض رسمية من قبل شركات المال والأعمال والمؤسسات الحكومية للتقدم خلال فترة  معينة لانشاء المشاريع الكبيرة  كما يمكن توضيحها انها مشاريع مفتوحة موجهه من قبل الشركات الخاصة في البورصة إلى مساهمي شركات أخرى لشراء أسهمهم المطروحة في السوق بأسعار  أعلى  ويعتبر هذا النوع من المناقصات عنصرا  أساسيا  في استراتيجة الاستحواذ  حيث  تنص الشروط بأن يكون المشتري على مقدرة  لشراء الحد الأدنى من الأسهم لينتهي العرض بعد حصول آخر  على أكبر عدد  من الأسهم ,0,المال والأعمال
ما نتائج الحصول على القرض الدولي على اقتصاد مصر ,0,على الرغم من الكثير من التوق عات السلبية والإيجابية التي يتخب ط بها الرأي العام في الوقت الحالي  فأنا بصراحة لا أستطيع أن أتكه ن بتوق عات قريبة للحقيقة  لكن بالنسبة للحلول  فأنا أجد أن الأزمة تعتمد في حد ذاتها على القوة الشرائية الخاصة بالاستيراد والتصدير  وبالتالي فالخروج من المأزق يعتمد على قدرة المؤسسات على تسويق المزيد من الصادرات  وذلك في إطار المزيد من تدف ق العملة الصعبة إلى داخل احتياطي الدولار المصري  يحتاج هذا الأمر إلى المزيد من التعبئة والتكريس فيما يخص تشجيع الاستثمار الخارجي بالذات ,0,المال والأعمال
ما هي أسباب انخفاض قيمة الجنيه المصري ,0,بعد ست سنوات من تعرضها لأزمة اقتصادية أدت إلى خفض قيمة عملتها الوطنية والحصول على قرض بقيمة 12 مليار دولار  12 34 مليار يورو  من صندوق النقد الدولي  IMF    تعاني مصر من موجات الصدمة للحرب في أوكرانيا  لقد زاد الصراع من نقاط الضعف في هذا الاقتصاد الناشئ   الذي تضاءل بالفعل بسبب موجة التضخم في أعقاب جائحة كوفيد  19 وهروب الاستثمار الأجنبي  في توقعاته الاقتصادية الصادرة يوم الثلاثاء 11 أكتوبر   خفض صندوق النقد الدولي توقعاته للنمو الاقتصادي لمصر لعام 2023 إلى 4 4    انخفاض ا من 4 8  التي كانت متوقعة في يوليو تعاني القاهرة من نقص في الدولارات يضغط على الجنيه المصري ما أثر على الواردات بشكل كبير وانخفاض قيمتها   والتي تعتمد عليها الدولة التي يبلغ عدد سكانها 104 ملايين نسمة اعتماد ا كبير ا  يقدر الخبراء أن الجنيه المصري قد فقد ما بين 20  و 25  من قيمته مقابل الدولار منذ بداية عام 2022  وقد شهد الجنيه بعد ذلك انخفاض ا آخر بناء على قرار البنك المركزي المصري   البنك المركزي  لإنهاء نظام سعر الصرف الثابت   والذي أدى إلى انخفاض قيمة الجنيه بأكثر من 16    إلى جانب زيادة أسعار الفائدة بنسبة 1  حسب خبير اقتصادي    انخفاض قيمة الجنيه نتج عن شح السيولة في مصر   حيث تسرب أكثر من 20 مليار دولار من استثمارات المحفظة المصرية إلى خارج البلاد   مع تضاؤل   احتياطيات النقد الأجنبي  فرضت سلطات القاهرة قيود ا على وصول الدولار على واردات القطاع الخاص في مارس   مما أدى إلى حدوث نقص  ارتفعت فواتير الغذاء والوقود   مع قرب التضخم من أعلى مستوى له في أربع سنوات  تسارع التضخم الأساسي السنوي   وهو مؤشر يستخدمه البنك المركزي يستبعد البنود المتقلبة   إلى 18  في سبتمبر من 16 7  في الشهر السابق  تأثر القطاع السياحي  أيض ا وتراجع أعداد السواح الأوكران والروس لعب دور كبير بانخفاض السيولة الاجنبية  هذه العوامل كانت وراء هذا التضخم الكبير الذي تعرضت له مصر وبالتالي الحل هو تشجيع المستثمرين على ضخ أموالهم باستثمارات داخل مصر أو حتى بربط ودائع في البنوك المصرية مقابل اعطاء تسهيلات معينة  ,0,المال والأعمال
ما هو الميزان التجاري وكيف يؤثر بالدولة ,0,الجزائر تعيش فائض في الميزان التجاري بنسبة تتجاوز 17مليار دولار في نهاية هذا العام مقارنة بـ 1 1 مليار دولار في العام السابق   مما يعكس زيادة كبيرة في الصادرات من المحروقات في سياق ارتفاع أسعار النفط في الأسواق العالمية  المقترحات بالنسبة للعجز في الميزان التجاري للدول  أظن أن تتمثل إحدى طرق تصحيح العجز التجاري في  ,0,المال والأعمال
الأغنياء الجدد new rich   كيف يكذب علينا الأغنياء بقصصهم المثالية ,1,فعلا  خلود لا يشترط أن تكون تجارب الغير ناجحة معنا تماما  فكل منا له تجربته الخاصة فمثلا  لو قام شخص بأخذ تعليمات إيلون ماسك الذهبية وطبقها على حياته فقد يظل فى مستواه المادى ولا يتحرك مطلقا   لذا من غير المناسب إسقاط تجارب الغير الشخصية على حياتنا لإرتدائها كما هى   لكن الأفضل هو الإصغاء إليها جيدا  وتحليلها تحليل جيد والأخذ منها ما يناسب حياتنا الشخصية ونراها مناسبا  للنجاح  وأرى أن من شروط النجاح هو وجود الشغف والعاطفة فى الأمر حينها يكون النجاح أكبر وأقوى وفرحته منقطعة النظير   نعم هناك حالات لا يوجد لديها شغف بالأمر وحققت نجاحا  لكن الأمر يعتمد على معرفتهم بالتسويق والمهارات الإدارية فيصبح الأمر أصبح فقط بالقدرة على جذب العملاء فقط وليس الإبداع فيما تحب وغالبا  سيضطر هؤلاء الأشخاص فى استجلاب أشخاص مساعدين يكون لديهم شغف فى هذا النشاط  ,1,المال والأعمال
عندما تكون سياسة التمويل سبب انهيار المشروع  لماذا انهارت  Airlift  رغم التوق عات ,0,نعم من الممكن ان تموت الشركة بسبب التمويلحتى لو كانت الطموحات المستقبلية ضخمة جدا  لابد من التحرك خطوة بخطوة  لابد من التحرك خطوة بخطوة بغض النظر عن سرعة الحركة التي يمر بهالنفترض ان لدي مشروع وقدمته على المستثمرين وكان لهذا المشروع 3 مراحل  نمو كبير اشبه بنقلة للمشروع  لابد من ان اجعل التمويل بالحجم المناسب لينمو المشروع في المرحلة الاولى ويحقق الهدف  ثم اضخ التمويل للانتقال للمرحلة الثانية بعد تحقيق الاهدافاذا لم تحقق الاهداف واعتمدت فقط على قوة الدعم وانطلقت للمرحلة الثانية دفعة واحدة فانك فقط تاكل لقمة اكبر من حجم الفم والمعدة  ستغص وتتقيء هناك مشكلة اخرى وهي انه لو قلنا ان التمويل ضخم فان توقعات المستثمرين عالية وبالتالي هم يتطلعون لارباح كبيرة لكن واقع الامر ان المشروع ليس بهذه القوة التي تصوروها وهذا سيضع ضغط كبير على ادارة المشروع وستفشل وهو ما اتصور انه حدث في هذا المشروع  لابد من ان تجعل الاستثمار بالحجم الحقيقي للمشروع ولا تبالغ ,1,المال والأعمال
من هو الوسيط المالي وكيف يمكننا اختياره ,0,ليس لدي أي تجارب صراحة  فيما يخص فكرة الوساطة المالية  لكن بالنسبة لوجهة نظري عنها  فأنا أرفض دائم ا الاعتماد على أشخاص دون المؤسسات  لأن المسألة في هذا النطاق تصبح غير مضمونة على الإطلاق على سبيل المثال  وفي نطاق أصغر  أجد العديد من أشكال الابتزاز تقع فيما يخص مسألة مشابهة  وهي اعتماد الأشخاص على وسيط مالي لتحويل أموال على PayPal مثل ا  مثل هذه الوساطات ليست مضمونة على الإطلاق  ولا تتم داخل إطار بروتوكول  وفكرة التنازل عن الأمان من أجل تقليص العمول لا يكفي مطلق ا وليس جدير ا بالثقة ,0,المال والأعمال
حاضنة الأعمال  ما هي   وكيف يمكنني الاستفادة منها ,0,المقصود بحاضنة الأعمال  ببساطة هو برامج عملي بهدف مساعدة شركة Startup على الوصول إلى النجاح في مشاريعها غالبية الدول اليوم قامت بإنشاء مؤسسات خاصة تتكفل بهذه المهمة  مثلا عندنا في الجزائر هناك وزارة خاصة للمؤسسات الناشئة وفروعها منتشرة في غالبية الولايات  تمكن أشخاص الذي يفكرون في اطلاق مشاريعهم الخاصة بتوجيههم وتقديم لهم دورات تدريبية من طرف مختصين في المجال لمساعدتهم غالبية الدعم الذي تقدمه هذه المؤسسة لكونها حكومية فهو دعم خدماتي بدرجة أولى  لان هناك مؤسسة أخرى تتكفل بتقديم الدعم المادي تدعى عندنا بإسم لونساج هو مركز دعم الشباب وفق قروض مادية وأحيانا شراء لهم أجهزة التي يحتاجونها ولكن شرط أن يتم إرجاع تلك المبالغ سنويا بتقسيط وأحيانا بعد سنتين من إطلاق المشروع أغلب هذه الحاضنات هي منظمات غير ربحية ويتم إطلاقها من طرف الحكومة وأحيانا تكون بالتعاون ما بين الحكومة والقطاع الخاص ولكن وجود هذه الحاضنات في جميع الدول اليوم مهم جدا  لكونها ,0,المال والأعمال
