Question,Subj_Q,Answer,Subj_A,Domain
دراسة السوق  ما هي خطواتها وما هي طرق إجراء الدراسة ,0,دراسة السوق خطوة مهمة قبل المضي قدما  في أي مشروع  وتكمن أهميتها في عملية اتخاذ مختلف القرارات الخاصة بالمشروع  فهي تتضمن تحليلا  شاملا  لوضع السوق وحالة المنافسين فيه وتساعدك على بناء تصور لوضعك في السوق وفرص تطوير مشروعك  تنقسم دراسة السوق إلى ٣ أنواع رئيسية   ١ بحوث أولية   وهي البحوث القائمة بشكل أساسي على إجراء المقابلات وعمل الإستبيانات لمعرفة ما يتطلع إليه الجمهور المستهدف وقياس مدى تفاعلهم مع المنتج أو الخدمة الجديدة  ٢ بحوث ثانوية   وهي البحوث التي تعتمد على المعلومات المجمعة مسبقا  من مصادر مختلفة وتكون هذه البحوث عادة أقل كلفة وأسهل في الوصول إليها  بشرط أن تكون مرتبطة بنوعية المنتج المقدم ومتناسبة مع أوضع السوق الحالية  ٣  البحوث الإستكشافية   تهتم هذه البحوث بتتبع المشاكل والتحديات التي من المحتمل أن يواجهها المشروع وتعتمد ذات الأساليب للبحوث الأولية من إجراء للمقابلات وعمل الإستبيانات مع مجموعات صغيرة من العملاء المستهدفين  إضافة إلى تلك البحوث يممكنا تقسيمها بناء  على المعلومات التي نود الحصول عليها من البحث إلى نوعين   كمية و نوعية  إذا ما قمنا بمقارنة استبيان كمي باستبيان نوعي فسوف نتوصل إلى الإختلافات التالية  كمشروع صغير ومبتدئ يمكنك البدء أولا  بجمع المعلومات الموجودة مسبقا  حول السوث المستهدف والعملاء المحتملين في منطقتك  كما يمكن الإستفادة من الإستبيانات الإلكترونية كالتي توفرها google form والإستفادة من مواقع التواصل الإجتماعي في نشرها  الإهتمام بعنصر المنافسة بشكل كبير سيكون مفيد في اختيار طرق وأماكن التوزيع والتسعير أيضا   ,0,ريادة الأعمال
أفك ر في مشروع للأجهزة الإلكترونية المستعملة   ما الذي أحتاجه إلى جانب هذه الأفكار ,0,مثل هذا النوع من المشروعات قائم بالكلية على الحملة الترويجية للمنصة  لقد كانت لي بالماضي فكرة مشابهة لمنصة عبارة عن وسيط ولكن كل الخبراء الذين استشرتهم أكدوا لي أنني بحاجة لنصف مليون دولار كحملة ترويجية كي أصل للفئات المستهدفة  فهذا هو المبلغ الذي تنفقه المنصات الوسيطة المعروفة ببلدي لحملات الترويج لا أقول هذا لأحبطك  فقط هي تجربتي لتحيط بالأمر من كل جوانبه  أقترح عليك أن لا تلعب مجرد دور وساطة وإنما أن تتاجر فعلا بالأجهزة الالكترونية المستعملة  فتقوم بشراء جهاز فتصلح ما يمكن إصلاحه وتنظفه ثم تعرضه على منصتك مع وضع نقاط تعبر عن حالته من 1 إلى 10 مثلا ,0,ريادة الأعمال
تنجح مرتين أم تنجح بعد فشل ,0,أعتقد أن هذه الطائفة من الناس لديهم آفة الغرور  لأنه لو نجح مصادفة كان بإمكانه أن يستثمر هذا النجاح ويستغل الصدفة التي صنعت نجاحه  ولكن هذا النوع يغلب عليه الغرور ولديه شعور بالاستحقاقات المرتفعة دون عطاء فبدل من أن ينشغل في مرحلته الثانية بتطوير نفسه ومشروعه تجده ربما عين موظفين جدد واشترى أثاثا ومعدات لن تساهم في زيادة الإنتاجية وإنما بهدف أن ينظر إليه الآخرين نظرة معينة فنجد شركات رائعة في مرحلتها الأولى واستطاعت النجاح وتحقيق أرقام جيدة وتقييمها مرتفع ثم تتخذ خطوات مدمرة دون دراسة مثل  هناك سيدة عربية عملت معها تصنع الفطائر في أمريكا بطريقتنا التراثية  كالمناقيش  الصفيحة   خبز الطابون   ملاتيت الزعتر الاخضر  هذا المذاق لا تقدمه إلا المطاعم الشرقية وليس جميعها    المهم قامت بعمل مشروع رائع من منزلها وتوسعت مع القيام بعدة شراكات مع مطاعم و استطاعت توظيف خمس أشخاص لمساعدتها وكلما سألتها هل قمت بإجراء التراخيص المناسبة  قالت  مهلا  ستكلفني الكثير من المال  ولم تستمع لأي نصيحة من أي منا حتى تم مخالفتها وتغريمها بمبلغ كبير نسبي ا ومنعها عن العمل حتى تحصل على التراخيص الازمة   وفي حادثة أخرى قامت رائدة الأعمال بعد السنة الاولى من نجاح شركتها الناشئة المختصة بتفصيل ملابس الزفاف بشراء أتيليه بقيمة 100ألف دولار كان معها منهم أكثر من نصف المبلغ ولكنها اقترضت الباقي  ستقول لي أن هذا المقر هو أصول وأنه يحفظ قيمته وكل هذا الكلام ولكنها كان يمكنها استئجاره حتى تصل لمرحلة الاستقرار على الأقل وتستطيع تقدير حجم شركتها جيد ا بدلا  من أن ترهق نفسها بالالتزامات الإضافية التي لم تقوى عليها وخاصة أن هذه المبالغ  لم تؤثر على حجم مبيعاتها  وكان يمكن الاستغناء عن تلك الخطوة ,0,ريادة الأعمال
 إيلون ماسك  لا يخطط ,0,قطعا لا يمكن أن نؤثر المال على الوقت أو الوقت على المال  فكلاهما عاملين يتم الإستثمار بهما وذلك من أجل تحقيق أقصى الإيرادات  فالوقت هوالسيف الذي إن لم تقطعه قطعك  أي أنه المورد والكنز الذي يجب إستغلاله بالشكل الأمثل وتجنب هدره أو الإسراف في تضييعه  ففي عالم الأسواق المالية مثلا  الدقيقة التي تسقط بتهاون من يد صاحبها قد تكبده خسائر بملايين الدولارات   وكما يقال فإن الدقيقة التي تمر لا يمكن أن تعود  وأما بالنسبة للمال فهو يتشابه مع الوقت بأنه يحتاج إلى إدارة رشيدة لإستخدامه بالطريقة المثلى  فعند إستثماره بالطريقة الأصح فإنه يساهم في زيادة الأرباح  فمثلا في حال إمتلك أحدهم مبلغ من المال وقام بإستثماره في مجال تجارة السيارات   طبعا بعد دراسة جدوى المشروع  فإنه يضيف إلى رأسماله الأساسي قيمة جديدة ستصبح يوما موازية للرأسمال الأصلي  يمكن القول بأن العلاقة بين المال والوقت  علاقة تكاملية  ففي هدر الوقت تضيع فرصة ثمينة لإستثمار العنصر المالي وعند إستخدام المال بطريقة عشوائية فالوقت المثالي يضيع جزافا وأما عن النموذج الذي أتبعه فهو الجامع لكلى الأسلوبين  فالميل إلى التخطيط لكل أمر قد يتواجه أحيانا مع تعقيدات لا يستطيع فيها المخطط مواجهة الطوارئ الحاصلة  ولكن الثورة المفاجئة في الفكر تتزامن مع سرعة بديهة في وضع الحلول  وفي نفس الوقت ثمة افكار تحتاج للتنظيم المناسب حتى تصبح على الخط الصحيح ,0,ريادة الأعمال
لماذا أفضل ستاربكس رغم وجود محلات تقدم نفس الجودة ولكن بسعر أقل ,1,قرأت عن سياسة ستاربكس وتعاملها مع موظفيها في كتاب قوة العادات  وراقني اهتمامها بأدق التفاصيل وترسيخ العادات في المستهلك وفي الموظف لدرجة تربط المستهلك بالمنتج دون أن يشعر  فكانوا يدربون الموظفين لديهم أن يستخدموا أسلوب LATTE وهو نحن نستمع Listen إلى العملاء  ونعترف بشكواهم Acknowledge  ونتصرف عن طريق حل المشكلة Take action  ونشكرهم Thank them  ونفسر سبب حدوث المشكلة Explain بخلاف ذلك أعطوا مساحة كبيرة للموظفين وإمكانية شراء أسهم وحصص بالشركة وبهذا عزز دور الموظف في الشركة وأنه ليس أجير  وأعطوا لهم مساحة من الإبداع في التعامل مع المهام المطلوبة  إضافة لذلك ستاربكس تتولى كافة فروعها في مختلف البلاد ولا تعطي حقوق الفرنشايز لأحد  وربما هذا سبب عدم وجود تفاوت كبير بين الخدمة المقدمة في مختلف البلاد أما عن المسؤولية الاجتماعية فهي مهمة وهنا مسؤولية أخلاقية وبيئية واقتصادية أيض ا  أتذكر كان هناك أزمة قريبة تعرضت لها مستشفى 57357 وهي من المشافي العريقة عالميا وتساهم في علاج مرضى السرطان من الاطفال والكبار واحتاجت للتبرع  حقيقة الجهات والشركات التي تبرعت كسبت رضاي كعميل وأصبحت الأفضل بالنسبة لي عندما أقارنها بمثيلاتها بالسوق ,1,ريادة الأعمال
الدوائر الذهبية  The Golden Circles  لماذا ينجح البعض ويتميزون دون آخرين حتى مع تماثل الإمكانيات ,0,مساهمة جميلة أنصحك بإطلاعي على مساهمتي أيضا  بهذا الشأن لا يتمثل دور القائد في ابتكار كل الأفكار العظيمة  يتمثل دور القائد في خلق بيئة يمكن,1,ريادة الأعمال
لماذا نستخدم مخطط سير العميل ,0,بالتأكيد من الضروري وضع خطط أو مخطط لنتوفق في ترتيب الأعمال وجعل الامور تسير بشكل جيد  و غير فوضوية  من اللازم أن نضع خطة نسير عليها هذا سيسهل السير و توضح لنا الرؤية أكثر ,1,ريادة الأعمال
نموذج العمل التجاري  كيف يمكننا الاعتماد عليه للوصول للنموذج الربحي المثالي لمشروعنا ,0,في مثال عملي مباشر على تطبيق نموذج العمل التجاري  وهو مثال عام يمكن تطبيقه على جميع المشاريع مع اختلاف بعض التفاصيل والاولويات  لتفترض أن لذيك ستارت اب لاستيراد الحقائب النسائية  وليكن مصدرها الصين مثلا إذا طبقنا عليها سنكون أمام النقاط التالية  ١  المشروع بكافة تفاصيله  وهو الحقائب النسائية  الأحجام المتاحة  الماركات التي توفرها  طبيعة الحقائيب  حقائب عادية  حقائب حفلات  جزدانات  بورتفايات  حقائب مكياج  الخ  وستحدد قيمة هذه المنتجات كل على حدى تميزها   ٢  تحديد الجمهور  وسيكون ذلك على مراحل او تصنيفات  الجمهور المستهدف الدائم  وليكن النساء من عمر 17الى 50 سنة  من جميع اطياف المجتمع وطبقاته الجمهور المستهدف المخصص  وليكن النساء العاملات فقط بين 25 و45 سنة مثلا  وهم العملاء الاكثر اهمية وتفاعلا  المنافسين  وهم كل المشاريع الشبيه والمقاربة لمشروعنا والتي تقدم قيمة قريبة مما نقدم  يتم دراستهم ودراسة جمهورهم جيدا والاستفادة من متطلبات جمهورهم وطريقة تفاعله ومن ثم استهدافه ليصبح داخل نطاق شركتنانحن    قنوات التوزيع والاشهار   وهي كل الطرق المتاحة التي توفر تواصل او وصول مباشر لجمهورنا  والذي هو في حالتنا في الوطن العربي مثلا فيسبوك وانستغرام اذا كنت في شمال افريقيا وانستغرام وتيكتوك وتلغرام وسنابشات وتكتوك اذا كنت في الخليج والشرق  بالاضافة الى المتاجر الالكترونية على المنصلت المختلفة   على ان تكون هذه القنوات مؤسسة على شروط هي      التسويق الجيد بالمحتوى عن منتجنا    اضافة خدمة الرأي والتقييم للعملاء بحيث يتم تمكينهم من تقييم الخدمة ومقارنة ما نقدم مع ما يقدمه منافسونا وهنا ستظهر اكثر قيمتنا التنافسية لا شعوريا للعملاء    الحث على الشراء او go to action وهي توفير طريقة واضحة لتسهيل قرار وعملية الشراء على العميل  مثل نوافذ وايقونات ادفع الان التي تمكن من الدفع الالكتروني وبالبطاقات الائتمانية  الخ    خدمات ما بعد البيع والدعم الفني وحل المشاكل  3   إمكانيات شركتنا   نقوم بجرد مواردنا الاساسية ومعرفة حدود امكانياتنا لتطويرها وتحسينها سواءا كانت هذه الموارد بشرية او مالية او ادوات ووسائل  ٤  الحسابات المالية وما تتضمنه من ايرادات وتكاليف  الخ,0,ريادة الأعمال
كواليس حول مهنة المحاماة,0,هذا حقيقي إلى أبعد حد   يا صديقي  زعلى الرغم من أنني ظننت  في فترات سابقة أن المحاماة مهنة تقنية تعتمد على البروتوكولات والخطوات المسبقة أكثر من غيرها  فقد اكتشفت  أنها تمتلك الكثير من الخبايا في الآونة الأخيرة  لأنها تعتمد على مصطلح القانون  وهذا المصطلح ليس بالسهل على الغطلاق  فعلى الرغم من أن الإنسان وصل إلى مرحلة مبهرة من التطو ر الفكري  نجد أن فكرة القانون ليست مستقر ة حتى الآن على الرغم مم ا نظن أننا وصلنا إليه من حضارة  وبالتالي فإن امتهان وظيفة المحاماة في هذا العالم المرتبك سيكون له ضرائبه على صعيد الضغط العصبي والحيلة المستمر ة إضافة   اكتشفت  أن المحاماة من المهن التي تعتني بتفاصيل صعبة إلى أبعد حد  حيث انها تعتمد على التركيز على أدق التفاصيل بالمعنى الحرفي للكلمة  وأي تفصيلة مهما كانت تافهة  من الممكن ان تقلب مسار المحامي المهني رأس ا على عقب ,1,ريادة الأعمال
الميزة غير عادلة هي ما تجعل التسعير تحصيل حاصل ,1,لكل   من ا مزايا مختلفة يمكن أن يقوم بإستغلالها وتطويرها  لكن ي لست أفهم المقص د من تسمية الميزة بوصف  الغير عادلة   أم ا بخصوص الميزة  فأعتقد أن ه لدي  مزايا عديدة عند العمل ومنها المكانة الإجتماعية فأحب   أن تكون علاقتي مع العميل جي دة وغير قائمة على الجانب الماد ي فقط  وهذا ما يحفظ كرامة  المستقل ونزاهته وي كس به ثقة من يتعامل معهم  وكل   هذه العوامل حتما ستعود بالن فع على العمل بخلق جو  طي ب يعود بنتائج مثمرة على العمل الحر  وهذا عن تجربة ,1,ريادة الأعمال
الاحتراق الوظيفي  كيف يمكننا التخلص منه ,0,الاحتراق الوظيفي هو مفهوم عام لا يطلق فقط على المجال العمل بالضرورة وان كان اغلبه  لكنه يطلق على حالات الاحتراق النفسي بسبب ضغط شيء نمارسه باستمرار  شخصيا تعرضت لاحتراق دراسي بسبب أطروحتي للدكتوراه  وعانيت الامرين لعدة سنوات بسببها  سنوات من الالكتئاب الحاد وصلت فيها الى اسوء مراحلي النفسية والتدهور الجسماني والاجتماعي  ومازلت اعاني من اثار ذلك لحد الساعة خصوصا العلاقات الاجتماعية  لأن ضغط البحث العلمي جعلني أصبح كائن منعزل غير قادر على الاختلاط او المبادرة الاجتماعية مع اني شخص مرح جدا وخلاق الى حد بعيد وقادرة نشكل غير معقول تكوين علاقات وصداقات وهالة اجتماعية بابسط الطرق واسرعها  لكن لم تعد لذي الرغبة الكافية لذلك  حتى وراء الشاشات لقد أصبحت شخص ميت إجتماعيا حرفيا  لولا تأثيري من بعيد عن طريق صمعتي الجيدة وأفكاري المستفزة وشخصيتي المثيرة للجدل   لكنت في غياهب النسيان حرفيا  وهذه واخد من الاشياء التي يصعب عليا استعادتها في نفسي القديمة  لدرجة أني انفر من الخروج او الاختلاط بشكل واضح لا شعوريا لا استطيع ان أنصح اي شخص بأي شيء عدى ان يراقب نفسه بطريقة تقنية  عن طريق مراحعة كتابية عن حالته النفسية بحيث يستطيع ان يعرف اي تغير عن نفسه قبل تفاقهمه  ولا يترك الامور للوقت  لأن الوقت لا يعالج المشاكل دائما  بل يفاقمها في بعض الاحيان ,1,ريادة الأعمال
16 مليون جنيه من أجل الاستثمار في مشروع مصروفي  مقابل 10  من الشركة  هل هذا عرض مغري ,0,بداية أنا معجب جد ا بهذا البرنامج وفكرته  والتي هي جديدة كلي ا علينا بالوطن العربي  واستفاد كثير ا على المستوى الشخصي من المتابعة وتقديم الأفكار وكذلك نقاش المستثمرين  وشاهدت هذه الحلقة وقبل أن يبدأ وجدت أن العرض الذي طلبوه ليس منطقيا لشركة ناشئة لم تصل للأرقام التي يريدونها حتى  فهي في أولى خطواتها بالسوق  ورغم أن الخدمة مميزة ومفيدة لكن سيكون الطلب عليها محدد بفئة معينة  وهي الأثرياء  لأن حتى الطبقة المتوسطة لا تشتري ولا تبيع من خلال الكريديت كارد  لذا استهدافه محدود يذكرني بالفئة المستهدفة لشركة أبل  المهم أني أجد أنهم خسروا العرض والذي كان سينقلهم نقلة نوعية ببداية طريقهم  ناهيك عن الدعم الذي يقدمه المستثمرين والاستفادة من خبراتهم,0,ريادة الأعمال
ما هي مطب ات إدارة العقود التقليدية ,0,أعتقد أن  هذه الخطوة سيكون لها تأثير فع ال على دور العقود وديمومتها  تقييمها  تنفيذها وحت ى تجديدها إن إستدعى الأمر ذلك  شيء آخر  أرى أن ها خطوة جي دة لضمان تجديد عفد  سليم ي ؤتي بثماره ويعود بالمنفعة والر بح للش ركة من خلال تجربتي الصغيرة في المعاملات المالية مع البنوك المالية  أعتقد أن ها تخطو خطوات  هام ة في الت وثيق وتسجيل كل  المعاملات الص ادرة والواردة  وهذا أكيد أن ه سيعود بالفائدة ويضمن حقوق جميع الأطراف  وسيسه ل عمل الأمن السيبراني في تتب  ع أي  خطأ قد يحصل أو أي  عملية تحاي ل قد تقع  فدولار  واحد دون عقد يعني أن ه غير محمي ,1,ريادة الأعمال
كيف نستعين بـ الشراكات الإبداعية  في ريادة الأعمال لمنفعة مشروعنا ,0,عندنا في فلسطين لا أعرف إن كنتم تستخدمون نفس المثل الذي يقول لا يمكن ل ـ يد واحدة أن تصفق  أي أن المشاركة على أساس اكتمال ونجاح أي عملية بالنسبة لتساؤولك عليي بالطبع يستحق  أي شركة حققت نجاح كبير ووصلت للعالمية برأيي اعتمدت على الشراكات الإبداعية سواء بين الشركاء نفسهم والمدراء  أو بين المدراء والموظفين  وهذا السبب بالتحديد كان وراء نجاح شركة أيكيا للأثاث  لم تكن جلسة تشاركية نعم  لكنهم استمعوا للفكرة  طبقوها  وعززوا هذا المفهوم داخل الشركة ليكون جزء لا يتجزأ من استراتيجيات الشركات لاحق ا عن طريق الاجتماعات التي ت قام لتبادل طرح الأفكار ومناقشتها وتحديد البدائل  جلسات العصف الذهني وتساعد الشركة الإبداعية في ,0,ريادة الأعمال
اين نحن من مرحلة الوعي و الإدراك للأخبار الاقتصادية  ,0,ما سلطتم الضوء عليه فعلا يصيب الهدف إذ أنه يعكس حالة الهرج والمرج التي تنتاب بعض من ينشرون الأخبار المزيفة والتي لا صحة لها  في لبنان مثلا  أكبر البلاءات التي أصبنا بها والتي ساهمت في تدهور الوضع الإقتصادي هي إختلاق الأخبار الكاذبة من قبل مريضي النفوس بهدف إحداث بلبلة وضجة وتحقيقا لأهداف بعض التجار الجشعين  هنا برأيي يأتي دور الشباب الواعي في تقويم هذه الإنحرافات وإعادة الأمور إلى نصابها وذلك من خلال توضيح الأمور الملتبسة للشارع العام  وصراحة هي مهمة صعبة لأن الـتأكد من صحة الأخبار قبل تبيينها تتطلب درجة عالية من الصبر للوصول إلى النتيجة لأن الأكاذيب في أيامنا الحالية الأكثر إنتشارا بينما الحقائق تختبأ منتظرة من يخرجها إلى العلن ,1,ريادة الأعمال
لماذا تحافظ المطاعم الشعبي ة الناجحة على مظاهر بداياتها المتواضعة ,0,في رأيي هذا الامر غير مرتبط بتقنيات تسويقية وإنما بأمور نفسية مثل الفخر بالبدايات والشعور بالامتنان لهذه العربة أو لهذا الأسلوب المتبع في الوصول للعملاء   الامر بالنسبة لهم أكثر بساطة مما نفكر فيه فقد يعبر عنه ب  الحظاظة   أحيانا أي ما يجلب لهم الحظ وهو شعور بالتفاؤل تجاه هذه الأدوات ولديهم اعتقاد أن التغيير سيكون سلبي  البعض أيض ا لديه عقلية الفقير فهمها حقق نجاحا  ومهما زاد مدخوله إلا أنه يعيش دون طموح بالتطور حتى المال الذي يجنيه لا يتمتع به ويعتبره غير موجود ويكتفي بقوت يومه وستجد هذا النوع ليس بالضرورة بخيلا  وإنما طريقة تفكيره بسيطة و لا يقبل بتغيير حالته   ربما كان هذا الطابع التقليدي في السابق يعد علامة تجارية لا يمكنه تغييرها ولكن مع ازدياد المنافسة  و وجود المغريات والخيارات المتعددة أمام العملاء من البديهي أن يخسر جزء ا من حصته السوقية طالما بقي على حاله  لا أستطيع أن أتعلم منهم إلا الحفاظ على الجودة أو المذاق خاصة في المشروعات الغذائية فنجد أن مثل هذه المشروعات يحافظ على منتجه كما هو على مر العقود دون أي تغيير أو خلل فيه وهذه الميزة الوحيدة التي أراها  ,1,ريادة الأعمال
ماهو نظام تتب ع مقدمي الطلبات ATS ,0,احتمال وارد جدا أن يكون هناك شركات عربية لديها هذا النظام خاصة  الشركات الكبيرة التي يردها أعداد كبيرة من المتقدمين ومن خلال هذا النظام يمكنهم اختصار الكثير من التكلفة والوقت أيض ا أما بالنسبة للخدمة وتقديم سيرة ذاتية متوافقة مع هذا النظام أراها مهمة حتى لو لم يتوافر النظام نفسه  ستسألني لماذا سأجيبك أن هذا النظام يتم برمجته حول معايير معينة تسهل فرز السير المرسلة  مثل الكلمات الرئيسية ذات الصلة للوظيفة المقدمة مثل المصطلحات أو الأدوات والتقنيات التي تستخدم في هذا التخصص وكذلك أهم المهارات الرئيسية ببداية المهارات أو الخبرات  وأحيانا يكون تضمين المدينة مهم لأن بعض الشركات تهتم وتريد موظفين من مدن محددة كذلك مسمى وظيفي مرتبط لأن هناك مسميات وظيفية لها أسماء مختلفة وبالتالي تضمين المسمى الوظيفي المرتبط للوظيفة يساعد على ذلك أيضا اختيار قالب التنسيق المناسب للسيرة الذاتية هل ستختار الوظيفي أو  تنسيق التسلسل الزمني العكسي وهذا يعتمد على إن كان الموظف حديث أم لديه خبرات يمكن وضعها  كذلك استخدام خط معين بحجم معين وهناك مساحات جابنبية يجب أن تترك كهوامش  وكل قسم بالسيرة يجب أن يكون مسمى بعنوانه الصحيح لذا تخيل معي حتى لو لم يتوافر هذا النظام  وقدمت على هذه الخدمة ببعيد وتم ضبط السيرة الذاتية وتحضيرها وفقا لهذه المعايير التي تقوم عليها هذه الأنظمة  ألن يزداد احتمالية قبولي حتى لو كان المقيم هو بشري وليس آلة,0,ريادة الأعمال
ما هو الفرق بين المعايير الأخلاقية والقانونية في بيئة العمل ,0,لكنه خلال جلسة المحكمة قال  لم يكن هناك مؤامرة لاسقاطي  لقد أسقطت نفسي بافعالي المخزية  وهذا يدل على أنه تعلم الدرس بعد فوات الأوان    بغض النظر عن وزن هذا التصرف بمعيار الأخلاق أو القانون فهو تصرف أرعن في عالم ريادة الأعمال ولا يمكن أن تكون زيادة الأسعار آمنة على المشاريع حين تحدث بهذه الطريقة  كان يمكنه رفع سعر الدواء لأكثر من ذلك ولكن من خلال أعمال تدريجية و إعلام المستهلك بذلك وكان يمكنه رفع السعر تحت بند تطوير المنتج أو تغييره بصورة مدروسة  لكن مثل هذه العشوائية نتائجها معروفة مسبق ا ولم يفلح أي أحد على الإطلاق بزيادة السعر دون مبرر  في الحفاظ على عملائه   أما بالنسبة للأخلاق والقوانين فالقوانين ليست هي المعيار المثالي لعمل الشركات وأصبحت مدونات السلوك أو المواثيق الأخلاقية التي تعدها الشركات هي المعيار الأمثل للتفريق بين الشركات المثالية عن غيرها و يمكن القول أنها أحد الميزات التنافسية للشركات  فحين تتضمن نقاط مطمئنة مثل  الحفاظ على البيئة  الأمن السيبراني  الحفاظ على سرية العملاء  عدم قبول الهدايا      وما إلى ذلك  فهذا يجعلها تنال موثوقية أكبر فمثلا  لا شيء في القانون يجرم قبول الهدية وحتى الرشاوى لها معايير معينة وظروف وملابسات من أجل الحكم على أنها رشوة ولكن حين تطرق مدونة السلوك للنص على منع موظفيها من قبول الهدايا أيا  كانت فهذا يدل على البيئة الصالحة داخل الشركة والحفاظ عليها من الوقوع تحت طائلة أعمال الفساد  ,0,ريادة الأعمال
هل تعمل بجودة عالية وتحقق نتائج مثلى أم  تفضل أن تنتج بصفة مستمرة بنفس الجودة  ,0, لم أفهم ماهية مساهمتك هل تردين نقاش كل هذه النقاط    بالنسبة لي كيف اقيم عملي أنظر لها بنظرة أني لست أنا من قام بعمل العمل وأقيممه على هذا الأساس إذا وجدته ذو جودة ومتكامل أحكم عليه بالقبول    أي انني أبعد حكمي الشخصي عن عملي    ,1,ريادة الأعمال
 نقاش  كيف يمكن للشركات  التعامل مع التعليقات السلبية على وسائل التواصل الاجتماعي ,0,الحذف ليس بالطريقة السليمة بتات ا  و أظنه اقرار ا بالضعف عبر إخفاء الحقيقة قسر ا التعليقات السلبية ما هي إلا محطات بناء يا صديقتي  مثلا التغليف به عيوب  توضيح المشكلة ما إذا كانت من الشحن الغير مدعوم بالحماية أو أنه بالفعل عيب موجود قبل مرحلة التوصيل  جودة المنتج هل هو أصلي أم مقلد  و توفير تبرير منطقي للعملاء مع قطع الوعود الصادقة للتعديل و التطوير من المنتج و الخدمة المقدمة كذلك ,1,ريادة الأعمال
ما سر نجاح العروض التقديمية ,0,دائما ما  كانت عروضي التقديمية تمثل الأعلى في الدرجات و لم تواجهني أي مشاكل فيها من قبل   و هذا لعدة أسباب كما يمكنك استخدام عدة برامج غير بوربوينت مثل كينوت و بريزي و غيرها من البرامج المسؤولة عن العروض التقديمية ,1,ريادة الأعمال
كيف يمكننا استخدام الذكاء الاصطناعي في خدمة العملاء ,0,موضوع مهم وحيوي للغاية  حتى الآن لا أجد أن وجود الذكاء الاصطناعي في خدمة العملاء أمر منطقي أو جيد  أشعر حقا بالاستفزاز حينما أجدني في مشكلة حقيقية  كأن أكون لم أسترد أموالي بعد إرجاع المنتج منذ مدة طويلة   ومضطرة للتعامل مع روبوت لا يفهم مشكلتي ويحاول أن يقنعني بالصبر قليلا وحسب لأنهم يعملون على ذلك  هذا أمر غير منطقي بالنسبة لي  حق ا في هذا الوقت أتمنى لو أصرخ في هذا الشيء الغبي الجامد وأقول له استدع  لي شخصا عاقلا ,1,ريادة الأعمال
تاثير الحرب الاوكرانية الروسية على ادارة الاعمال على المستوى العالمي,0,ولم يتوق ف الأمر على ذلك فقط  ولم ينحصر داخل منطقة الصراع  وإنما امتد إلى درجات غير معقولة  ولعل نا جميع ا شهدنا أزمة القمح التي لا تزال قائمة للأسف  حيث أن العديد من الموارد الأساسية التي تعد عناصر ا حياتي ة مؤث رة تبدو على وشك السقوط في المزيد من الأزمات وعليه  فأنا أجد أن الفترة القادمة تمتاز بالمزيد من الإجراءات الجافة  منها صعوبة حركة الاستيراد وزيادة معد لات التضخ م وانفجار المزيد من الأزمات المحل ية  إذن ما هي مجالات الاستثمار الممكنة خلال هذه الفترة الوشيكة ,0,ريادة الأعمال
لماذا تؤول معظم خطط تطوير أداء الموظفين إلى الفشل ,0,بالإضافة إلى ما ذكرتيه في المساهمة يا غدير  اكتشفت  من خلال تجربتي الوظيفي ة في إحدى الشركات أن مسألة جودة تقييم الموظ فين ينبع جزء كبير منها من مدى رضا الموظ فين عن بيئة العمل  وقد شهدت  العديد من التجارب السي ئة في هذا السياق خلال فترة قصيرة للغاية  عندما قر رت الشركة أن تتخذ مجموعة من القرارات السي ئة حول آلية العمل  حيث تناسب عدد هذه القرارات طردي  ا مع أعداد التقييمات الصفرية داخل بيئة العمل  من هنا اكتشفت  ان الأمر يحتاج إلى المزيد من الراحة بين الموظ فين مإحدى الأولويات ,1,ريادة الأعمال
