Question,Subj_Q,Answer,Subj_A,Domain
لماذا كل الأسئلة تدور حول الحب ,1,سؤال جميل رغم اني واجهت اسئلة لا تدور حول الحب لكن سأجيبك برأيي الشخصي  تدور كل الاسئلة حول الحب لان لا حياة بدون حب حتى في علم النفس درسنا ان الجنين في بطن امه يحس ان كان مرغوبا و محبوبا من طرف الابوين او لا و خصوصا من الام و ان كان غير محبوب سيواجه اضطرابات نفسية في حياته تظهر ما ان يتعرض هذا الشخص لاول عامل مفجر و انا هنا اتكلم عن الحب عامة و ليس عن حب الحبيب فقط فتخيل معي ان حياتك خالية من حب الاهل و من حب الناس اجمع و من حب الله و ملائكته هل تستطيع ان تعيش   الحب يعطي معنى لوجودك في هذه الدنيا فما أجمل ان تسمع كلمة احبك صادقة من اهلك او من اصدقائك او من حبيبك و انا متأكدة انه سيغير وقع هذه الكلمة مسار يومك  اقرأ معي هذا  حديث أبي هريرة عن النبي ﷺ قال  إن الله تعالى إذا أحب عبدا دعا جبريل  فقال  إني أحب فلانا فأحببه  فيحبه جبريل  ثم ينادي في السماء  فيقول  إن الله يحب فلانا فأحبوه  فيحبه أهل السماء  ثم يوضع له القبول في الأرض  وإذا أبغض عبدا دعا جبريل  فيقول  إني أبغض فلانا فأبغضه  فيبغضه جبريل  ثم ينادي في أهل السماء  إن الله يبغض فلانا فأبغضوه  ثم توضع له البغضاء في الأرض ,1,قضية صحية
لماذا ترتجف يداي علما  أني مصابة بمرض نفسي لكن بدأت الشفاء منه  وأيضا  عندما أشعر بالتعب والتوتر يرتجف جسمي كله  ما سبب ذلك  وهل هذه إشارة خطيرة ,0,هذا سببه زيادة هرمون أدرينالين لذلك ممكن تاخدي ٢٠ مج اندرال يوميا لعلاجك وأدعو الله ان يشفيك,0,قضية صحية
ما هو سبب ظهور الشيب في عمر مبكر ,0,ساجيب بتجربة شخصية ما زلت انتظر نتائجها بصراحة    عمرى 24 سنة واعانى من ظهور بعض من الشعر الابيض اكاد اعدهم هما بالكثير لا يتعدو 15 شعرة واما شعرى كثيف واتوقع الشيب المبكر ياتى من التوتر الدائم نتيجة من الصدمات النفسية الدائمة    والحل هوا الهدوء وشرب المياه بكثرة وشاهدت فيديو للدكتور بيرج عاليوتيوب يقول ان اكبر الاكلات المقاومة للشيب ومضادت للاكسدة الذي تظهر عالشعر هوا اكل الفطر او المشروم بالمعنى الاخر وسيعود الشعر للونة الطبيعى حسب كلامو   صدقنى عندى شهر اجرب ومتفائل لان الدكتور بيرج مشهور وموثوقوساعطيك اكلة اعتبرها شخصية للفطر   اذهب الى اقرب سوبر ماركت واشترى فطر مجهز باالليمون وميه الملح واخرج بعد منه 5 معالق صغيرة واغسله جيدا فى مصفاه من المياه الملح والمواد الاخرى وبعدها ضعه عالقلى بزيت الذرة ونار متوسطة والرشة البسيطة جدا من الملح والفلفل الاسود وقلبهم دقيقتين    مع هذا الكل تكون مجهز 3 بيض مخفوق جيدا وقم بعمل اومليت بالفطر    هذه طريقتى لاكل الاومليت الغير محبب للبعض لانه رخوى وطعمه غير محبب,1,قضية صحية
أنا مصاب باكتئاب شديد لا يوصف وأنا خائف من أمراض القلب  هل من نصائح لأتخلص منه ,0,تقرب من الله ستعالج و تقوى,1,قضية صحية
هل تعلم ما هي أسباب جرثومة المعدة ,0, جرثومة المعدة أو الميكروب الحلزوني أو عدوى بكتيريا H pylori   كلها مسميات لبكتيريا تعيش في الجهاز الهضمي دون احداث ضرر لكنها في بعض الأحيان تصبح عنيفة فتعيش في داخل الطبقة المبطنة للمعدة و تسبب تاكل هذه البطانة  لتجعل المعدة عرضة العصارة المعدية الحمضية  تتواجد هذه البكتيريا عادة في المعدة وفي أول جزء من الأمعاء  قد يصاب الإنسان بها أعواما  دون الشعور بأي أعراض  لكن قد تظهر أعراض بسيطة أو عنيفة في حالات بسيطة    لذا لا داعي للقلق فقط تحتاج لمتابعة وعلاج دقيق على حسب مرحلة الإصابة ,0,قضية صحية
عمري18 عاما اعاني من الارق وعدم انتظام النوم منذ سنة تقريبا اذهب للمدرسه وانا قد نمت ساعتين فقط  جربت كل الطرق لعلاج النوم وبلا فائده ,0,أ صيب صديق لي بنفس المشكلة وجربنا كل شي لعلاجهاغير انه لم ينتظم نومه وينام لمدة ٦ ٨ ساعات  الا بعد ان ذهبت الظروف التي كانت تشغل باله وتصيبه بالهملذلك لن اشغلك واخبرك بشرب النعناع والبابونج وممارسة التأمل وقراءة الكتب وعدم استخدام الاجهزه قبل النوم  على الرغم من كونها نصائح فع اله تقريب ا انصحك فقط ان تفك ر حين تذهب للسرير وتقرأ دعاء النوم   فيما تفك ر حاول ان تنظف عقلك مما يشغلهولا تستسلم لضغط المدرسه او ضغوط اختيار التخصص والاختبارات وما شابه   فهي ظروف تحيط بنا جميع ا   واي ا كان ما يصيبك بالارق والتفكير لا تعطيه اكبر من حجمه   لم يخلق الله لك المشاكل حتى تقضي عليك ,1,قضية صحية
أنا طالبة بكلية الطب بالنظام الحديث  سأبدأ دراسة الطب الباطني وأريد أن أعرف كيف يمكنني دراسته وأحصل فيه على الامتياز  أتمنى طرق عملية مجربة ,1,عليكي بقناة الدكتور محمود علام باطنة على اليوتيوب   ادرسي كل يوم وراجعي كل اسبوع واطلعي على بنوك اسئلة لسنوات سابقة تابعة للجامعة التي تدرسين فيها ,0,قضية صحية
كيف نستطيع ممارسة الرياضة في حين ليس هناك وقت أو نادي رياضي قريب منا ,0,ممارسه الرياضه لا تحتاج الي اماكن مخصصه او وقت كبير   يكفيكي ١٠ دقايق كارديو في غرفه نومك يوميا او ثلاث مرات في الاسبوع فلها تاثير علي حالتك النفسيه والبدنية   أما عن نوعيه التمارين فاليوتيوب يحتوي علي الكثير من الفديوهات وشكرا,0,قضية صحية
أنا ألتزم بغسيل الأسنان بفرشة الأسنان مرة واحدة على الأقل يوميا   متى أتوقع أن تبيض أسناني  الأسنان لم تعد بيضاء عدا آخر جزء قليل جدا  بالنسبة للسنة الواحدة ,1,غسل اسنانك اعتقد انه شئ جيد وعاده صحيه جيده حيث انه يساعد علي جعل فمك نظيف من بقايا الطعام مما يمنع من تكون الفطريات وتسوس الاسنان ولكن لن تري تبييض لامع للاسنان لان هذا بسبب طبقه جيريه تتكون عالاسنان يصعب عالفرشاه ازالتها ولابد من تنظيفها عند طبيب الاسنان ومن ثم واضب علي غسل اسنانك لتنعم بنظافة اسنان ورائحة فم جيده ,1,قضية صحية
ما سبب التشابه الظاهري لمصابي متلازمة داون ,0,يتشابه مصابي متلازمة داون لأن متلازمة داون تنتج بالاصل من خصأ في الصبغيات الوراثية مما ينتج عنه أعراض مرضية و شكلية معينة كالوجه المسطح والرأس الصغير والرقبة القصيرة واللسان البارز والجفون المائلة إلى الأعلى  شقوق جفنية  وأذنين بشكل غريب أو صغير و عضلات ضعيفتين و يدين عريضتين قصيرتين بتجعيد واحد في كف اليد و أصابع قصيرة نسبي ا ويدين ورجلين صغيرتين ومرونة مفرطةو نقاط ا بيضاء صغيرة على الجزء الملون  القزحية  ,0,قضية صحية
هل الطفل المنغولي هو نفسه المصاب بمتلازمة داون  وهل تجد أن هذه تسمية ملائمة لتداولها ,0,كلمة  منغولي  كلمة عامية للمرض مثلا  داء الصفراء نسميه بالعامية  ابو صفار  و هكذاانها ملائمة كلمة منغولي في اللغة لا تدل الا على المرض و ليس شي اخر فلماذا لا نعتبرها ملائمة ان لم تكن الكلمة تدل على معنى سيءلكن سوء استخدامها بالنسبة لي فانا استخدم مصطلح متلازمة داون على من يكون مصاب بهذا المرضعافنا الله و اياكم,1,قضية صحية
كطالب صيدلة سنة أولى  ما الذي تنصحني بالبدء به  ومن أين  بحيث يكون الأساس صحيح ويضمن طريق ناجح ومتميز ,0,ركز في السنة الاولى على مواد الكمياء العضوية والتحليليه هم اساس علم الصيدلى,0,قضية صحية
ما هي أكبر التحديات التي تواجه المصاب بمتلازمة داون ,0,بإمكانة أن يتحدي المتنمرين وان يتحمل نفسه وان يصبر علي اذي الاطفال فهم أكفال لكن هناك اذي ف لهم الجنة بإذن الله,1,قضية صحية
ما سبب تسمية متلازمة داون بهذا الاسم ,0,نسبة إلى هذا الرجل   د  جون داون John Down   أول من وصفها ,1,قضية صحية
لماذا تسمى متلازمة داون بمتلازمة الح ب ,0,ستتوصلين إلى الإجابة عند النظر إليهم ,0,قضية صحية
هل يوجد علاج جراحي نهائي للربو  صديقتي تعاني من أزمات حادة وأود مساعدتها ,0,لا للأسف لايوجد ,1,قضية صحية
أنا قصيرة و اريد زيادة طولي و لا اعرف ماذا افعل طولي150و عمري 16 وزني 60 لست متاكدة من الوزن ,0,يجب ان تحافظي على نظام غذائي صحي متوازن والابتعاد عن السكر الأبيض والطحين الأبيض والزيوت النباتية والمواد الحافظة وعمل تمارين تمطيط للجسم وخاصة التعلق بشيء مرتفع وأخذ السبيرولينا حتى تعوض نقص الفيتامينات والمعادن اللازمة للجسم  ,0,قضية صحية
بعد 3 أشهر سأكون بعمر 17 عام وطولي لا يزال حوالي 163 سم  لكنني أفقد شهيتي تقريب ا ولا آكل اللحوم  كيف أزيد طولي ,0,ماشاء الله ١٦٣ طول جميل    تستطيع ممارسة تمارين رياضيةاتباع نظام غذائي صحي متوازن الحصول على قدر كاف من فيتامين د المتوافر في الأسماك  والبيض  ومنتجات الألبان  والفطر على سبيل المثال الحصول على قدر كاف من الكالسيوم عبر تناول منتجات الألبان  والخضروات  والتونا  والسردين  والحبوب المعززة تناول أطعمة تحتوي على الزنك مثل  البازلاء  والفاصولياء  والبيض  والشوكولاتة  والمحار شرب المياه بكثرة مد العمود الفقري إلى الأمامهذا التمرين يتم بالجلوس على الأرض في وضعية مستقيمة  وفرد الساق إلى الأمام  ثم محاولة مد الجذع لتلامس أطراف أصابع القدمين بأصابع اليدين التكور  Pilates Roll Over للقيام بهذا التمرين من تمارين زيادة الطول تتبع الخطوات الاتية تمديدة الكوبراتمديدة الكوبرا هي إحدى حركات للقيام بهذا التمرين من تمارين زيادة الطول تتبع الخطوات الاتية ,0,قضية صحية
هل ارتداء الاكسسوارات الطبي ة كالأساور المنقوشة منتشر في بلدك ,0,لا لا أظن ذلك   لأنني لم أسمع بها   ولم أرى أحدا يستعملها   أو شاهدت برنامجا إعلاميا عنها حتى الآن ,1,قضية صحية
أصبحت كلية الطب 5 سنوات دراسة ثم سنتين امتياز  هل تعتقد من وجهة نظرك أن هذا أفضل أم النظام القديم أفضل ,0,عن تجربة هذا افضل  ,1,قضية صحية
ما هى العناصر الغذائية التي تحتاج لها الأم المرضعة أهم 5 عناصر غذائية التي تحتاجها الأم المرضعة وكيفية الحصول عليها سواء من الغذاء أو من خلال المكملات الغذائية والأدوية  فترة الرضاعة من الفترات الهامة لدى الأم والطفل  ولذلك يجب على الأم الاهتمام بحياتها الغذائية وسلوكها الغذائي أثناء يومها  والتركيز على الأكلات المفيدة التي تحتوي على العناصر الغذائية والفيتامينات المطلوبة في فترة الرضاعة لتغذية الأم والرضيع بشكل صحيح والحماية من الفيروسات كالبرد والأنفلونزا والهربس لدى الأطفال ,0,فترة الحمل هي مرحلة ليست بالهينة في حياة المرأة وتتطلب التغذية السليمة والنشاط الجسماني و الصحة النفسية اهم العناصر التي ينصح التركيز عليها في الطبق اليومي وهي  زيادة السعرات الحرارية اليومية في الثلث الثاني والثالث في الحمل اي من بداية الشهر الرابع يتم زيادة ٣٠٠سعر يوميا  على الاحتياج الطبيعي ومنذ بداية الشهر السابع يتم زيادة ٥٠٠سعر حراري بشكل يوميالحديد من مصادر غنية بالحديد وسهله الامتصاص مثل كبدة اللحوم و الدجاج و الطحال و الحبوب بأنواعها مثل الفاصولياء والحديد هنا مهم جدا لأنه يمنع حدوث نزيف خلال الولادة او الانيميافيتامين أ بعد مرور الشهر الأول من الحمل ينصح بتناوله ومن اهم العناصر الغنيفترة الحمل هي مرحلة ليست بالهينة في حياة المرأة وتتطلب التغذية السليمة والنشاط الجسماني و الصحة النفسية اهم العناصر التي ينصح التركيز عليها في الطبق اليومي وهي  زيادة السعرات الحرارية اليومية في الثلث الثاني والثالث في الحمل اي من بداية الشهر الرابع يتم زيادة ٣٠٠سعر يوميا  على الاحتياج الطبيعي ومنذ بداية الشهر السابع يتم زيادة ٥٠٠سعر حراري بشكل يوميالحديد من مصادر غنية بالحديد وسهله الامتصاص مثل كبدة اللحوم و الدجاج و الطحال و الحبوب بأنواعها مثل الفاصولياء والحديد هنا مهم جدا لأنه يمنع حدوث نزيف خلال الولادة او الانيميافيتامين أ بعد مرور الشهر الأول من الحمل ينصح بتناوله ومن اهم العناصر الغنية به البندورة او الطماطم و الجزرالفوليك اسيد  الفوليت من الخضراوات الخضراء الورقية والورقيات والبروكلي  البقدونس الجرجير والفوليت مهم جدا في بداية الحمل ونقصه يسبب تشوهات جنينيةالكالسيوم زيادة الاغذية الغنية بالكالسيوم مثل السمسم و منتجات الألبان والسمك وينصح تناوله مع مصدر غني بفيتامين دال والتعرض للشمس ليساعد على امتصاصه ويمنع حدوث هشاشة عظم للام بعد الولادةالزنك لانه مهم لصناعة الكولاجين و مناعة الأم و يمكنها الحصول عليه من البيض والمكسرات والشوكلاتة الداكنة والبقولياتاليود وينصح تناوله من الاعشاب البحرية او الملح المأيدنالبروتين  زيادة البروتين مهم جدا لان يساعد على بناء انسجة الجنين والبروتين متعدد المصادر الحيواني والنباتي وخاصة البيض,0,قضية صحية
لماذا هناك أطباء فاشلين  هل اختبارات كلية الطب لا تكفي لتخريج أطباء ممتازين  ولماذا خطأ التشخيص مشكلة شائعة عند معظم الدكاترة ,1,بما أنني بكلية الطب فهذا السؤال أزعجني بطريقة ما لكن سأجيبك   تسأل هل اختبارات الطب لا تكفي  هل الطريق لإنتاج أطباء ممتازين تحتاج إلى اختبارات أم تدريب وخبرة  سؤالك ليس في محله من حيث الاختبارات  لدينا في الكلية اختبارات كل أسبوع وضغط من كل الجهات والتزامات كثيرة وتقديمات أيضا  ليس هناك وقت للدراسة أصلا فمابالك بالتدريب والخبرة  الطبيب الجيد طبيب تمرس بما فيه الكفاية ووجد من يدربه فعلاالطبيب السئ طبيب لم يتمرس كفاية ولم يجد من يعينه على ذلك أما بالنسبة لخطأ التشخيص  هناك أمراض أعراضها واضحة جدا وهناك لا  العيب قد لا يكون في الطبيب كما تظن بل هناك لفظ وضعه الأطباء وهو syndrome أي مجموعة أعراض بما أنني بكلية الطب فهذا السؤال أزعجني بطريقة ما لكن سأجيبك   تسأل هل اختبارات الطب لا تكفي  هل الطريق لإنتاج أطباء ممتازين تحتاج إلى اختبارات أم تدريب وخبرة  سؤالك ليس في محله من حيث الاختبارات  لدينا في الكلية اختبارات كل أسبوع وضغط من كل الجهات والتزامات كثيرة وتقديمات أيضا  ليس هناك وقت للدراسة أصلا فمابالك بالتدريب والخبرة  الطبيب الجيد طبيب تمرس بما فيه الكفاية ووجد من يدربه فعلاالطبيب السئ طبيب لم يتمرس كفاية ولم يجد من يعينه على ذلك أما بالنسبة لخطأ التشخيص  هناك أمراض أعراضها واضحة جدا وهناك لا  العيب قد لا يكون في الطبيب كما تظن بل هناك لفظ وضعه الأطباء وهو syndrome أي مجموعة أعراض لا علاقة لها ببعضها ولا يوجد سبب واضح لأي منها وهناك الكثير من الأمراض هكذا  لذا تشخيص الأمراض ليس بالمهمة السهلة أبدا وجزء من التشخيص يقع على عاتق المريض نفسه عندما يسأله الطبيب عن أعراضه ومتى بدأت  history  إن لم يدلي المريض بمعلومات كافية فهذا يصعب الوصول للتشخيص  لكن هذا لا ينفي وجود بعض الأطباء غير الكفء فعلا  ,1,قضية صحية
هل يجوز استخدام أدوية  NSAIDs  مع المهدئات ومضادات الاكتئاب  وهل هناك أي ضرر من استخدامها مع بعض ,0,لا يجوز الا باستشارة طبيبحيث أن نوع من انواع الأدويه النضاده للاكتئاب Selective serotonin reuptake inhibitor عندما يستخدم مع المسكنات ومضادات الالتهاب قد صدرت أبحاث بأنها تزيد من معدل النزيف في الجسمحتى تصل لنزيف في المخهذا غير ان المهدئات والمسكنات لها شروط استخدام وسن معي ن لأن لها آثار سيئه عديده ويمنع استخدام الأسبرين لما تحت ١٦ سنهلا تستخدم دواء من هؤلاء قبل استشارة طبيب,0,قضية صحية
شخص يقوم بالعادة السرية مرتين في الشهر  هل هو مدمن ,0,اذا مرتين ليس بمدمن,1,قضية صحية
ما هي العادات التي تعتقد أنها تسبب لك زيادة الوزن ,0,في اخر سنتين من بلشت اتبع نظام غذائي اكتشفت انو الأشياء التي كانت تسبب زيادة الوزن عندي هي   1  عدم ممارسة الرياضة او عدم الحركة الكثيرة خلال اليوم2  أكل الحلويات كثيرآ3  تناول الطعام في كميات جدآ كبيرة4  عدم شرب كمية ال ماء المناسبة,1,قضية صحية
أنا في المرحلة الأولى في الثانوية ودرجاتي متدنية  كيف أرفعها  خصوصا  في المواد العلمية  أريد أن أصبح طبيبا  ,0,الأمر ببساطة يعتمد على بناء عادات وتقنيات خاصة بك لكيفة القرأءة المراجعة والحفظ وأستغلال الوقت  وهو أسلوب حياة فإذا كان اسلوب حياتك عشوائي وغير منظم فهذا سبب الى تدني درجاتك لكونك لا تدرك الاهم والمهم وبما تبدأ اولا  لذلك عليك تنظيم حياتك   نومك  اكلك  رياضتك  وقت فراغك  وبعد الانتهاء من تنظم حياتك عليك تغيير اسلوب دراستك الغير مجدي بالنسبة لك وأهمها   اهم شئ لتتوافق في حياتك هو صلاتك ودعائك لله عز وجل وطلب العون منه والسداد وأن تخلص نيتك في طلب العلم لله ولا تشرك معه احد المكانة الاجتماعية  الوظيفة   الأمر ببساطة يعتمد على بناء عادات وتقنيات خاصة بك لكيفة القرأءة المراجعة والحفظ وأستغلال الوقت  وهو أسلوب حياة فإذا كان اسلوب حياتك عشوائي وغير منظم فهذا سبب الى تدني درجاتك لكونك لا تدرك الاهم والمهم وبما تبدأ اولا  لذلك عليك تنظيم حياتك   نومك  اكلك  رياضتك  وقت فراغك  وبعد الانتهاء من تنظم حياتك عليك تغيير اسلوب دراستك الغير مجدي بالنسبة لك وأهمها   اهم شئ لتتوافق في حياتك هو صلاتك ودعائك لله عز وجل وطلب العون منه والسداد وأن تخلص نيتك في طلب العلم لله ولا تشرك معه احد المكانة الاجتماعية  الوظيفة   ,1,قضية صحية
ما قنوات يوتيوب التي ترشحها لتكون مدخل ا لعلم النفس ,0,في قناة اسمها بريف فرغيف   فيها كذا حد من ضمنهم  رحاب بكار  بتقوم بتلخيص كتب أجنبيه في علم النفس خصوصا  في مجال تربية الطفل ,1,قضية صحية
هل من الطبيعي لفتى يبلغ من العمر 16 سنة و 10 شهور أن يكون طوله فقط 160 سم  وإن كان الجواب لا  فهل يمكنكم مساعدتي في زيادة طولي ,0,طولك طبيعي ولديك الفرصه لتنمو اكثر   اهم شيء ليس لطولك فقط بل لكيانك كله هو التغذيه السليمه   لا تشرب ما يسمى مشروبات الطاقه ولا الكولا ولا حتى العصير ولو كان طبيعي لانه ليس كذلك   الطبيعي هو ما تعصره بيدك فقط   قلل من الشبس والحلويات _ بفلسطين بنحكي اشي زاكي_ واستعيض عنها بالتمر فهو سيد الاغذيه وإذا توفر لك عسل طبيعي فهذا رائع لان العسل هو اقوى وافيد غذاء بشرط ان يكون طبيعي   اكثر من الخضار والفواكه الطازجة مثل التين والعنب والرمان والتفاح والموز والبصل والثوم والبازلاء والجزر والبندوره والخ وكلما كان النظام عضويا كان افضل بكثير   ضع على طعامك زيت الزيتون وخاصة البكر  وشيء مهم لزيادة الطول وللصحة وهو النوم المشبع الكافي كل ليله وتوقف عن الأكل قبل النوم ب٣ ساعات ,1,قضية صحية
اريد ان افقد الوزن وان ابنى جيدى لدى بعض الترهلات وعمرى صغير جدا وارد ان اهتم ببشرتى وشعرى بسبب ضغط الدراسه صار ياثر به بالسلب فماذا افعل   ,1,كل الأكل الصحيمارس الرياضةنم جيدا,1,قضية صحية
هل هناك عوامل تؤثر على المعدل الطبيعي لنبض القلب لكل دقيقة ,0,١  تأثير الجهاز العصبي عليه Sympathetic system  الجهاز السمبتاوي   يزيد من معدل ضربات القلب حيث يقلل فترة إثارة العضله فيكزون الوقت أقصر بين كل واحده والأخرى فهو جهاز طوارئ يسمى   Fight or flight   ي ح ف ز عند  الخوفالمشاعر الحميمهالقتالمشاهدة أشياء من ذلك وهكذا Parasympathetic system  الجهاز الباراسمبتاوييقوم بالعكس ويرجع ضربات القلب لمعدلها الطبيعي اثناء مواقف الحياه الطبيعيه٢  الكاڤيين وعوامل رفع ضغط الدم٣  تمرين قاصي للجسد او اى مجهود عالي كالركض وغيره٤  الطعام الذي يحتوى عالبوتاسيوم كالموز و الطماطم تقلل من الضربات٥  نقص البوتاسيوم في الجسم يزيد من الضربات بطريقه غير طبيعيه٦  نقص الأكسجين١  تأثير الجهاز العصبي عليه Sympathetic system  الجهاز السمبتاوي   يزيد من معدل ضربات القلب حيث يقلل فترة إثارة العضله فيكزون الوقت أقصر بين كل واحده والأخرى فهو جهاز طوارئ يسمى   Fight or flight   ي ح ف ز عند  الخوفالمشاعر الحميمهالقتالمشاهدة أشياء من ذلك وهكذا Parasympathetic system  الجهاز الباراسمبتاوييقوم بالعكس ويرجع ضربات القلب لمعدلها الطبيعي اثناء مواقف الحياه الطبيعيه٢  الكاڤيين وعوامل رفع ضغط الدم٣  تمرين قاصي للجسد او اى مجهود عالي كالركض وغيره٤  الطعام الذي يحتوى عالبوتاسيوم كالموز و الطماطم تقلل من الضربات٥  نقص البوتاسيوم في الجسم يزيد من الضربات بطريقه غير طبيعيه٦  نقص الأكسجين في الدم يزيد من ضربات القلب لفتره قصيره كي يعو ض النقص الحاصل من نقص الاكسجين الواصل للأنسجه والأعضاء الحيويةولكن اذا استمر النقص ستبدأ الضربات تقل حتى يتوقف مع الوقت,0,قضية صحية
ما أفضل حل للإرهاق الجسدي والنفسي في فترة لا مجال بها للراحة حقا  بسبب ضغوطات العمل والدراسة ولكنها مؤقته  هل جربتم طرق ناجحة لرفع الطاقة في وقت قصير ,1,عليك بالتمر واللبن وعصير البرتقالحيث ان التمر فوائده عديده من ضمنها  عليك بالتمر واللبن وعصير البرتقالحيث ان التمر فوائده عديده من ضمنها  ١   تناول فيتامين د بكميات كافية يدعم إنتاج السيروتونين  وهو هرمون مرتبط بالمزاج والشهية والنوم  فغالب ا ما يقوم المصنعون بتدعيم الحليب بفيتامين د وارتبط نقص فيتامين د مع الإصابة بالاكتئاب والتعب المزمنغني بالعناصر الغذائيةيحتوي الحليب على مجموعة واسعة من العناصر الغذائية بما في ذلك الفيتامينات والمعادن  مثل  فيتامين ب 12  و فيتامين د  وفيتامين أ  والبوتاسيوم  والكالسيوم  والفسفور  والسيلينيوم  والمغنيسيوم والزنك وغيرها وعصير البرتقال غني بفيتامين c  حيث يعزز وظائف المخ ويساعد عالحركه والنشاط والتركيز وتقوية المناعه وغيرها,0,قضية صحية
السلام عليكم وزني 65 وطولي 176 وعمري 25 سنة هل يعتبر وزني مناسب وشاكر للاجابة  ,0,الوزن كويس حتى لو حابة تزودي وزنك ع تظبطي جسمك بحيث يكون اللبس مظبوط ع الجسم   ,1,قضية صحية
هل الماريجوانا الطبية متاحة في بلدك ,0,لا,1,قضية صحية
بالتفصيل الممل  ما هي محفزات الصداع ,0,اسباب كتير اجهاد العين الم الاسنان الم الاذن التهاب الجيوب الانفيه و وجود الشخص تحت stress فالصداع عرض لمرض للعلاج يبقا علاج السبب,1,قضية صحية
كيف أتخلص من العلامات الجلدية  Stretch marks  ,0,دهان الجسم بخلطات طبيعيه متل الليمون وخل التفاح المخفف بالماءاو زيوت مثل زيت الزيتون وزيت حبه البركهممارسه تمارين رياضيه يوميا لشد الجلداو الذهاب الي عياده الجلديه ويمكن استخدام تقنيات حديثة مثل الليزر وهكذا,0,قضية صحية
التنقل بين العيادات أو الأطباء لعمل فحوصات دوريه والتأكد من صحتها طريقه صحيحه ام لا  ,1,صح جدا طبعا,1,قضية صحية
ما هو التهاب الكبد الوبائي وأسبابه وعوامله ,0,التهاب الكبد نتيجه للاصابه بفيروس سي او بيمن اشهر أسبابه اختلاط الدم أو التعرض لدم الشخص المصاب,0,قضية صحية
لماذا يعتبر الأطباء خروج الريح من المريض بعد إجراء العمليات الجراحية بادرة خير ,0,لانه بيكون واخد مخدر   لما يخرج ريح يكون الأمعاء اشتغلت وتأثير المخدر خلصويقدر ياكل حاجات خفيفه في الأول,1,قضية صحية
ما هي زمرة دمك  وكم من المرات تبرعت بدمك ,0, Aولا مرة ماتبرعت,0,قضية صحية
لماذا فترة تناول محاليل المضادات الحيوية لا تتعدى عشرة أيام ,0,أظن لأنها تضعف المناعة,1,قضية صحية
هل يساعد الكافيين في تخفيف الصداع ,0,عالج مشكله الصداع واشرب قهوة على كيفك والعلاج من الداخل وليس في الخارج,0,قضية صحية
دائما  أشعر بالتعب من أقل مجهود بالرغم من صغر سني  هل هناك نصائح لتحسين وتعزيز الصحة ,0,منقوع الحلبة  او مسحوق الحلبة ملعقة صباحا بعد الفطور مع الحليب الساخن وملعقة عسل يوميا,0,قضية صحية
ما هو افضل غذاء او حتى مكمل غذائي للعضلات تحديدا  ليساعد بأمر الله في ترميمها وتقويتها وشفاءها مع العلم اني لا امارس الرياضة كرياضه انما ابذل جهد عضلي كبير في عملي وعمري 44,0,أنصحك بتناول ال Omega3تساعد على سرعة معافاة العضلات بعد تمارين بناء العضلات و كلما زادت كتلتك العضلية كلما زاد حرق الدهون  توفير مصدر طاقة للعضلات  تساعد فى تحسين تدفق الدم إلي العضلات أثناء ممارسة التمارين وبالتالي يمنع كسر العضلات  تعمل على تخزين الكاربوهيدات فى العضلات وبالتالى زيادة حجمها  الحد المسموح به يوميا من الاوميجا 3 هو من 1 الى 3 جرام يوميا  ,0,قضية صحية
أنا طالبةفي المرحلة الاخيرة من الثانوية  وبصراحةاحب ان ادرس علم الطب  احب ان اعرف عنه لكن عندما افكر اني سأضطر  ذات يوم لأجراء عملية جراحيةاحس بأني غيرواثقةمن ميولي هذا لاني وبصراحةاقرف بسرعة ربما من اشياء قد تضنونهاعاديةواخاف كثيرامن ان اتألم ,0,ليست الكلية تماما كما نظن فادرسي كتير الكلية قبل ماتدخليها وشوفي نفسك هتقدرى تدرسي المواد ده ولا لا عشان مش تتعقدي من الكلية وده نصيحتي اتمنى تفيدك,1,قضية صحية
