Question,Subj_Q,Answer,Subj_A,Domain
ما هي الخدمات اللوجستية ,0,ت عرف الخدمات اللوجستية بأنها إدارة تهتم بتدفق ونقل موارد الشركة وتوصيلها من منطقة الإنتاج إلى منطقة الاستهلاك  سواء كانت بضائع  معلومات  منجات  خدمات  مواد غذائية  أو قوى عاملة وغير ذلك  تهتم الخدمات اللوجستية بالصدارات والواردات من الموارد  وتشمل أيض ا عدة عمليات منها التصنيع  والتفاوض بخصوص الأسعار  وعمليات التعبئة والتغليف  والعلاقات التقنية تحرص الخدمات اللوجستية على رضا العملاء الكامل وتهتم بكفاءة العملية  الخدمات اللوجستية  سلاسل التوريد  وأصبحت الخدمات اللوجستية مؤخر ا من أهم قطاعات العمل لفوائدها المتعددة  مثل كما يوجد عدة انواع للخدمات اللوجستية  منها ,0, اسأل I/O
ماذا تفعل لو كنت مكان كريستيانو رونالدو إذاء عرض نادي النصر السعودي ,0,وافق على اللعب بالنادي لأنه عمله ووظيفته التي يعتاش منها  لاعبو كرة القدم يعتبرون ما يقومون به عملا ووظيفة وليس لهوا وهواية  هذا مثل الحديث عن موظف شركة كبرى دفع استقالته ورفض عروضا من شركات أخرى أقل شهرة رغم عرض الراتب الأسطوري  ما الذي سيستفيده من الرفض   هو لديه مشاريع عدة يريد توسعتها وربما يريد إنشاء المزيد منها لو كنت لاعب كرة قدم محترف لن تلقي بالا لآراء  الفانز  لأنهم سينسون أمرك نهائيا بعد مرور سنتين أو ثلاث من تقاعدك وقد يتداولون خبر تعرضك للإفلاس والتشرد عبر الواتساب وهم يتأسفون أو يسخرون  لا أحد سيطرق باب دارك يسأل عنك ,0, اسأل I/O
ما هي أهم الدروس التي تعلمتها في عام 2022 ,0,بالنسبة لي تعل مت  درس  في غاية  الأهمية  وهو أن لا أثق في أي   كان  وأن  ه ليس جميع  الطي بين طي  بين  بالم طلق  وبالض رورة   فالكثيرون  اليوم يستعملون الط يبة لتحقيق  أغراض  معين ة تعب  ر  عن مصالح ه م الش خصية  وما إن تنتهي تلك المصالح  حت ى يظهر وجه الإنسان الحقيقي  في نفس الوقت يجب أل ا ن عير  هاته الفئة إهتماما كبيرا  فالط يبة  لا يجب  أن تكون  محصورة للبعض فقط  أنت طي ب  إذن لماذا لا تكون  طي با في جمنيع الأوقات والظ روف  ومع الن اس كاف ة وليس مع فلان وفلتان إحترت  في هذا الأمر ,1, اسأل I/O
في آخر يوم من 2022 لو أن عقلك في يدك  اليمنى وقلبك في اليد الاخرى ماذا تقول لكل منهما ,0,سأقول للقلب أن يتريث و يا ليته يضع على نفسه سلاسلا بأقفال صلبة يصعب كسرها فلا يجوز لأحد المرور عليه مرور الكرامأما للعقل فسأدعه وصيا على القلب فهذا الأخير لا يتكلم لغة المنطق بل لغة أخرى تسمى العواطف لذا فلتحميه جيدا فجراحه صعبة الشفاء ,1, اسأل I/O
لماذا يسيطر الدولار على الاقتصاد العالمي ويعد أقوى عملة ,0,الحقيقة أن وراء الأمر واحدة من أكبر قصص الخداع التى  أوقعت بها أمريكا العالم   أو مايعر باسم   إتفاقية بريتون وودز  يعود الأمر إلى عام 1944  عندما تم عقد  مؤتمر للمسئولين عن السياسات النقدية والأقتصاد  فى العالم فى بلد ة   بريتون وودز   الأمريكيةوتم خلال المؤتمر الإتفاق على أن يتم الإعتماد على الدولار كمرجع رئيسي لتحديد سعر العملات الأخري   كانت فى السابق تعتمد على سعر الذهب والإحتياطي الذهبي الذى تملكه كل دولة   ليتم بعد تلك الإتفاقية تحديد النظام المصرفي العالمي  وإنشاء صندوق النقد الدولي   وكان وضع الدولار كمعيار عالمي لتحديد سعر صرف العملات الأجنبية هو الفخ الذي وقع فيه النظام الأقتصادي العالمي وهو ما منح الدولارر قوته الحالية  ,0, اسأل I/O
لماذا الأذكياء يخفون ذكائهم ,0,الخوف  من الحسد وتجن  ب الر  ياء من بين الأسباب التي ستتر كه  يتجن  ب  الحديث  عن خبراته وعن ذكائ ه لكن لماذا نبحث  عنهم إن كانوا ي ظهرون ذكاءهم أم لا  لست  أفهم الغاية من ذلك  بالنسبة لي أمر  عادي أن ي خفوا ذلك  لكن إن قاموا بإظهاره فحب ذا لو يكون ذلك ممزوجا بالتواض ع والقيم والأخلاق  فالكثيرون اليوم غر ته م أنفس هم وصاروا في كل   واد  يهيمون  ويتكب رون  على غير هم ,1, اسأل I/O
هل تشعر بأن النهايات المفتوحة في الأفلام بالنسبة لك م حبطة أم محفزة للخيال ,1,محبطة إلى حد كبير بالنسبة لي  لقد استغرقت ساعة ونصف في التفكير والمتابعة والربط بين الأمور ومحاولة إيجاد علاقة بين كل مشهد والآخر من اللاشيء في سبيل توقع نهاية منطقية  ولكني أصدم بعد كل هذا بأن لا نهاية  ماذا استفدت أنا    نهاية الفيلم جزء لا يتجزأ منه  تخيل أن تكتب مقال ا ولا تضع له خاتمة  في المقابل أحب النهايات التي قد تترك مجال ا للتفكير ولكنها لا تبث الفكرة النهائية بشكل مباشر  أعني هناك نوع من النهايات بين النهايات المفتوحة والنهايات المقررة  وفيها يتم دفعي كمشاهد للتفكير في النهاية المنطقية واستنتاجها دون أن يكون هناك مشهد يعبر عنها  ولكنها ستظل نهاية واحدة فقط  خيار واحد   وليست مفتوحة في المطلق ,1, اسأل I/O
كيف أصبح راوي قصص ,1,السر   يكمن في عوامل كثيرة  كفاءة الر اوي وقدرته على الإقناع وجذب أنظار الحاضرين وجعلهم ي صغون لكل  ما يقوله  فمن المهم   تعل  م هاته الأمور كفن الإقناع  تحليل شخصية من ن خاطب  وإنتقاء المواضيع والقصص التي نسرد ها  فقصص  الأطفال لا ت ناسب  الكبار وأسلوب  الخطابة يتغي ر  من فئة عمرية إلى أخرى  فالطفل ليس كالشاب والمراهق  والكهل والشيخ  علينا أن نراعي طريقة كلامنا وسردنا مع مختلف الفئات  وإن كانوا مجتمعين فلا بأس بالمزج بين الأنماط والأساليب المختلفة  لجعل الجميع مرك زا وم نتبها  كذلك محور  القص ة وأحداث ها يلعب  دورا هام ا في إثارة الم ستمع والل عب على أوتاره بجعله يعيش  القص ة وكأنه فيها  وهذا لا يصل  إليه إلا  م حترف في الخطابة والسرد ,1, اسأل I/O
لو انك اردت ان تتبرع بأعضاءك بعد وفاتك ولكن أهلك رفضوا ذلك  هل تكتب وصية سرية لأحدهم  من تختار لتنفيذها ,0,برأيي التبرع في الأعضاء قرار يخص صاحبه فقط  حتى لو الأهل رافضين للفكرة عليهم احترام رغبة الشخص في تنفيذه  ما أفكر به الآن ما السبب الذي يجعل الاهل يرفضون فكرة التبرع بالأعضاء  الشخص توفى ووفاته ستساعد وتحيي غيره وتعطيه السعادة  هذا اكثر عمل نبيل  ويستمر حتى بعد وفاة الشخص بأن تكون اجزاء منه حية داخل آخرين عموم ا لو وضعت في هذا الموقف سأكتب وصية وأوثقها داخل المستشفى لتنفيذها ,0, اسأل I/O
ما رأيكم في شروط عقد الزواج الجديدة في مصر ,0,يبدو أن التحليلات الطبية وتشكيل اللجان القضائية لمتابعة الطرفين يبدو أمرا جد منطقي بينما التحصيل المالي يبدو وكأنه إجحاف في حق الزوجين  كان من المفترض أن يتم تدعيمهما وليس الأخذ منهما   وخاصة إذا كانا مدخولهما قليل ,1, اسأل I/O
كيف تغني رصيدك اللغوي ,0,أعتقد القراءة هي أفضل مصدر يحصد فيه الشخص على رصيد لغوي  ليس مجرد قراءة مصطلحات بل تكون في مواضع مناسبة لفهم ماهيتها  ومن ثم يمكن للشخص البحث عن المصطلح نفسه لتعلم المعاني والمفرادات وهكزا  وأثناء القراءة من المهم تسجيل المفردات ومعانيهم لحفظهم وإمكانية الرجوع له لاحق ا  يمكن استخدام الألعاب التي تتضمن مفردات وألغاز من اللغة العربية أو الإنجليزية  مع كثرة المطالعة والاستمرار تتنمى الفصاحة اللغوية  لكنها ليست نتاج يوم أو يومين بل يستمر الشخص طوال حياته في تحسين وتحصيل لغوي والأمر لا ينتهي ,1, اسأل I/O
متى نت خذ القرار ببيع مشروعنا الناجح لشركة أخرى ,0,لا يمكن بيع مشروع ناجح لشركة أخرى إلا في حالتين إما عزوف صاحب المشروع عن إكمال مشروعه  أو طبيعة عمل صاحب المشروع   فالأول يعزف عن إكمال مشروعه إما بسبب عدم وجود السيولة أو ظروف خارجة عن نطاقه لذلك يلجأ إلى بيع المشروع حتى لا يخسر ما بناه  أما في الثانية تجد مجموعة من رواد المشاريع يسهرون على إنشاء مشاريع ناجحة  من أجل بيعها لشركات أخرى أي طبيعة العمل تسير وفق هذا النهج  والذي يتميز بطابع تحقيق هدف واحد وهو الربح من بيع المشاريع ,0, اسأل I/O
الفلسفة للمبتدئين  هل تعرف كتبا   بسيطة اللغة  شيقة الطرح  لتعلم الفلسفة من الصفر ,1,عالم صوفي ممتعة جد ا  تجعلك تحلل كل ما يحدث في حياتك بطريقة منطقية وعقلانية  بالنسبة لكتب أخرى  انصحك بكتابقصة الفلسفة  من أفلاطون إلى جون ديوي  لويل ديورانترواية قواعد العشق الأربعين للكاتبة التركية أليف شفق وهكذا تكلم زرادشت للفيلسوف فريدريك نيتشه  khouloud_benzeghba ربما في جعبتها المزيد من الكتب الفلسفية كونها مختصة في الفلسفة ,1, اسأل I/O
كيف نفصل حالتنا النفسية عن وقت العمل ,0,صحيح أن الانسان لا يكون بنفس النفسية طوال الوقت   لأنه معروف أن نفسية البشر متقلبة المزاج  يمكن حتى أن يتقلب مزاجك داخل العمل في حد ذاته  لكن لايجب أن ندع هذا الأمر يؤرقنا  ونعطيه أكثر من حجمه   بل نحاول أن نتخلص من المزاج قبل بدء العمل وذلك باتباع بعض الخطوات التي أراها مهمة لمتقلبي المزاج   مثلا عند بدء العمل  تقوم بتفريغ كل الطاقة السلبية أو المشتتات من خلال غلق الهاتف أو عدم الاصتدام بأناس تعرف أنهم سيعكرون مزاجك أو حتى تمر على أشخاص فكاهيين ليعدلو قليلا من مزاجك وهكذا   بعدها صب كل تركيزك على العمل ستجد أن الوقت يمر بسهولة وأن الأمور التي جعلتك تستاء قد ذهبت بالفعل  ,0, اسأل I/O
لو أتيح لك فن واحد لتستمتع به في حياتك  ما الذي ستختاره ,0,كمن تقول استمتع بنوع واحد من الطعام طوال حياتك   دائما المتعة في التنوع الذي يحافظ على ثباتك العميق  ,1, اسأل I/O
كيف أتعل م المزيد حول مهارات التفاوض ,0,لا شك أن مهارات التفاوض يمكن تعلم بعضها عبر فيديوهات الإنترنت المجانية كما نعلم جميعا   لهذا أود الإسهام باقتراح بسيط أرجو أن يكون مفيدا  صديقي علي  وهو قراءة كتاب  كيف تصل إلى النجاح والثروة في عملك  لصاحبه  فرانك بيتجر   الذي لا يعزز مهارات التفاوض فحسب  بل يدلي بعشرات النصائح المهمة على صعيد الحياة المهنية ,1, اسأل I/O
كيف اعرف موهبتي ,0,التجربة خير طريق لمعرفة ذلك  جرب كل شيء  وراهن على المكسب  فكل مرة  تجرب فيها شيئ ا جديد ا ستتعلم عن نفسك الكثير  وستقترب منها أكثر ,1, اسأل I/O
لذيك طفلين  أحدهما ولد بطريقة طبيعية  والثاني معدل جينيا بواسطة الهندسة الوراثية بالصفات التي تحلم بها  ايهما ستحب أكثر ,0,الصراحة لم أتمكن من التخيل وتجاوز خلق الله  لكن لنفرض أنه يمكننا فعل ذلك فسأختار الطفل الطبيعي أختار دائما ما اختاره الله لي فهو الافضل لا محالة  حتى لو الطفل المعدل جينيا ربما به كل الصفات التي أريدها وأحبها في الوقت الحالي فربما مع الوقت والكبر يحدث خلل ويتحول لوحش من يدري  الأفضل ان أبقى على ما اختاره الله لي والحفاظ على النسل البشري كما خلقه الله ,1, اسأل I/O
ماهي الاشاء التي تعلمتها في السفر و اهميته عندك  ,1,بالإضافة إلى ذلك  وعلى الرغم من أنني لم أخرج من بلدي الأم مصر  فأنا أرى ان السفر يعمل على توسيع العديد من مهارات تقب ل الآخر  لأننا مهما أدركنا أننا لسنا وحدنا في هذا العالم  علينا أن نجمع المزيد من البيانات العينية في هذا الصدد  وبالتالي فإن التفاعل المستمر مع الثقافات الأخرى والاحتكاك بها يدفعنا دفع ا نحو المزيد من التنو ع  وبالتالي المزيد من التقب ل والحب والإقدام على فهم الآخرين واستيعاب الاختلافات بيننا ,1, اسأل I/O
كيف يمكننا التفرقة والتمييز بين سوء صياغة المترجم من الراوي الأصلي في الرواية ,1,هممت أن أبادر باقتراح أننا قد نستطيع التمييز من نسيج كلام المؤلف ككل  ولكن انتبهت أن للمترجم نسيج خاص به في ترجمته للكتاب ككل كذلك قد تغطي على نسيج المؤلف فلا نستطيع التمييز ولكن    أظن أنه قد نستطيع التمييز بشكل ما من نسيج  أفكار  الكتاب أو الراوية نفسه ولكن ذلك أقرب للحدس منه لتمييز ي مسك باليد كحقيقة مؤكدة ,1, اسأل I/O
ما هي اللحظة المناسبة لترك وظيفتنا عند الحصول على فرصة أفضل ,0,بالنسبة لترك الوظيفة لا يوجد برأيي وقت مناسب أو قرار حاسم يمكن العمل من خلاله ك نمط للجميع  عندما تكون الفرصة الجديدة أفضل من جميع المعايير أو على الأقل معيار يواز الآخر وتفتقده وتحتاجه بشكل كبير في عملك في هذا الموقف ترك الوظيفة الحالية أمر م ستحب ومناسب  وعندما لا يبقى شيء لك لتقدمه لعملك الحالي فإن قرار التخلي يكون هو الأنسب لكن لا يجب أن نغفل أن بعض الفرص تمثل  فخ  تظهر بأنها فرصة مناسبة ومن الضروري عدم التفريط بها وانتهازها حتى أن نتخلى عن وظيفتنا من اجلها  وبعد ما حصلنا علينا نجد أنها القرار غير المناسب وفرطنا بما نملك من أجل فرصة غير حقيقية أرى في حالة ترك الوظيفة أو استغلال أي فرسة بحاجة إلى دراسة شاملة للفرصة للتأكد من مصداقيتها وملائمتها لنا  قبل فترة شاهدت إحدى  المؤثرات  على منصة انستجرام تترك وظيفتها الحالية في الهندسة بعد خبرة كبيرة في المجال  حتى أنها قدمت بعد ذلك على عدة وظائف ولم تقبل لأنها overqualified  ولكن سبب تركها للعمل كان التفرغ لما تحبه ولديها شغف به  وبعد دراسة وتفكير عميق لم تستغل الفرصة على الفور  افتتحت مشروعها الخاص ونجحت به ,0, اسأل I/O
كيف تفسرون هذه الجملة  ان سر الحياة هو ان تموت قبل ان تموت  ,1,نحن نعلم كمسلين أن الحياة فانية نهايتها موت  لكننا مطالبون بالخوض في العيش فيها وفق قوانين سواء كانت قوانين الطبيعة او قوانين الشريعة أو حتى قوانين الدولة  وباعتبار أن طبيعة البشر تلهف وراء ملذات الدنيا   فتجد هناك فئة معينة قد اعتزلتها  وغالبا الاشخاص الذين يعتزلون الدنيا تجدهم لم تعد لهم الرغبة في شيء سوى العيش من أجل العيش اي أنهم ماتت طموحهم وأحلامهم قبل أن يموتو حقيقة  وسبب عزوفهم عن الرغبات هي إما خوضهم في تجارب فاشلة  أو علاقات فاشلة  أو انهم لم يجدو من يهتم بطموحهم أو بكفاءاتهم   على كل حال تجد الحياة أنهكتهم حتى قرروا الاعتزال عنها  لذلك تجدهم يكررون لقد مت قبل أن أموت    ,1, اسأل I/O
لو فقدت الذاكرة ولا تستطيع تذكر علاقتك بشريكك  لكنه يطالبك بحقوقه العاطفية  هل تمتنع ام تمثل عليه ,1,في الفلسفة الذاكرة هي العاطفة التي نحملها عن الماضي والحاضر والمعرفة المختزنة التي ي عب ر عنها بالتجارب  ما الإنسان إن لم يكن عاطفة  ومعرفة  ضياع الذاكرة هو ضياع الإنسان بكل تأكيد  لن يبقى هو  هو بعد هذا الفقدان  لذلك الذي يفقد الذاكرة أشبهه بأن ه  المولود الجديد  المولود الذي يلد  نفسه  يلد  نفسه ويخلق شخصا  آخر لا يعني سابقه ولا علاقة به  له ذاكرته التي تتكو ن لحظة الفقدان  له  عالمه وعلاقاته التي تبدأ متى ما أرادت الذاكرة تخزين الأمور من جديد  لذلك أرفض هذه المواقف  أرفض أن أعطي أي حق وأرى أصلا  بأن  أي شخص يطالب بحقوقه العاطفية من شخص  فقد الذاكرة  أي فقد نفسه  هو شخص غير أخلاقي  أو غير مكتمل أخلاقيا   أناني ي حب نفسه ويطالب فقط بما ي شبعه ويتناسى أن  هذا قد يكون مؤلما  لشريكه الإنسان قبل الشريك العاطفي  مؤلم بالتجربة التي يعيشها  بالحق  الذي فقده  حق  الأنا ,1, اسأل I/O
كيف يكون تعاملكم مع الاشخاص في العمل الذين لا يتعاملون باحترام و لا يعجبهم ان تفتي رأيا  عليهم  ,1,لم أستطع داخل بيئة العمل أن أتعامل مع هذه النقطة إل ا بالمثل  وبالتالي وجب علي  في العديد من الأحيان أن أتجن ب الكثير من الأشخاص  في هذا السياق  لا أفض ل أبد ا القرار غير العقلاني  المندفع الذي يضع الهجوم أو الانقضاض أولوي ة   لكن من جهة  أخرى  لا أقوم إل ا بالتجاهل نفسه  بالأسلوب نفسه الذي يستخدمه الشخص  وحتى إن اضطر هذا الشخص إلى التعامل معي بصورة أفضل بعدها بفترة  لا أقبل بذلك لأنني وضعت  العلامة نفسها عليه منذ فترة بشكل  غير قابل للرجوع ,1, اسأل I/O
ما هي أفضل طرق الدفع الإلكتروني في المملكة العربية السعودية ,0,قد يفيدك هذا الرابط اخي عليشرعت المملكة العربية السعودية في بذل جهود لتوفير مجموعة متنوعة من أنظمة سداد المدفوعات الحكومية وربط القطاعات الحكومية المختلفة والأفراد مع بعضها البعض  يقدم هذا   ,0, اسأل I/O
هل تعتقد أن  الزمن البصري القادم سي لغي السينما الحالية أم سيطو رها ,0,نحن في زمن يتطور بسرعة فائقة  زمن الانترنت و ال4 0  بالنسبة لتأثييره على السينيما  فسيكون إيجابي جدا  كما كان بالسابق  فالتيكنولوجيا غيرت السينيما إيجابيا وإلى الأفضل  الأحسن سينما المستقبل سيكون أكثر حديثا وأكثر تشويقا  و سيكون أفضل  بسبب تطور عدسات الكاميرا و عدد     إلطقاتهاللصور و سرعة تنفيذها  أيضا ستكون هناك برامج أنفورماتيكية أكثر فعالية على المستوى السمعي والبصري أما بالنسبة للممثلين سيكونون أفضل في أداءهم  بفعل التنمية البشرية التي تزداد إستعمالا في زمن الانترنت وبفضل التقدم التكنولوجي الذي نعيشه في زمننا هذا ,1, اسأل I/O
ماذا لو اخبرك معالجك النفسي انك تعيش علاقة تعلق وليس حبا صحيا  هل تتخلى عن شريكك ,0,لنكون على المسار نفسه من فهم الموقف يا خلود  أود أن أنو ه أول ا أن العلاقة إذا لم تكن صح ية  فلا طائل منها على الإطلاق  وهجر هذه العلاقة اليوم قبل الغد هو الأولوية القصوى في حياة الإنسان  لذلك فإن تطبيق هجر هذه العلاقات على حياتنا هو أمر لا جدال فيه لكن النقطة الثانية فيما يخص مساهمتك  تتمث ل في وصاية الأخصائي النفسي فيما يخص أمر  كهذا  أنا عن نفسي  لا أتصو ر أن يجبرني شخص على اتخاذ قرار في علاقة ما داخل حياتي لا أرغب في اتخاذه  لكن من جهة  أخرى  إذا كان الأمر في إطار خطير  فإن العمل بوصاية المختص أمر مهم طبع ا  لكن دعينا نؤك د على أهمية حصر هذه التوصيات على المختصين فقط ,1, اسأل I/O
شاركونا آراءكم,0,أنا ضد فكرة التسل ط على المرأة بحج ة كونها كائن ا له المرتبة الثانية في إدارة الحياة يا مروة  غريب هذا الأمر  حيث أننا نضرب أمثال ا بصورة  يومية  عن نساء  نجحن  ونساء  رب ين أبنائهم بعد فقدان الأب في سن   مبك رة  ونساء  حققن ما لم يكن ليحق قه أي شخص  قبلهن  وعلى الرغم من ذلك  بمجر د حضور الرجل تظهر الوصاية  ويبدأ الأمر في التحو ل إلى وجهة النظر التي تد عي بأن الرجل في عصر مثل الذي نحن فيه  بمختلف درجات التطو ر على الصعيد المهني والاجتماعي والسياسي والاقتصادي والتعليمي وخلافه  يمتلك وصاية على المرأة بدرجة بمنحه الحق في البت في مستقبلها  لا مجال لذلك إذا ما كن ا نرغب في تطوير مجتمعاتنا بالقدر الكافي ,1, اسأل I/O
ما رأيكم في إهداء الأمير القطري للبشت الخليجي ليونيل ميسي أثناء تتويج الفريق الأرجنتيني ,0,لا أظن أن هناك فرضا على ميسي بارتداء الزي  فمن ألبسه أمير قطر أي رئيس دولة وليس إنسان عادي أو موظف  رؤساء الدول يتعاملون بالبروتوكولات والرسميات  سيكون الأمر مرتبا له قبلا بشكل رسمي وغير اعتباطي  اللاعبون أ علموا بالبروتوكول ومن أول من يصعد ومن آخر من يصعد وأين عليهم الوقوف وكل الأمور مرتبة من طرف موظفين خاصين بالبروتوكولات  وبالتالي سيكون من المستحيل أن يفاجئ أمير قطر الذي هو رئيس دولة شخصا بزي أمام عدسات كاميرات العالم  قد يبدي ميسي تحفظه أو رفضه ارتداء الزي ويقع الجميع في موقف محرج ,0, اسأل I/O
لو كنت قادر ا ما الذي ستغيره ,0,لو كان لذي سلطة تنفيذية حقيقية  لوضعت ضريبة على الغباء  الغباء ليس بما هو حالة طبيعية ناتجة عن تعذر الذكاء او قلته  بل عن اهمال المعرفة والتساهل في البحث عنها وجعلها رفاهية وليس ضرورة انسانية  العيش المشترك يحتاج الى اتقان انواع معينة من الذكاء على الاقل  لذلك لا يمكن قبول اي نوع من انواع الدروشة التي لا نتتج سوى اشكال جديدة من السذاجة والعنف والتعدي وسوء الفهم  لذلك اعتقد بأن تغيير الناس وحثهم قهرا نحو التخلص من الغباء من شأنه ان بحل العديد من المشكلات على كافة الاصعدة الحياتية ,1, اسأل I/O
ماذا تريد أن يكون او يحل ,0,ربما بسبب الانقطاع المتكرر للكهرباء وخلو جوالي من الشخص  قد أتمنى أن يتم اختراع بطارية جوال لا تحتاج إلى شحن أبد ا أحتاج أيض ا حل لحل مشكلة بطيء النت أحيان ا أو حتى انقطاعه  فمثلا لو تم توفير أي حل ذكي لا يجعلني أذهب للشركة لحل مشكلات ضعف الانترنت ,0, اسأل I/O
ما الذي ي حرك شغاف القلب ,1,كل شخص يشتاق إلى شيء أحبه  في طفولته  وحتى في شبابه   مثلا عندما سمعت أغنية قبل يومين  تذكرت  بأنني سمعتها لأول مرة في الاعدادية وكنت أحبها أشتاق كثير ا إلى كتب الجامعة ورائحتها  حتى برامج ومسلسلات الكرتون  اشتاق إليها   أحيان ا عبر هاتفي اشاهد مسلسل سالي كونه يذكرني بطفولتي  هنالك مسلسل سوري اسمه الفصول الاربعة  يشعرني بالدفيء عند تكرار مشاهدتي له مرة أخرى ,1, اسأل I/O
إنقاذ عشرة أطفال أو طفل واحد  طفلك   أيهما ستختار ,0,تلك معضلة إنسانية صعبة للأسف  فبالرغم من أن اختيار المنطق والعقل يحتم اختيار العشر أطفال كونه إنقاذ عدد اكبر من الانفس  إلا أن الشرط الذي وضعته بجعل الطفل الواحد هو ابني يجعل القلب يصر على اختيار طفلي بغض النظر عن العدد في الكفة الأخرى للأسف طرحك هذا ذكرني بمعضلة مثلها استأذنك أن اطرحها وأود سماع رأسك فيها لو أنك تعمل على تحويلات قطار واقترب موعد وصول القطار لكن على خط سيره يلعب عشرة أطفال وعلى الخط المعاكس يلعب طفل واحد فقط لكنه يعرف ان هذا ليس خط سير القطار والوقت لن يسعفك أن تحذر الأطفال فماذا ستفعل  هل تترك القطار يسير في مساره الطبيعي ويتحمل الأطفال العشر نتيجة اختيارهم للعب على قضبان القطار وهم يعرفون ان هذا خط سير القطار أم تقوم بتحويل خط السير إلى الاتجاه الآخر وتضحي بطفل واحد فقط رغم أنه اتبع التعليمات ولعب في المكان الذي لن يسير فيه القطار فيقع ضحية التزامه بالتعليمات في مقابل إنقاذ العدد الأكبر من الأرواح   ماذا سيكون اختيارك اذا  ,1, اسأل I/O
كيف يمكنني الانقطاع عن الشاي  ,0,الكافيين المسبب لآلام الرأس والصداع ليس موجود فقط في الشاي  قد تجديه في القهوة  الشوكولاتة  الصودا وخلافه عموم ا قد يكون الإقلاع أو التوقف عن تناول شيء بالأمر صعب قليلا  حاولي أن تستبدليه بالشاي الأخضر   درب نفسك  قبل رمضان على  هذا المشروب  اعتقد بأنك تدريجي ا ستتخلين عن تناوله ,0, اسأل I/O
كيف تتوق ف عن التفكير بالاكس ,0,المشاعر ليست شيئ ا يتحكم به بسهولةلذلك كما ذكرت  التذكر لا يعني شيئ ا ولا بأس به ما دام انه يخفف حدة الشعور مرة تلو اخرىلكن الاشخاص مختلفونفهناك من ينسى في ليلة  وهناك من يظل دهر ا يحارب الذكرى العالقة في بقايا قلبه بغض النظر عن الطرق المتبعة لكن الانسان متجدد كما تعلمون    لذا لن يستمر هذا الوضع طويل ا فعلى اية حال إن لم يدفع الشخص نفسه للنسيان ستدفعه الحياة رغم ا عن انفهفلا توجد طرق فعالة وفورية  عليه المكافحة او الاستسلام عموم ا سي نسى هذا الامر بأي شكل  كان من تجربة شخصية اتحدث D ,1, اسأل I/O
ما الفرق بين العام والسنة والحول ,0, في الاستعمال العامي والعربية البسيطة تستعمل كل هذه المصطلحات بترادف   لكن على مستوى اعمق من اللغة والاستعمالات الفقهية  يختلف استعمال الكلمات الثلاثة كل حسب معناها  فأما الحول فهو هي اتمام الأشهر القمرية الاثني عشر منذ ابتداء الحدث وليس منذ أول شهر فيها  فالرضاعة حولين بمعني 20 شهرا منذ ولادة الوليد  أما  العام فهو هي دوران الاشهر الاثني عشر مليئة بالوفيرة والرزق   وترتبط بالفصول الأربعة فإذا كان ربيعها مثمر وأمطارها مغدقة هنيئة مستمرة سميت عاما    وهي كناية عن سهولة الرزق ووفرته أما السنة فتستعمل للدلالة على الدورة القمرية عند العرب أي من   من محرم إلى نهاية ذي الحجة   وتطلق على الفترة المجدبة التي يغلب فيها الأذى والنصب والفاقة على الخير والرزق والرخاء ,0, اسأل I/O
أيه ما أهم برأيك في السينما  الحوار أم الصورة ,1,كلاهما مهم جدا فما فائدة صورة جيدة بدون حوار ملفت  وكذلك الأمر بالنسبة للحوار  فلن يلقى القبول عند الكثيرين اذا لم تكن كاميرا التصوير ذكية لتلتقط تعبيرات الوجه وملابسات المشهد التي تخدم هذا الحوار لكن إن كنا نبحث عن الأكثر أهمية فمن رأيي ان الحوار هو أساس المشهد وله الاولوية في الأهمية  فوجوده يحفز المخرج والممثلين المتمكنين من مواهبهم على إخراج افضل ما عندهم بالتأكيد ,1, اسأل I/O
سؤال عن السؤال ,0,خمس أدوات تعلم العقل فن السؤال  لماذا  كيف  متى  ماذا  أين عندما اقرأ أي موضوع هنا  تقفز لذهني هذه الأسئلة ومحاولة إيجاد الإجابة عنها من خلال النقاش  يجعلنا نحصل على اقصى فائدة منه ,1, اسأل I/O
كيف يتصرف قوى الشخصية  ,0,قوة الشخصية تعني أنك شخص لديك مبدأ ولا تتنازل عنه لأي سبب كان  حتى لو كانت منفعة شخصية لك  الإنسان الذي لديه شخصية قوية أي أنه شخص مستبصر  يميز بين الصواب والخطأ وقادر على ردع الخطأ وإن كان في داخله  الشخصية القوية لا تكترث لأي حديث فارغ  متجاهل لحديث الآخرين ولكن لا يسمح لأحد في الوقت ذاته بأن يتحدث عنه بأي صفة سلبية  الشخصية القوية تعني الشخصية الكاملة المعصومة من الخطأ والقادرة على ردعه ولأننا كبشر لا يمكننا أن نصف نفسنا بالكمال والعصمة في أي شيء  كان  فلا يوجد إنسان يمكن وصفه بالشخصية القوية  ستجد دوما  نقطة ضعف وحينها لن تصبح الشخصية التي أمامك قوية بأي شكل  من الأشكال ,1, اسأل I/O
