Question,Subj_Q,Answer,Subj_A,Domain
من عاداتى السيئه أنى احببت الافلام الممنوعه فهل انا سبب فى ذلك ام صحبة السوء فى الصغر كانت السبب أريد حلا لهذه العاده القبيحه حقا  ,1,ادراك سوء الفعل بداية التخلص منه   بس ال ناقصك اول خطوهاقرأ قرأن كتير    زاحم القرأن في كل وقتك هينضف قلبك وهيكرهك ناحية المعصيه بكل اشكالهافكر دايما في الاخره   واستغفر كتيرخليك مشغول وخلي عندك هوايات تبدأ تنشغل فيها اول ماتلاقي نفسك بتتساق للفعل داولا تلومن احد   ادعي لنفسك ولهم بالهدايةوالله يرزقك صلاح الامور ويرزقهم ويرزقنا جميعا,1,ثقافة عالمية
ماذا افعل إذا جعلني الحب أقدم الكثير من التضحيات ولم أجد مايقابله من التضحية او حتى الإعتراف بتلك التضحيات     وهل التضحية معيار اساسي للحب بما لا ينافي مبادئي السوية بالتأكيد  ,1,اذا كنت قد قدمت الكثير من التضحيات في علاقتكولم تشعر بأن هذه التضحيات قد تم احترامها أو تقديرها  فمن المهم أن تعبر عن مشاعرك وتوضح للشخص الذي تحبه ما تشعر بهيمكنك البدء بإيجاد وقت مناسب للحديث مع الشخص الذي تحبه  وتوضيح له بكل صراحة واحترام كيف شعرت بعد تقديمك التضحيات  قد يكون هذا الحديث صعب ا  ولكنه ضروري لإيجاد حلول لمشاكل العلاقةمن الجيد أن تتذكر أن التضحية ليست بالضرورة مقياس ا للحب  يمكن للأشخاص أن يعبروا عن حبهم بطرق مختلفة  وتختلف تلك الطرق من شخص لآخر  قد يكون بعض الأشخاص يعبرون عن حبهم بتقديم التضحيات  بينما يعبر الآخرون عن حبهم بالكلمات أو الأفعال اللطيفةومع ذلك  إذا كنت تشعر بأن التضحية هي جزء مهم من الحب بالنسبة لك  فمن المهم أن تبحث عن شخص يشاركك نفس الرؤية والمبادئ  يمكنك البحث عن شريك يقدر التضحيات التي تقدمها ويحترمها  ويقدم بدوره التضحيات اللازمة لكلا يجب أن تتنازل عن مبادئك الخاصة أو تقديم التضحيات التي لا تشعر براحة تامة في تقديمها  فالحب يجب أن يكون علاقة تتميز بالاحترام والتوازن  مع احترامي واتمنى ان تجد الحب الذي تبحث عنه,1,ثقافة عالمية
لدي زميلة بالصف اوقات بشعر بالغيرة منها لأنها ذكية جدا جدا تعرف كل شي وجميع المعلمات بهتموا فيها وفي منهم بميزوها   لا اقول بأنني لست متفوقة لكن لست ذكية بقدرها   فهل يمكنني ان اكون ذكية ام الذكاء يكون من الله ولا يمكن اكتسابه ,1,نصحيه من أشخاص ذوى خبرة وتجارب ركزى مع نفسك فقططططط وطورى من نفسك وانظر أمامك اجتهدى واسعى والله مقدر لكى نصيبك ربما ذكى ولم يحقق ما يريد وربما شخص متوسط ذكاء قدر له الله تحقيق حلمه لذلك لاتفكر بتلك طريقه اجتهدى فقط,1,ثقافة عالمية
انزعج عندما يتم طرح سؤال متكرر إلي من قبل الأصدقاء والأهل  لماذا لم ترتبط إلى الآن   لماذا وحيد   لماذا لم تخطب إلى الآن       يشعروني كأنني غير سوي أقل منهم مستوى  هل من المعيب أن يعيش الشخص مثل ما يريد وليكن وحيد ,1,نفس المشكله معايا ولكني مبقتش اهتم   دي حياتي وقراراتي مش من حقي عليا اني ادي اهتمام لحد بيتدخل فيها لدرجة اتضايق,1,ثقافة عالمية
ازاي اشجع نفسي علي اني اطور من نفسي رغم كل شئ   ,1,اول مشكلة لازم نحلها قبل مانفكر في اجابة هذا التساؤل هوا انا موهوب في ايه انا بحب اعمل ايه  ايه الي ممكن ابدع فيه واطلع افكار جديدة   على سبيل المثال انت ممكن تكون خريج هندسة واشتغلت كذا سنة في المجال لكن انت حاسس انك مجبر ع الشغلانه دي لأنك مش حاببها او متحمس ليها ف ماتحلمش انك تتطور فيه  في حين انك بتحب جدا نوع من انواع الرياضة وعندك افكار جديدة تقدمها للناس ف دي حاجة هتخلي عندك شغف لما تلاقي مردودها النفسي والمادي جدا عليك ارجو اكون افدتك,1,ثقافة عالمية
الأنسان المتكبر هل هي وراثة ام امر مكتسب ,1,التكبر ليس بالضرورة وراثي ا وإنما هو عادة مكتسبة ويتأثر بها الإنسان بسبب البيئة المحيطة به  والتجارب التي مر بها في حياته  ومن الممكن أن يؤدي الإصابة ببعض الحالات النفسية أو الاجتماعية إلى زيادة التكبر عند الشخص قد يتعرض الشخص لظروف معينة مثل النجاح المفرط في حياته  والمجد الذي يحظى به  والتربية السيئة التي تفتقد للتواضع والتحدث بطريقة مهذبة  والمجتمع الذي يؤكد على الثراء والنجاح الشخصي كمقياس للقدرة والذكاء  مما يمكن أن يزيد من التكبر عند الشخص ومع ذلك  يمكن للأشخاص الذين يعانون من تكبر أن يتعلموا الاتزان والتواضع عن طريق التدريب والتعلم  والاستماع إلى آراء الآخرين وتقدير آرائهم  والاعتراف بأنه لا يمكن لأي شخص أن يكون مثالي ا في كل شيء ,0,ثقافة عالمية
متى نصر الله  ,0,قريب,1,ثقافة عالمية
ماذا تفعل لو يئست من نفسك ,1,السلام عليكم   مرحبا      واستعن بالله ولا تعجز   رواه مسلمفاعلم أيها اللبيب ان يأست من نفسك  فهي بيد خالقها يجعل لها نورا   ومن دعاءه صلى الله عليه وسلم  اللهم آت نفسي تقواها وزكها  أنت خير من زكها  أنت وليها ومولاها وعسى الله ان يرفع همتك ويعينك في أمرك  ,1,ثقافة عالمية
كيف أعرف الشخص الجاهل من المثقف بدوك احتكاك صريح  وكيف يمكنني أن أكسب هذا الأخير  لأني حقا مللت من تهافات المراهقين  أريد شخص أنافسه على المعرفة والثقافة وحتى الدين,1,اقرا اجابات زملائنا في كورا ومن خلال اجابته ستعرف خاصة اذا ناقشته في موضوع ما,1,ثقافة عالمية
انا لا أملك اصدقاء ولكن احب خروج وتجول واكتشاف مناطق ولكن ايضا اخاف من سرقة وايضا احس نفسي وحيدا عندما اخرج وحدي وأمل هل من حل   ,1,غامر واخرج خروجات جماعية عشوائية في جروبات كتير بتنظمهابالنسبة للسرقة ماتكترش الفلوس ال هتاخدها وماتلتزمش بشنطة باك كبيرة في كل الخروجات,1,ثقافة عالمية
كيف اع ود نفسي علي قراءه الكتب بالرغم من انني اشعر بالملل عند القراءه ,1,اختاري مواضيع بتمثل اهتماماتك   وابدأ بالقصص او الكتب القصيرة,1,ثقافة عالمية
أخبرنا عن شئ محزن في حياتك وكيف تخطيته ,1,مفيش ح زن حقيقي بيتم تخطيه   بنعتاده بس,1,ثقافة عالمية
هل العرب فعلا  سيئون ومتخلفون ام هذه مبالغة من الاعلام ,1,كأفراد فينا العالم والمثقف ولكن كمجتمع نحن متخلفين لدرجة مرعبة التخلف كلمة ليست شتيمة فيقال تخلف عن الركب أي تأخر عنهم الدول المتطورة بالشرق والغرب كلها مرت بنفس الظروف الصعبة التي نمر بها وأخذت على عاتقها التغيير فتغيرت الدور علينا ويجب أن نتغير إذا أردنا أن تكون لنا مكانة بين الأمم لا يوجد قناة إعلامية واحدة تتجرأ على وصف مجموعة عرقية بالتخلف فهذا تصرف عنصري ولكن نحن المنتمين لهذه المجموعة قادرون على وصف الحال بشكل أدق  ,1,ثقافة عالمية
ماذا تفعل لكي تواجه عدم قدرتك علي النوم ليلا  ,0,1 تحضير شراب ساخن من بابونج او قرفة او أي من الاعشاب المضادة للأرق 2 قراءة سورة الملك3 وضع السماعات واختيار بودكاست  سورة قرآنية   او صوت المطر 4 احاول التفكير في لحظات سعيدة او اماكن هادئة واتخيل نفسي فيها,1,ثقافة عالمية
هل تقبل ان تتزوج بشخص من بلد وثقافة مختلفة عنك ,0,نعم و لما لا اذا كان مسلما و قادرا على مسؤولية,1,ثقافة عالمية
لماذا اعجب بشباب الدلوعين كثير الذي لهم شبه بالبنات رغم اني بنت واشعر شعور جميييل جدا لا اقدر اوصف لكم لما اشوفهم ولا اوصف لكم كيف جمال شعوري لما اكلمهم لا امزح اتكلم جد هل هو طبيعي  للعلم انا بنت وعمري ١٩  ,1,اعتقد لان الانتي بطبعه يحب الحنيه والدلع لكن هل ذلك شب تعتمدي عليه اذا حدث مشكله او يكون شريك حياتك الحنيه مش كا حاجه وعلشان كدم ربنا خلق الانثي رقيقه لكن راجل قوي لتوازن الحياه هذا لاني ايضا في نفس فئه عمريه اختي الكريمهواكلمك من وجه نظري,1,ثقافة عالمية
هل يمكنني استعيد ثقتي بنفسي لأني اظن بأن ضعف الثقة بالنفس اثرت كثيرا في حياتي ,1,نعم   يمكنك استعادة ثقتك بنفسك  تعتبر الثقة بالنفس عاملا  مهم ا في الحياة   حيث إنها تؤثر على قدرتنا على تحمل المخاطر وبناء العلاقات والنجاح في أهدافنا  يمكن أن يؤدي تدني الثقة بالنفس إلى الشعور بعدم الكفاءة ويمكن أن يمنعنا من تحقيق أهدافنا  لحسن الحظ   هناك العديد من الخطوات التي يمكنك اتخاذها لمساعدتك على استعادة ثقتك بنفسك أولا    أهتم بالعادات اليومية المفيدة  تأكد من حصولك على قسط كاف  من النوم   واتباع نظام غذائي صحي   وممارسة الرياضة الكافية  يمكن أن يساعد الاعتناء بنفسك جسدي ا في تحسين صحتك العقلية وزيادة ثقتك بنفسك ثاني ا   ركز على الحديث الإيجابي مع النفس  بدلا  من التركيز على عيوبك   ركز على نقاط قوتك  اصنع تأكيدات إيجابية وكررها لنفسك بانتظام  سيساعدك هذا على التعرف على سماتك الإيجابية وتقدير نفسك ثالث ا   قم بإنشاء شبكة دعم  أحط نفسك بأشخاص إيجابيين يمكنهم تشجيعك وتحفيزك رابعا    تحديد وتحدي أي معتقدات سلبية قد تكون لديك عن نفسك  يمكن أن تشمل التحديات التعرف على أفكارك وإعادة صياغتها وتطوير نظرة أكثر إيجابية وواقعية عن نفسك خامسا    من المهم التركيز على نقاط قوتك ونجاحاتك   بدلا  من التركيز على عيوبك أو إخفاقاتك  احتفل بإنجازاتك   مهما كانت صغيرة   وافتخر بما تجيده  يمكن أن يساعدك ذلك على التركيز على الجوانب الجيدة من نفسك   والبدء في إعادة بناء ثقتك بنفسك أخيرا    العمل على تطوير حديث صحي مع النفس ,0,ثقافة عالمية
كيف يستطيع الإنسان أن يجبر نفسه على النوم  ,0,ياخذ فاليوم,1,ثقافة عالمية
ما هو أكثر إنجاز تفتخر به في حياتك ,1,كبرت  اولادي بعون الله وتعالى بالحب والمودة والعطف والرحمة والارشاد وكلهم حاصلين على شهادات جامعية اولية وأكثرهم حاصلين على شهادات عليا ويعرفون الصح من الخطأ وهم جميعا  الذين يديرون شؤونهم بأنفسهم بدون أية مساعدة مني في كل مجالات الحياة سواء  المادية منها او المعنوية وهم ايضا  قدوة في دوائرهم  وهم كلهم يحبونني ومتعلقين في   وهذا الذي يجعلني أفتخر به في حياتي وادعوا من الله سبحانه وتعالى أن يعطيهم الصحة والسعادة ويبعدهم عن كل شيء مكروه انه مجيب الدعوات ,1,ثقافة عالمية
ما هي المدرسة الوجودية الغربية ,0,المدرسة الوجودية الغربية هي حركة فكرية ظهرت في أوروبا خلال القرن العشرين  وتميزت بالاهتمام بدراسة مفهوم الوجود والكيان الإنساني  وتأثرت بعدة تيارات فلسفية وأدبية من بينها الفلسفة الحداثية والنيتشية والأدب الإكزيستنسيالي ويعتبر الفيلسوف الفرنسي جان بول سارتر واحد من ابرز المفكرين في هذه المدرسة  والذي قدم مفهوم  الوجودية  الذي يعتبر النواة الأساسية لهذه الحركة الفكرية تتمحور الوجودية حول فكرة أن الإنسان مجبر على تحمل وجوده ومسؤولياته  وأنه يجب عليه الاعتراف بأن الوجود هو حرية ومسؤولية  وأن الإنسان يتحمل مسؤولية خياراته وأفعاله  ويتمكن من تحديد معنى وغايته في الحياه,1,ثقافة عالمية
هل  الموسيقة حرام  ولماذا ,1,يمكنك ان تحصل على الاجابة بوضوح بعد المشاهدة من الجانب الديني وايضا العلمي,1,ثقافة عالمية
كيف تبدأ يومك  حتى يكون يوما جميلا ,0,لكي يكون يومك حافلا بالسعادة يجب عليك   أن تقوم بالعبادات أي البدء بالصلاة وذكر الله لقوله تعالى ألا بذكر الله تطمئن القلوب  أن تبدأ في تدوين يومك اي المهام التي يجب عليك القيام بها والبدء بالأهم قبل المهم نظف جيدا مكان نومك واستمع الى سورة يس وانت تقوم بجمع المكان قم بالتأكيدات الابجابية والتأمل الاسترخاء  قل مباشرة عند الاستيقاظ  هذا يوم لي   قم فالمجد ينتظرك  قم بروتينك المعتاد شرب الماء الأكل المشي قراءة كتابك المفضل التدوين او ماشابه   مع فعل شيء جديد في روتينك  أي عادة جديدة وما أنصحك به هو ان يبدأ يومك مع الخامسة صباحا لأنه حقا أصحاب ذاك الوقت الذين يستيقظون في ذاك الوقت هم أكثر الاشخاصلكي يكون يومك حافلا بالسعادة يجب عليك   أن تقوم بالعبادات أي البدء بالصلاة وذكر الله لقوله تعالى ألا بذكر الله تطمئن القلوب  أن تبدأ في تدوين يومك اي المهام التي يجب عليك القيام بها والبدء بالأهم قبل المهم نظف جيدا مكان نومك واستمع الى سورة يس وانت تقوم بجمع المكان قم بالتأكيدات الابجابية والتأمل الاسترخاء  قل مباشرة عند الاستيقاظ  هذا يوم لي   قم فالمجد ينتظرك  قم بروتينك المعتاد شرب الماء الأكل المشي قراءة كتابك المفضل التدوين او ماشابه   مع فعل شيء جديد في روتينك  أي عادة جديدة وما أنصحك به هو ان يبدأ يومك مع الخامسة صباحا لأنه حقا أصحاب ذاك الوقت الذين يستيقظون في ذاك الوقت هم أكثر الاشخاص الذين يحققون مبتغياتهم في هذه خاصة أنها ساعة مباركة وأخيرا أصلح علاقتك بالله سبحانه وتعالى وسيصلح الله لك اي شيء في حياتك   ,1,ثقافة عالمية
كيف ي قو ي الإنسان إرادته ,0,يمكن للإنسان تعزيز إرادته عن طريق تعريف هدف دقيق ومحدد  التأكد من وجود هدف محدد وقوي يمكن تحقيقه يشجع الإنسان على العمل بإرادة قوية تحديد الأهداف المتواصلة  تعيين الأهداف الصغيرة التي يمكن تحقيقها بشكل سريع والتأكد من تحقيق الهدف الأساسي تحديد الأدوات والموارد اللازمة  التأكد من وجود الأدوات والموارد اللازمة لتحقيق الهدف يزيد إرادة الإنسان تحديد الزمن المحدد  التأكد من وجود زمن محدد لتحقيق الهدف يزيد إرادة الإنسان تشجيع النفس  التأكد من وجود تشجيع داخلي وتعزيز أن يؤمن الإنسان بإمكانيته تحقيق الهدف يزيد إرادته ,0,ثقافة عالمية
ماهو الترغيب  وماهوالترهيب ,1, الترغيب  هو مصطلح يشير إلى إيجاد الدافع الذي يؤدي إلى الحرص على الإجراء  و التعبير عن الرغبة في القيام بشأن ما  و يعد من أسباب الترغيب عودة الإجابة أو الإعجاب أو التحدث عن الأحلام و الأهداف  الترهيب  عبارة عن شعور بالخوف أو القلق  يؤدي إلى تحريض الجسم و العقل على التصرف بشكل سريع و عاجل  يؤدي الترهيب إلى اختفاء الترغيب  و يؤثر على الإدارة الذاتية و القدرة على التصرف بشكل مبدع ,1,ثقافة عالمية
اذا كنت تنوى أن تعتذر لأحد فمن الشخص الذى ترغب فى الاعتذار له بشدة ,0,نفسي حين حملتها ما لا تطيق ,1,ثقافة عالمية
ما هو الشيء الوحيد الذي طالما رغبت في القيام به ولكنك تعلم أنك لن تكون قادر ا على فعله أبد ا ,1,انت الذي تحدد قدراتك فلا شيء مستحيل,1,ثقافة عالمية
عمري 17 و قبل توبتي أعجبتني فتاة فاردت مواعدتها فرفضت و الآن بعد توبتي الحمد الله اريد الزواج منها و لكن اخدت نضرة سيئة عني و لا استطيع الزواج الا بعد 3 سنوات هل من حل ,1,اولا  عليك بالصيام للتحكم بمشاعركثانيا  انا بقترح عليك تأجل زواجك لأن سنك صغير حتى لو كنت مقتدرثالثا  حاول تتعلم اكتر و تثقف نفسك و تفهم دينك اكترعشان لو انت بتحبها تثبتلها العكس انك انسان دينى سوى,1,ثقافة عالمية
كيف اختم عامى 22 بأفضل شيئ حتى استقبل سن 23 بذكرى طيبة   مع العلم أن يوم ميلادى غدا واتمنى أن أقضى اليوم الأخير فى سنتى 22 بتميز,1,قم بأعمال طيبةتصدقتدبر في القرآنصلي للهصل رحمكقم بمفاجئة أمك بهدية بسيطة وكذلك أبيك إن استطعتخطط لعامك الجديد بتفاؤل وثقة في أن الله لن يخيب آمالكوأخيرا  كل عام وأنت إلى الله أقرب وعلى طاعته أدوم   كل عام وأنت بخير أيها الطيب,1,ثقافة عالمية
من هو نبي الذي دعا ربه  توفيني مسلما ولحقني بالصالحين   ,0,قال الله تعالى  ر ب   ق د  آ ت ي ت ن ي م ن  ال م ل ك  و ع ل  م ت ن ي م ن  ت أ و يل  الأ ح اد يث  ف اط ر  الس  م او ات  و الأ ر ض  أ ن ت  و ل ي   ف ي الد  ن ي ا و الآ خ ر ة  ت و ف  ن ي م س ل م ا و أ ل ح ق ن ي ب الص  ال ح ين    سورة يوسف آية 101  إن   يوسف  عليه  السلام  ل ما رأى نعمة  الله  عليه  قد تـم  ت  وش ـم ل ه  م ع  أ بيه  وأ هل ه  قد اجتم ع  وف ت ح  عليه  م ن  خ زائن  رحـمت ه  ما ف تح   م ن  بعد  ما أ فسد  الشيطان  بين ه  وبين  إ خوت ه  بـما فعلوا م ن  تلك  الأفاعيل  الخسيسة   أثنى على رب  ه  بما هو أ هل ه  واعترف  له  بعظيم  إ حسان ه  وفضل ه  إذ أخرج ه  م ن  السجن  بعد  الـه م   والضيققال الله تعالى  ر ب   ق د  آ ت ي ت ن ي م ن  ال م ل ك  و ع ل  م ت ن ي م ن  ت أ و يل  الأ ح اد يث  ف اط ر  الس  م او ات  و الأ ر ض  أ ن ت  و ل ي   ف ي الد  ن ي ا و الآ خ ر ة  ت و ف  ن ي م س ل م ا و أ ل ح ق ن ي ب الص  ال ح ين    سورة يوسف آية 101  إن   يوسف  عليه  السلام  ل ما رأى نعمة  الله  عليه  قد تـم  ت  وش ـم ل ه  م ع  أ بيه  وأ هل ه  قد اجتم ع  وف ت ح  عليه  م ن  خ زائن  رحـمت ه  ما ف تح   م ن  بعد  ما أ فسد  الشيطان  بين ه  وبين  إ خوت ه  بـما فعلوا م ن  تلك  الأفاعيل  الخسيسة   أثنى على رب  ه  بما هو أ هل ه  واعترف  له  بعظيم  إ حسان ه  وفضل ه  إذ أخرج ه  م ن  السجن  بعد  الـه م   والضيق  والح زن  وجعل ه  م ل ك ا وحاك م ا ناف ذ  الكلمة  وسأل ه  أن  يتوف  اه  وي ـم يت ه  على الإسلام  الذي فيه  السعادة  الأ بدية  في الآخرة ,1,ثقافة عالمية
متى يصل الانسان الى مرحلة الاكتفاء ,0, كل ما سيرد هو فقط رأي شخصي و ليس علميا  وجب التنويه برأيي أن الإنسان لا يكتفي و يطلب المزيد مهما نال  إن الإكتفاء له نوعان إكتفاء مادي و اكتفاء المعنوي أسميتهم هكذا لأسهل الأمر و للإختصار الإكتفاء المادي هو حينما يتلقى الجسم حاجته من الطعام و الماء و الهواء و الملذات أكانت جنسية أو أي نوع آخر فحين يتم إشباعها يتوصل الجسد إلى أقصى قدر من الإكتفاء أما الإكتفاء المعنوي يتفاوت بين شخص و آخر فمنهم من يكتفي بالقليل و يقتنع به   و منهم يملك الدنيا بما فيها و يشعر بأنه فقير و أنه يجب أن يكون أغنى و لو بإيذاء الآخرسن و الإضرار بهم  إذن فالأمر متعلق بالإنسان ذاته فقط لا غير أكرر بأن هذي الإجابة مجرد رأ كل ما سيرد هو فقط رأي شخصي و ليس علميا  وجب التنويه برأيي أن الإنسان لا يكتفي و يطلب المزيد مهما نال  إن الإكتفاء له نوعان إكتفاء مادي و اكتفاء المعنوي أسميتهم هكذا لأسهل الأمر و للإختصار الإكتفاء المادي هو حينما يتلقى الجسم حاجته من الطعام و الماء و الهواء و الملذات أكانت جنسية أو أي نوع آخر فحين يتم إشباعها يتوصل الجسد إلى أقصى قدر من الإكتفاء أما الإكتفاء المعنوي يتفاوت بين شخص و آخر فمنهم من يكتفي بالقليل و يقتنع به   و منهم يملك الدنيا بما فيها و يشعر بأنه فقير و أنه يجب أن يكون أغنى و لو بإيذاء الآخرسن و الإضرار بهم  إذن فالأمر متعلق بالإنسان ذاته فقط لا غير أكرر بأن هذي الإجابة مجرد رأي,1,ثقافة عالمية
ماهو فضل سبحان الله وبحمده ,0,من قال سبحان الله وبحمده 100 مره في اليوم غفرت خطاياه وإن كانت مثل زبد البحر قال الرسول صلى الله عليه وسلم   الراوي   أبو هريرة   المحدث   الألباني   المصدر  صحيح الترمذي   الصفحة أو الرقم   3466   خلاصة حكم المحدث   صحيح,0,ثقافة عالمية
عمري 17 و لدي الحمد لله كل متطلبات الزواج  منزل مال مستوى دراسي اخلاق عالية و متمسك بالدين عدة وظائف مضمونة ثقافة مالية جد عالية  و خطتي هي الزواج قبل عمر 21 ولكن مهارات التواصل عندي سيئة جد ا فهل هي ضرورية أم تستطيع الزوجة التعامل معها و كيف اطورها ,1,اخي انا بنفس عمرك وعكسك تماما عمري17 لاكن وضعنا مادي مدهور وديون للبنوك و  و   الى مالى نهايةلاكني اجيد جدا مهارات تواصل والحمدلله وبنفس الوقت اكره المدرسه لاني لم ادعم جيدا فيها من نواحي معينة ف شو رئيك نبدل بيني وبينك  ,1,ثقافة عالمية
كيف استفيد من كورا ,0,كوراهي عبارة عن نظام أساسي للأسئلة والأجوبة يتيح للمستخدمين طرح الأسئلة والإجابة عليها حول مجموعة واسعة من الموضوعات  يمكنك الاستفادة بعدة طرق  1  اكتساب المعرفة  يمكنك العثور على إجابات لأسئلة لديك وأيض ا تعلم أشياء جديدة من خلال قراءة الأسئلة والأجوبة التي ينشرها الآخرون 2 التواصل الشبكي  يمكنك التواصل مع الأشخاص الذين لديهم اهتمامات مماثلة ويمكنهم مشاركة المعرفة والأفكار 3  تطوير الخبرة  يمكنك إظهار خبرتك في موضوع معين من خلال الإجابة على الأسئلة وبناء سمعة على المنصة 4  القيادة الفكرية  يمكنك ترسيخ نفسك كقائد فكري في مجال خبرتك من خلال كتابة إجابات مدروسة جيد ا وثاقبة 5  حركة المرور والرؤية  يمكنك استخدام كورا لتوجيه حركة المرور إلى مدونتك الشخصية أو موقع الويب الخاص بك عن طريق تضمين رابط في إجاباتك باختصار   يمكن أن يساعدك كورا في اكتساب المعرفة   والتواصل مع الآخرين   وتطوير الخبرات   وتأسيس قيادة فكرية   ودفع حركة المرور ,0,ثقافة عالمية
اذا كان احد الزوجين انطوائى أيهما افضل أن يكون الزوج ام الزوجه انطوائي  ولماذا  ,0,يفضل ان يكونا معا انبساطيينولكن بما انني في حالة اختيار فيفضلان تكون الزوجة طبعالان الرجل هو سيد البيت وعليه فانه يجب ان يمتلك فن التعامل مع المجتمع ومواجهة كل الظروف الاجتماعية والحياتية والعمل من اجل اسرته ولا اقول ان الانطوائية شيئ سلبي كل ما في الامر انه اذا زادت عن حدها واصبحت تأثر في العمل والعلاقات الاجتماعية هنا يجب التعامل معها و التخلص منها او على الاقل ان لا تؤثر في حياتك العملية والاسرية,1,ثقافة عالمية
كيف استفيد من الكتب باكبر قدر ممكن ,1,قراءة الكتب من أفضل الطرق للاستفادة منها قدر الإمكان  يمكن أن توفر الكتب ثروة من المعرفة والمعلومات   وكذلك الأفكار والإلهام  بالإضافة إلى ذلك   يمكن أن تساعدك الكتب على تطوير مهارات جديدة وتوسيع آفاقك مفتاح الحصول على أقصى استفادة من الكتب هو القراءة النشطة  هذا يعني الانخراط في النص وطرح الأسئلة على نفسك والاهتمام بالتفاصيل  عندما تقرأ بنشاط   فمن المرجح أن تتذكر ما قرأته وتطبقه على حياتك عند اختيار الكتب المراد قراءتها   من المهم اختيار الكتب التي تتوافق مع اهتماماتك  في حين أن الكتب التي تتناول مجموعة متنوعة من الموضوعات يمكن أن تكون ممتعة   فمن المرجح أن تحصل على أقصى استفادة من الكتاب إذقراءة الكتب من أفضل الطرق للاستفادة منها قدر الإمكان  يمكن أن توفر الكتب ثروة من المعرفة والمعلومات   وكذلك الأفكار والإلهام  بالإضافة إلى ذلك   يمكن أن تساعدك الكتب على تطوير مهارات جديدة وتوسيع آفاقك مفتاح الحصول على أقصى استفادة من الكتب هو القراءة النشطة  هذا يعني الانخراط في النص وطرح الأسئلة على نفسك والاهتمام بالتفاصيل  عندما تقرأ بنشاط   فمن المرجح أن تتذكر ما قرأته وتطبقه على حياتك عند اختيار الكتب المراد قراءتها   من المهم اختيار الكتب التي تتوافق مع اهتماماتك  في حين أن الكتب التي تتناول مجموعة متنوعة من الموضوعات يمكن أن تكون ممتعة   فمن المرجح أن تحصل على أقصى استفادة من الكتاب إذا كان يتعلق بموضوع أنت متحمس له  بالإضافة إلى ذلك   من المهم اختيار الكتب المناسبة لمستوى قراءتك  إذا كان الكتاب صعب ا جد ا   فقد يكون محبط ا   في حين أن الكتاب السهل جد ا قد يكون محفزا  للقارئ هناك العديد من الطرق لتحقيق أقصى استفادة من الكتب أولا    اختر الكتب التي تهمك وذات صلة بك  سواء كان ذلك خيالي ا أو واقعي ا   تأكد من أن الكتاب شيء يمكنك التواصل معه على المستوى الشخصي  إذا أثار الكتاب فضولك وشغفك   فمن المرجح أن يثير اهتمامك ويساعدك على التعلم والنمو ثاني ا   تأكد من تخصيص وقت للقراءة بشكل منتظم  ضع خطة للقراءة لمدة 15 دقيقة على الأقل يومي ا  سيساعدك هذا في الحفاظ على تركيزك وتحفيزك على القراءة بالإضافة إلى ذلك   يمكنك تحديد أهداف محددة   مثل قراءة عدد معين من الصفحات أو الكتب في فترة زمنية معينة ثالث ا   قم بتدوين الملاحظات والتعامل مع النص  أثناء القراءة   قم بتدوين ملاحظات حول النقاط أو الأفكار المهمة التي تصادفك ,1,ثقافة عالمية
هل عقلي مرن لدرجة انه سينفذ اي قرار اتخذه حتى لو بدى مستحيل ,1,لا,1,ثقافة عالمية
لماذا  كل ممنوع مارغوب ,1,هكذا   نحن البشر نحب تجربة أشياء جديدة كي تثيرنا كي نشعر بالاثارة و التجديد و أفضل شيئ لتجربتة هي الأشياء المحرمة او الممنوعة   رغبة في التجديد او كي نشعر بأننا أحرار نفعل ما نريد   فهي ليست بالرغبة الحديدة فهذه الرغبة موجودة منذ القدم حتى آدم فعل شيى لا ينبغي عليه فعلة   لذالك اصبحت هذه المشكلة او الظاهرة او سميها ما شئت تسمى ب هكذا   نحن البشر نحب تجربة أشياء جديدة كي تثيرنا كي نشعر بالاثارة و التجديد و أفضل شيئ لتجربتة هي الأشياء المحرمة او الممنوعة   رغبة في التجديد او كي نشعر بأننا أحرار نفعل ما نريد   فهي ليست بالرغبة الحديدة فهذه الرغبة موجودة منذ القدم حتى آدم فعل شيى لا ينبغي عليه فعلة   لذالك اصبحت هذه المشكلة او الظاهرة او سميها ما شئت تسمى ب ,1,ثقافة عالمية
اذا اتيحت لك فرصة ان تحدد ثلاث مواضيع لصناع المحتوى والمؤثرين  ما هي المواضيع التي ستقترحها  ولماذا ,0,فيما يلي ثلاثة موضوعات مقترحة لمنشئي المحتوى والمؤثرين الاستدامة ونمط الحياة الواعي بالبيئة  مع تزايد الوعي بتغير المناخ وتأثير الأنشطة البشرية على البيئة   هناك طلب متزايد على المحتوى الذي يعزز الممارسات المستدامة والصديقة للبيئة الصحة والعافية  مع زيادة الوعي الصحي وتركيز الناس على الرعاية الذاتية   يزداد الطلب دائم ا على المحتوى المتعلق بالصحة والتغذية والتمارين الرياضية والرفاهية العقلية التمويل الشخصي وإدارة الثروات  مع استمرار عدم اليقين المالي   أصبح الناس أكثر قلق ا بشأن استقرارهم المالي ويسعون للحصول على معلومات حول كيفية تنمية ثرواتهم وإدارتها  يمكن أن يكون المحتوى الذي يقدم نصائح عملية ونصائح ورؤى حول التمويل الشخصي والاستثمار ذا قيمة لجمهور كبير ,0,ثقافة عالمية
